race_id,race_name,course_len,rotation,weather,race_type,ground_state,date
202005010306,3歳未勝利,2400,左,晴,芝,良,2020年2月8日
202005010307,4歳以上1勝クラス,1300,左,晴,ダート,良,2020年2月8日
202005010308,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年2月8日
202005010309,春菜賞 ,1400,左,晴,芝,良,2020年2月8日
202005010310,箱根特別 ,2400,左,晴,芝,良,2020年2月8日
202005010311,節分ステークス ,1600,左,晴,芝,良,2020年2月8日
202005010312,4歳以上2勝クラス,1600,左,晴,ダート,良,2020年2月8日
202005010401,3歳未勝利,1400,左,晴,ダート,良,2020年2月9日
202005010402,3歳未勝利,2100,左,晴,ダート,良,2020年2月9日
202005010403,3歳新馬,1600,左,晴,ダート,良,2020年2月9日
202005010404,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年2月9日
202005010405,3歳未勝利,1600,左,晴,芝,良,2020年2月9日
202005010406,3歳新馬,1800,左,晴,芝,良,2020年2月9日
202005010407,4歳以上1勝クラス,2400,左,晴,芝,良,2020年2月9日
202005010408,4歳以上2勝クラス,1300,左,晴,ダート,良,2020年2月9日
202005010409,ゆりかもめ賞 ,2400,左,晴,芝,良,2020年2月9日
202005010410,白嶺ステークス ,1600,左,晴,ダート,良,2020年2月9日
202005010411,第70回東京新聞杯(G3),1600,左,晴,芝,良,2020年2月9日
202005010412,4歳以上2勝クラス,1400,左,晴,芝,良,2020年2月9日
202005010501,3歳未勝利,1400,左,晴,ダート,良,2020年2月15日
202005010502,3歳未勝利,2100,左,晴,ダート,良,2020年2月15日
202005010503,3歳未勝利,1600,左,晴,ダート,良,2020年2月15日
202005010504,3歳1勝クラス,1600,左,晴,ダート,良,2020年2月15日
202005010505,3歳未勝利,1400,左,晴,芝,良,2020年2月15日
202005010506,3歳新馬,1800,左,晴,芝,良,2020年2月15日
202005010507,4歳以上1勝クラス,1600,左,晴,芝,良,2020年2月15日
202005010508,4歳以上1勝クラス,1400,左,晴,ダート,良,2020年2月15日
202005010509,テレビ山梨杯 ,1800,左,曇,芝,良,2020年2月15日
202005010510,雲雀ステークス ,1400,左,曇,芝,良,2020年2月15日
202005010511,第55回デイリー杯クイーンC(G3),1600,左,曇,芝,良,2020年2月15日
202005010512,4歳以上2勝クラス,1400,左,曇,ダート,良,2020年2月15日
202005010601,3歳未勝利,1400,左,雨,ダート,稍重,2020年2月16日
202005010602,3歳未勝利,1300,左,雨,ダート,稍重,2020年2月16日
202005010603,3歳未勝利,1600,左,雨,ダート,稍重,2020年2月16日
202005010604,3歳新馬,1600,左,雨,ダート,稍重,2020年2月16日
202005010605,3歳未勝利,1800,左,曇,芝,稍重,2020年2月16日
202005010606,3歳1勝クラス,1400,左,曇,芝,稍重,2020年2月16日
202005010607,4歳以上1勝クラス,1600,左,曇,ダート,稍重,2020年2月16日
202005010608,4歳以上2勝クラス,2100,左,曇,ダート,稍重,2020年2月16日
202005010609,初音ステークス ,1800,左,曇,芝,稍重,2020年2月16日
202005010610,バレンタインS ,1400,左,曇,ダート,稍重,2020年2月16日
202005010611,第54回共同通信杯(G3),1800,左,曇,芝,稍重,2020年2月16日
202005010612,4歳以上2勝クラス,1600,左,曇,芝,稍重,2020年2月16日
202005010701,3歳未勝利,1400,左,曇,ダート,良,2020年2月22日
202005010702,3歳未勝利,2100,左,晴,ダート,良,2020年2月22日
202005010703,3歳1勝クラス,1400,左,晴,ダート,良,2020年2月22日
202005010704,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年2月22日
202005010705,3歳未勝利,1600,左,晴,芝,良,2020年2月22日
202005010706,3歳新馬,1800,左,晴,芝,良,2020年2月22日
202005010707,4歳以上1勝クラス,1400,左,晴,ダート,良,2020年2月22日
202005010708,フリージア賞 ,2000,左,晴,芝,良,2020年2月22日
202005010709,4歳以上2勝クラス,1600,左,晴,ダート,良,2020年2月22日
202005010710,金蹄ステークス ,2100,左,晴,ダート,良,2020年2月22日
202005010711,第70回ダイヤモンドS(G3),3400,左,曇,芝,良,2020年2月22日
202005010712,4歳以上2勝クラス,1400,左,曇,芝,良,2020年2月22日
202005010801,3歳未勝利,1400,左,晴,ダート,良,2020年2月23日
202005010802,3歳新馬,1400,左,晴,ダート,良,2020年2月23日
202005010803,3歳未勝利,1600,左,晴,ダート,良,2020年2月23日
202005010804,3歳未勝利,2400,左,晴,芝,良,2020年2月23日
202005010805,3歳1勝クラス,1600,左,晴,芝,良,2020年2月23日
202005010806,4歳以上1勝クラス,2100,左,晴,ダート,良,2020年2月23日
202005010807,4歳以上1勝クラス,1800,左,晴,芝,良,2020年2月23日
202005010808,4歳以上2勝クラス,2000,左,晴,芝,良,2020年2月23日
202005010809,ヒヤシンスステークス(L),1600,左,晴,ダート,良,2020年2月23日
202005010810,アメジストステークス ,2000,左,晴,芝,良,2020年2月23日
202005010811,第37回フェブラリーS(G1),1600,左,晴,ダート,良,2020年2月23日
202005010812,大島特別 ,1400,左,晴,ダート,良,2020年2月23日
202005020101,3歳未勝利,1600,左,晴,ダート,良,2020年4月25日
202005020102,3歳未勝利,1400,左,晴,ダート,良,2020年4月25日
202005020103,3歳未勝利,2100,左,晴,ダート,良,2020年4月25日
202005020104,3歳未勝利,2000,左,晴,芝,良,2020年4月25日
202005020105,3歳未勝利,1400,左,晴,芝,良,2020年4月25日
202005020106,3歳未勝利,1800,左,晴,芝,良,2020年4月25日
202005020107,3歳1勝クラス,1400,左,晴,ダート,良,2020年4月25日
202005020108,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年4月25日
202005020109,新緑賞 ,2300,左,晴,芝,良,2020年4月25日
202005020110,府中特別 ,1400,左,晴,芝,良,2020年4月25日
202005020111,オアシスステークス(L),1600,左,晴,ダート,良,2020年4月25日
202005020112,4歳以上2勝クラス,1400,左,晴,ダート,良,2020年4月25日
202005020201,3歳未勝利,1400,左,晴,ダート,良,2020年4月26日
202005020202,3歳未勝利,1600,左,晴,ダート,良,2020年4月26日
202005020203,3歳未勝利,2400,左,晴,芝,良,2020年4月26日
202005020204,3歳未勝利,1600,左,晴,芝,良,2020年4月26日
202005020205,3歳未勝利,1400,左,晴,芝,良,2020年4月26日
202005020206,3歳1勝クラス,1600,左,晴,ダート,良,2020年4月26日
202005020207,4歳以上1勝クラス,2000,左,晴,芝,良,2020年4月26日
202005020208,4歳以上1勝クラス,1400,左,晴,ダート,良,2020年4月26日
202005020209,石和特別 ,1800,左,晴,芝,良,2020年4月26日
202005020210,鎌倉ステークス ,1400,左,晴,ダート,良,2020年4月26日
202005020211,第55回サンスポ賞フローラS(G2),2000,左,晴,芝,良,2020年4月26日
202005020212,4歳以上2勝クラス,1600,左,晴,ダート,良,2020年4月26日
202005020301,3歳未勝利,1600,左,晴,ダート,良,2020年5月2日
202005020302,3歳未勝利,1400,左,晴,ダート,良,2020年5月2日
202005020303,3歳未勝利,2100,左,晴,ダート,良,2020年5月2日
202005020304,3歳未勝利,1400,左,晴,芝,良,2020年5月2日
202005020305,3歳未勝利,1800,左,晴,芝,良,2020年5月2日
202005020306,3歳1勝クラス,1600,左,晴,芝,良,2020年5月2日
202005020307,3歳1勝クラス,1400,左,晴,ダート,良,2020年5月2日
202005020308,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年5月2日
202005020309,秩父特別 ,1600,左,晴,芝,良,2020年5月2日
202005020310,春光ステークス ,2100,左,晴,ダート,良,2020年5月2日
202005020311,第27回テレビ東京杯青葉賞(G2),2400,左,晴,芝,良,2020年5月2日
202005020312,4歳以上2勝クラス,1300,左,晴,ダート,良,2020年5月2日
202005020401,3歳未勝利,1400,左,晴,ダート,良,2020年5月3日
202005020402,3歳未勝利,1600,左,晴,ダート,良,2020年5月3日
202005020403,3歳未勝利,1300,左,晴,ダート,良,2020年5月3日
202005020404,3歳未勝利,1600,左,晴,芝,良,2020年5月3日
202005020405,3歳未勝利,2000,左,晴,芝,良,2020年5月3日
202005020406,3歳1勝クラス,1600,左,晴,ダート,良,2020年5月3日
202005020407,4歳以上1勝クラス,1600,左,晴,芝,良,2020年5月3日
202005020408,4歳以上1勝クラス,1400,左,晴,ダート,良,2020年5月3日
202005020409,陣馬特別 ,2400,左,晴,芝,良,2020年5月3日
202005020410,晩春ステークス ,1400,左,晴,芝,良,2020年5月3日
202005020411,スイートピーS(L),1800,左,晴,芝,良,2020年5月3日
202005020412,4歳以上2勝クラス,2100,左,晴,ダート,良,2020年5月3日
202005020501,3歳未勝利,1600,左,晴,ダート,良,2020年5月9日
202005020502,3歳未勝利,1300,左,晴,ダート,良,2020年5月9日
202005020503,3歳未勝利,1600,左,晴,ダート,良,2020年5月9日
202005020504,3歳未勝利,1400,左,晴,ダート,良,2020年5月9日
202005020505,3歳未勝利,1600,左,晴,芝,良,2020年5月9日
202005020506,3歳1勝クラス,1600,左,晴,ダート,良,2020年5月9日
202005020507,4歳以上1勝クラス,2400,左,晴,芝,良,2020年5月9日
202005020508,4歳以上2勝クラス,1400,左,晴,芝,良,2020年5月9日
202005020509,立夏ステークス ,1600,左,晴,ダート,良,2020年5月9日
202005020510,メトロポリタンS(L),2400,左,曇,芝,良,2020年5月9日
202005020511,プリンシパルS(L),2000,左,曇,芝,良,2020年5月9日
202005020512,4歳以上2勝クラス,1400,左,曇,ダート,良,2020年5月9日
202005020601,3歳未勝利,1400,左,晴,ダート,良,2020年5月10日
202005020602,3歳未勝利,1600,左,晴,ダート,良,2020年5月10日
202005020603,3歳未勝利,2300,左,晴,芝,良,2020年5月10日
202005020604,3歳未勝利,1800,左,晴,芝,良,2020年5月10日
202005020605,3歳1勝クラス,1400,左,晴,芝,良,2020年5月10日
202005020606,4歳以上1勝クラス,1300,左,晴,ダート,良,2020年5月10日
202005020607,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年5月10日
202005020608,4歳以上2勝クラス,2000,左,晴,芝,良,2020年5月10日
202005020609,緑風ステークス ,2400,左,晴,芝,良,2020年5月10日
202005020610,ブリリアントS(L),2100,左,晴,ダート,良,2020年5月10日
202005020611,第25回NHKマイルカップ(G1),1600,左,晴,芝,良,2020年5月10日
202005020612,立川特別 ,1600,左,晴,ダート,良,2020年5月10日
202005020701,3歳未勝利,1400,左,雨,ダート,良,2020年5月16日
202005020702,3歳未勝利,1600,左,雨,ダート,良,2020年5月16日
202005020703,3歳未勝利,1300,左,雨,ダート,良,2020年5月16日
202005020704,3歳未勝利,1800,左,雨,芝,良,2020年5月16日
202005020705,3歳未勝利,2000,左,雨,芝,稍重,2020年5月16日
202005020706,3歳1勝クラス,1400,左,雨,ダート,稍重,2020年5月16日
202005020707,3歳1勝クラス,1600,左,雨,芝,稍重,2020年5月16日
202005020708,4歳以上1勝クラス,1600,左,雨,ダート,稍重,2020年5月16日
202005020709,日吉特別 ,1400,左,雨,ダート,稍重,2020年5月16日
202005020710,湘南ステークス ,1600,左,雨,芝,稍重,2020年5月16日
202005020711,第65回京王杯スプリングC(G2),1400,左,雨,芝,稍重,2020年5月16日
202005020712,4歳以上2勝クラス,1600,左,雨,ダート,稍重,2020年5月16日
202005020801,3歳未勝利,1400,左,晴,ダート,稍重,2020年5月17日
202005020802,3歳未勝利,1600,左,晴,ダート,稍重,2020年5月17日
202005020803,3歳未勝利,2100,左,晴,ダート,稍重,2020年5月17日
202005020804,3歳未勝利,1400,左,晴,芝,稍重,2020年5月17日
202005020805,3歳1勝クラス,2000,左,晴,芝,良,2020年5月17日
202005020806,4歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年5月17日
202005020807,4歳以上1勝クラス,1400,左,晴,芝,良,2020年5月17日
202005020808,4歳以上2勝クラス,1600,左,晴,芝,良,2020年5月17日
202005020809,テレ玉杯 ,2000,左,晴,芝,良,2020年5月17日
202005020810,青竜ステークス ,1600,左,晴,ダート,良,2020年5月17日
202005020811,第15回ヴィクトリアマイル(G1),1600,左,晴,芝,良,2020年5月17日
202005020812,BSイレブン賞 ,1400,左,晴,ダート,良,2020年5月17日
202005020901,3歳未勝利,1600,左,晴,ダート,稍重,2020年5月23日
202005020902,3歳未勝利,1400,左,曇,ダート,稍重,2020年5月23日
202005020903,3歳未勝利,2100,左,曇,ダート,稍重,2020年5月23日
202005020904,3歳未勝利,1400,左,曇,芝,良,2020年5月23日
202005020905,3歳未勝利,1600,左,曇,芝,良,2020年5月23日
202005020906,3歳1勝クラス,2100,左,曇,ダート,稍重,2020年5月23日
202005020907,4歳以上1勝クラス,2000,左,曇,芝,良,2020年5月23日
202005020908,4歳以上1勝クラス,1400,左,曇,ダート,稍重,2020年5月23日
202005020909,カーネーションカップ ,1800,左,晴,芝,良,2020年5月23日
202005020910,高尾特別 ,1400,左,晴,芝,良,2020年5月23日
202005020911,メイステークス ,1800,左,晴,芝,良,2020年5月23日
202005020912,4歳以上2勝クラス,1600,左,晴,ダート,稍重,2020年5月23日
202005021001,3歳未勝利,1400,左,晴,ダート,良,2020年5月24日
202005021002,3歳未勝利,1600,左,晴,ダート,良,2020年5月24日
202005021003,3歳未勝利,2000,左,晴,芝,良,2020年5月24日
202005021004,3歳未勝利,2400,左,晴,芝,良,2020年5月24日
202005021005,3歳1勝クラス,1400,左,晴,ダート,良,2020年5月24日
202005021006,3歳1勝クラス,1600,左,晴,芝,良,2020年5月24日
202005021007,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年5月24日
202005021008,調布特別 ,1800,左,晴,芝,良,2020年5月24日
202005021009,丹沢ステークス ,2100,左,晴,ダート,良,2020年5月24日
202005021010,フリーウェイS ,1400,左,晴,芝,良,2020年5月24日
202005021011,第81回優駿牝馬(G1),2400,左,晴,芝,良,2020年5月24日
202005021012,是政特別 ,2100,左,晴,ダート,良,2020年5月24日
202005021101,3歳未勝利,1600,左,晴,ダート,良,2020年5月30日
202005021102,3歳未勝利,1600,左,晴,芝,良,2020年5月30日
202005021103,3歳未勝利,1800,左,晴,芝,良,2020年5月30日
202005021105,3歳1勝クラス,1400,左,晴,芝,良,2020年5月30日
202005021106,3歳1勝クラス,2400,左,晴,芝,良,2020年5月30日
202005021107,4歳以上1勝クラス,1600,左,晴,ダート,良,2020年5月30日
202005021108,4歳以上1勝クラス,2100,左,晴,ダート,良,2020年5月30日
202005021109,富嶽賞 ,1400,左,晴,ダート,良,2020年5月30日
202005021110,葉山特別 ,1600,左,晴,芝,良,2020年5月30日
202005021111,欅ステークス ,1400,左,晴,ダート,良,2020年5月30日
202005021112,4歳以上2勝クラス,1600,左,晴,ダート,良,2020年5月30日
202005021201,3歳未勝利,1300,左,曇,ダート,良,2020年5月31日
202005021202,3歳未勝利,1600,左,曇,ダート,良,2020年5月31日
202005021203,3歳未勝利,1400,左,雨,ダート,良,2020年5月31日
202005021204,3歳未勝利,2000,左,曇,芝,良,2020年5月31日
202005021205,3歳1勝クラス,1600,左,曇,ダート,良,2020年5月31日
202005021206,4歳以上1勝クラス,1400,左,曇,ダート,良,2020年5月31日
202005021207,4歳以上1勝クラス,1600,左,曇,芝,良,2020年5月31日
202005021208,青嵐賞 ,2400,左,曇,芝,良,2020年5月31日
202005021209,薫風ステークス ,1600,左,曇,ダート,良,2020年5月31日
202005021210,むらさき賞 ,1800,左,曇,芝,良,2020年5月31日
202005021211,第87回東京優駿(G1),2400,左,曇,芝,良,2020年5月31日
202005021212,第134回目黒記念(G2),2500,左,曇,芝,良,2020年5月31日
202005030102,3歳未勝利,1400,左,曇,ダート,良,2020年6月6日
202005030103,3歳未勝利,1300,左,曇,ダート,良,2020年6月6日
202005030104,3歳未勝利,1600,左,曇,芝,良,2020年6月6日
202005030105,2歳新馬,1600,左,曇,芝,良,2020年6月6日
202005030106,3歳未勝利,1600,左,曇,ダート,良,2020年6月6日
202005030107,3歳以上1勝クラス,1400,左,曇,ダート,良,2020年6月6日
202005030108,3歳以上1勝クラス,2300,左,曇,芝,良,2020年6月6日
202005030109,国分寺特別 ,1800,左,曇,芝,良,2020年6月6日
202005030110,由比ヶ浜特別 ,1400,左,曇,芝,良,2020年6月6日
202005030111,スレイプニルS ,2100,左,曇,ダート,良,2020年6月6日
202005030112,3歳以上2勝クラス,1600,左,曇,ダート,良,2020年6月6日
202005030201,3歳未勝利,1600,左,曇,ダート,不良,2020年6月7日
202005030202,3歳未勝利,2100,左,晴,ダート,不良,2020年6月7日
202005030203,3歳未勝利,1400,左,晴,ダート,不良,2020年6月7日
202005030204,3歳未勝利,2400,左,晴,芝,稍重,2020年6月7日
202005030205,2歳新馬,1600,左,晴,芝,稍重,2020年6月7日
202005030206,2歳新馬,1400,左,晴,芝,稍重,2020年6月7日
202005030207,3歳以上1勝クラス,1600,左,晴,ダート,重,2020年6月7日
202005030208,3歳以上1勝クラス,1400,左,晴,芝,稍重,2020年6月7日
202005030209,ホンコンJCT ,2000,左,晴,芝,稍重,2020年6月7日
202005030210,麦秋ステークス ,1400,左,晴,ダート,重,2020年6月7日
202005030211,第70回安田記念(G1),1600,左,晴,芝,稍重,2020年6月7日
202005030212,小金井特別 ,1400,左,晴,ダート,重,2020年6月7日
202005030302,3歳未勝利,1400,左,雨,ダート,不良,2020年6月13日
202005030303,3歳未勝利,1600,左,雨,ダート,不良,2020年6月13日
202005030304,3歳未勝利,1300,左,雨,ダート,不良,2020年6月13日
202005030305,2歳新馬,1400,左,雨,芝,不良,2020年6月13日
202005030306,3歳未勝利,2100,左,雨,ダート,不良,2020年6月13日
202005030307,3歳未勝利,1600,左,雨,芝,不良,2020年6月13日
202005030308,3歳以上1勝クラス,2000,左,雨,芝,不良,2020年6月13日
202005030309,八丈島特別 ,1600,左,雨,芝,不良,2020年6月13日
202005030310,三浦特別 ,1300,左,雨,ダート,不良,2020年6月13日
202005030311,ジューンステークス ,2400,左,雨,芝,不良,2020年6月13日
202005030312,3歳以上1勝クラス,1600,左,雨,ダート,不良,2020年6月13日
202005030401,3歳未勝利,1600,左,曇,ダート,不良,2020年6月14日
202005030402,3歳未勝利,1400,左,雨,芝,不良,2020年6月14日
202005030403,3歳未勝利,1600,左,雨,ダート,不良,2020年6月14日
202005030404,3歳未勝利,2000,左,雨,芝,不良,2020年6月14日
202005030405,2歳新馬,1800,左,雨,芝,不良,2020年6月14日
202005030406,3歳未勝利,1400,左,雨,ダート,不良,2020年6月14日
202005030407,3歳以上1勝クラス,2100,左,雨,ダート,不良,2020年6月14日
202005030408,3歳以上1勝クラス,1600,左,雨,芝,不良,2020年6月14日
202005030409,八王子特別 ,2100,左,曇,ダート,不良,2020年6月14日
202005030410,芦ノ湖特別 ,1600,左,曇,芝,不良,2020年6月14日
202005030411,第37回エプソムカップ(G3),1800,左,曇,芝,不良,2020年6月14日
202005030412,3歳以上1勝クラス,1300,左,曇,ダート,不良,2020年6月14日
202005030502,3歳未勝利,1400,左,晴,ダート,不良,2020年6月20日
202005030503,3歳未勝利,2100,左,晴,ダート,不良,2020年6月20日
202005030504,3歳未勝利,1600,左,晴,ダート,不良,2020年6月20日
202005030505,2歳新馬,1400,左,晴,芝,稍重,2020年6月20日
202005030506,3歳未勝利,1600,左,晴,芝,稍重,2020年6月20日
202005030507,3歳以上1勝クラス,2000,左,晴,芝,稍重,2020年6月20日
202005030508,3歳以上1勝クラス,1600,左,晴,ダート,重,2020年6月20日
202005030509,町田特別 ,2400,左,晴,芝,稍重,2020年6月20日
202005030510,相模湖特別 ,1400,左,晴,芝,稍重,2020年6月20日
202005030511,夏至ステークス ,1600,左,晴,ダート,重,2020年6月20日
202005030512,3歳以上1勝クラス,1400,左,晴,ダート,重,2020年6月20日
202005030601,2歳未勝利,1400,左,曇,芝,稍重,2020年6月21日
202005030602,3歳未勝利,1600,左,曇,ダート,稍重,2020年6月21日
202005030603,3歳未勝利,1400,左,晴,ダート,稍重,2020年6月21日
202005030604,3歳未勝利,1600,左,晴,ダート,稍重,2020年6月21日
202005030605,2歳新馬,1600,左,晴,芝,稍重,2020年6月21日
202005030606,3歳未勝利,1800,左,晴,芝,稍重,2020年6月21日
202005030607,3歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年6月21日
202005030608,3歳以上1勝クラス,2400,左,晴,芝,稍重,2020年6月21日
202005030609,青梅特別 ,1600,左,曇,ダート,稍重,2020年6月21日
202005030610,多摩川ステークス ,1400,左,曇,芝,稍重,2020年6月21日
202005030611,第25回ユニコーンステークス(G3),1600,左,曇,ダート,稍重,2020年6月21日
202005030612,3歳以上1勝クラス,1400,左,曇,芝,稍重,2020年6月21日
202005030701,2歳未勝利,1600,左,曇,芝,良,2020年6月27日
202005030702,3歳未勝利,1600,左,曇,ダート,稍重,2020年6月27日
202005030703,3歳未勝利,1300,左,曇,ダート,稍重,2020年6月27日
202005030704,3歳未勝利,1400,左,曇,芝,良,2020年6月27日
202005030705,2歳新馬,1800,左,晴,芝,良,2020年6月27日
202005030706,3歳未勝利,1400,左,晴,ダート,稍重,2020年6月27日
202005030707,3歳以上1勝クラス,2100,左,晴,ダート,稍重,2020年6月27日
202005030709,清里特別 ,1400,左,晴,ダート,稍重,2020年6月27日
202005030710,八ヶ岳特別 ,1800,左,晴,芝,良,2020年6月27日
202005030711,アハルテケステークス ,1600,左,晴,ダート,稍重,2020年6月27日
202005030712,3歳以上1勝クラス,1600,左,曇,芝,良,2020年6月27日
202005030801,3歳未勝利,1600,左,雨,ダート,不良,2020年6月28日
202005030802,3歳未勝利,2100,左,雨,ダート,不良,2020年6月28日
202005030803,3歳未勝利,1800,左,雨,芝,不良,2020年6月28日
202005030804,3歳未勝利,2400,左,雨,芝,不良,2020年6月28日
202005030805,2歳新馬,1600,左,雨,芝,不良,2020年6月28日
202005030806,2歳新馬,1400,左,曇,ダート,不良,2020年6月28日
202005030807,3歳以上1勝クラス,1600,左,曇,ダート,不良,2020年6月28日
202005030808,3歳以上1勝クラス,2000,左,曇,芝,不良,2020年6月28日
202005030809,日野特別 ,1600,左,曇,ダート,不良,2020年6月28日
202005030810,江の島ステークス ,1800,左,曇,芝,不良,2020年6月28日
202005030811,パラダイスステークス(L),1400,左,曇,芝,不良,2020年6月28日
202005030812,3歳以上1勝クラス,1400,左,曇,ダート,不良,2020年6月28日
202005040101,2歳未勝利,1400,左,雨,ダート,不良,2020年10月10日
202005040102,2歳未勝利,1800,左,雨,芝,不良,2020年10月10日
202005040103,2歳未勝利,1400,左,雨,芝,不良,2020年10月10日
202005040104,2歳新馬,1600,左,雨,ダート,不良,2020年10月10日
202005040105,2歳新馬,1600,左,雨,芝,不良,2020年10月10日
202005040106,3歳以上1勝クラス,2100,左,雨,ダート,不良,2020年10月10日
202005040107,3歳以上1勝クラス,1600,左,雨,ダート,不良,2020年10月10日
202005040108,3歳以上1勝クラス,1400,左,雨,芝,不良,2020年10月10日
202005040109,山中湖特別 ,2000,左,雨,芝,不良,2020年10月10日
202005040110,神無月ステークス ,1600,左,雨,ダート,不良,2020年10月10日
202005040111,第6回サウジアラビアRC(G3),1600,左,雨,芝,不良,2020年10月10日
202005040112,3歳以上2勝クラス,1400,左,雨,ダート,不良,2020年10月10日
202005040202,2歳未勝利,1300,左,曇,ダート,不良,2020年10月11日
202005040203,2歳未勝利,1600,左,曇,芝,重,2020年10月11日
202005040204,2歳新馬,1400,左,曇,芝,重,2020年10月11日
202005040205,2歳新馬,2000,左,曇,芝,稍重,2020年10月11日
202005040206,3歳以上1勝クラス,1400,左,曇,ダート,重,2020年10月11日
202005040207,3歳以上1勝クラス,1800,左,曇,芝,稍重,2020年10月11日
202005040208,3歳以上2勝クラス,2100,左,曇,ダート,重,2020年10月11日
202005040209,六社ステークス ,2400,左,曇,芝,稍重,2020年10月11日
202005040210,グリーンチャンネルC(L),1400,左,曇,ダート,重,2020年10月11日
202005040211,第71回毎日王冠(G2),1800,左,曇,芝,稍重,2020年10月11日
202005040212,3歳以上2勝クラス,1400,左,曇,芝,稍重,2020年10月11日
202005040301,2歳未勝利,1400,左,雨,ダート,稍重,2020年10月17日
202005040302,2歳未勝利,1600,左,雨,芝,稍重,2020年10月17日
202005040303,2歳未勝利,1800,左,雨,芝,稍重,2020年10月17日
202005040304,2歳新馬,1400,左,雨,ダート,稍重,2020年10月17日
202005040305,2歳新馬,1600,左,雨,芝,重,2020年10月17日
202005040306,3歳以上1勝クラス,1400,左,雨,ダート,重,2020年10月17日
202005040307,3歳以上1勝クラス,1600,左,雨,ダート,重,2020年10月17日
202005040308,3歳以上2勝クラス,2400,左,雨,芝,重,2020年10月17日
202005040309,プラタナス賞 ,1600,左,雨,ダート,重,2020年10月17日
202005040310,白秋ステークス ,1400,左,雨,芝,重,2020年10月17日
202005040311,第68回アイルランド府中牝馬(G2),1800,左,雨,芝,重,2020年10月17日
202005040312,3歳以上2勝クラス,1600,左,雨,ダート,重,2020年10月17日
202005040401,2歳未勝利,1400,左,晴,芝,重,2020年10月18日
202005040402,2歳未勝利,2000,左,晴,芝,重,2020年10月18日
202005040403,2歳未勝利,1600,左,晴,ダート,重,2020年10月18日
202005040404,2歳新馬,1400,左,晴,芝,重,2020年10月18日
202005040405,2歳新馬,1800,左,晴,芝,稍重,2020年10月18日
202005040406,3歳以上1勝クラス,1300,左,晴,ダート,重,2020年10月18日
202005040407,3歳以上1勝クラス,2400,左,晴,芝,稍重,2020年10月18日
202005040408,3歳以上2勝クラス,1400,左,晴,ダート,重,2020年10月18日
202005040410,テレビ静岡賞 ,1400,左,曇,ダート,重,2020年10月18日
202005040411,オクトーバーS(L),2000,左,曇,芝,稍重,2020年10月18日
202005040412,鷹巣山特別 ,1600,左,曇,芝,稍重,2020年10月18日
202005040501,2歳未勝利,1400,左,晴,ダート,稍重,2020年10月24日
202005040502,2歳未勝利,1600,左,晴,芝,稍重,2020年10月24日
202005040503,2歳未勝利,1400,左,晴,芝,稍重,2020年10月24日
202005040504,2歳新馬,1600,左,晴,ダート,稍重,2020年10月24日
202005040505,2歳新馬,2000,左,晴,芝,稍重,2020年10月24日
202005040506,3歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年10月24日
202005040507,3歳以上1勝クラス,2100,左,晴,ダート,稍重,2020年10月24日
202005040508,3歳以上2勝クラス,1400,左,晴,芝,良,2020年10月24日
202005040509,アイビーステークス(L),1800,左,晴,芝,良,2020年10月24日
202005040510,赤富士ステークス ,2100,左,晴,ダート,稍重,2020年10月24日
202005040511,第23回富士ステークス(G2),1600,左,晴,芝,良,2020年10月24日
202005040512,3歳以上2勝クラス,1600,左,晴,ダート,稍重,2020年10月24日
202005040602,2歳未勝利,2000,左,晴,芝,良,2020年10月25日
202005040603,2歳新馬,1300,左,晴,ダート,良,2020年10月25日
202005040604,2歳新馬,1600,左,晴,芝,良,2020年10月25日
202005040605,2歳1勝クラス,1400,左,晴,芝,良,2020年10月25日
202005040606,3歳以上1勝クラス,1600,左,晴,ダート,良,2020年10月25日
202005040607,3歳以上1勝クラス,1400,左,晴,ダート,良,2020年10月25日
202005040608,3歳以上1勝クラス,1600,左,晴,芝,良,2020年10月25日
202005040609,tvk賞 ,1800,左,晴,芝,良,2020年10月25日
202005040610,甲斐路ステークス ,2000,左,晴,芝,良,2020年10月25日
202005040611,ブラジルカップ(L),2100,左,晴,ダート,良,2020年10月25日
202005040612,3歳以上2勝クラス,1300,左,晴,ダート,良,2020年10月25日
202005040701,2歳未勝利,1600,左,晴,ダート,良,2020年10月31日
202005040702,2歳未勝利,1600,左,晴,芝,良,2020年10月31日
202005040703,2歳未勝利,1800,左,晴,芝,良,2020年10月31日
202005040704,2歳新馬,1400,左,晴,ダート,良,2020年10月31日
202005040705,2歳新馬,1400,左,晴,芝,良,2020年10月31日
202005040706,2歳新馬,1600,左,晴,ダート,良,2020年10月31日
202005040707,3歳以上1勝クラス,1600,左,晴,ダート,良,2020年10月31日
202005040708,3歳以上1勝クラス,2000,左,晴,芝,良,2020年10月31日
