,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
11,202105010309,12,2,4,セントポーリア,54,柴田大知,1:23.5,34.9,288.6,13,牝,3,450,-2
12,202105010309,13,4,7,サンマルセレッソ,54,蛯名正義,1:23.6,33.9,163.9,11,牝,3,436,-4
13,202105010309,14,4,8,グロリユーノワール,54,石川裕紀,1:23.7,34.2,140.3,10,牝,3,434,-2
14,202105010309,15,3,5,ニシノエルサ,54,大野拓弥,1:23.9,34.8,134.3,9,牝,3,448,0
15,202105010309,16,6,12,トーセンマリア,54,武士沢友,1:24.1,34.4,628.3,16,牝,3,458,-6
0,202105010310,1,7,13,エイムアンドエンド,55,石橋脩,1:21.2,34.1,13.5,6,牡,6,504,6
1,202105010310,2,1,2,グレイテスト,53,津村明秀,1:21.3,34.8,8.1,3,牝,5,484,8
2,202105010310,3,2,3,エクレアスピード,54,嘉藤貴行,1:21.5,33.9,45.7,14,セ,5,478,6
3,202105010310,4,1,1,トロシュナ,52,北村宏司,1:21.7,34.3,6.2,2,牝,5,476,0
4,202105010310,5,8,16,ヘイワノツカイ,54,石川裕紀,1:21.7,34.4,14.9,8,牡,5,456,-2
5,202105010310,6,4,7,シュバルツボンバー,55,三浦皇成,1:21.8,33.3,14.7,7,セ,6,524,-2
6,202105010310,7,8,15,ロジアイリッシュ,53,丸山元気,1:21.8,33.8,8.9,4,牝,4,512,2
7,202105010310,8,4,8,コスモヨハネ,54,柴田大知,1:21.8,33.8,40.5,13,牡,9,498,-4
8,202105010310,9,5,9,シトラスノキセキ,52,吉田豊,1:21.8,34.0,74.1,15,牝,5,438,8
9,202105010310,10,3,5,セイウンパワフル,54,内田博幸,1:21.8,34.0,18.8,11,牡,4,476,2
10,202105010310,11,2,4,ノヴェッラ,52,野中悠太,1:21.9,34.4,15.2,10,牝,5,492,-6
11,202105010310,12,5,10,ココフィーユ,52,田中勝春,1:22.0,34.5,34.4,12,牝,5,450,2
12,202105010310,13,3,6,アシェット,51,武士沢友,1:22.0,33.7,14.9,9,牝,6,436,-4
13,202105010310,14,6,11,ヤマニンプレシオサ,53,江田照男,1:22.0,33.7,12.7,5,牝,4,472,4
14,202105010310,15,7,14,スイートセント,52,横山武史,1:22.1,33.5,3.4,1,牝,5,446,2
15,202105010310,16,6,12,トモジャファイブ,53,杉原誠人,1:22.6,35.7,204.8,16,牡,5,508,-6
0,202105010311,1,4,8,パルティアーモ,54,ルメール,2:25.4,33.9,2.9,1,牝,5,500,4
1,202105010311,2,6,11,リリーピュアハート,53,三浦皇成,2:25.6,34.3,3.5,2,牝,4,440,-2
2,202105010311,3,3,6,ゼーゲン,55,石橋脩,2:25.6,33.5,16.4,5,牡,6,434,-2
3,202105010311,4,2,4,サトノラディウス,56,田辺裕信,2:25.6,34.0,4.8,3,牡,5,494,16
4,202105010311,5,7,13,キタサンバルカン,56,戸崎圭太,2:25.7,34.2,7.0,4,牡,5,442,-2
5,202105010311,6,7,14,シンボ,54,石川裕紀,2:25.8,34.8,28.0,8,牡,4,458,-4
6,202105010311,7,4,7,バイマイサイド,56,横山武史,2:25.9,34.6,20.7,6,牡,6,482,12
7,202105010311,8,1,2,レティキュール,52,丸山元気,2:26.2,34.0,21.1,7,牝,5,450,0
8,202105010311,9,1,1,パルクデラモール,51,江田照男,2:26.2,34.3,63.7,10,牝,6,474,0
9,202105010311,10,2,3,カーロバンビーナ,52,吉田豊,2:26.3,34.6,67.5,11,牝,6,422,20
10,202105010311,11,8,15,モアナアネラ,52,北村宏司,2:26.6,34.7,87.9,12,牝,5,430,-18
11,202105010311,12,3,5,ギャラッド,54,内田博幸,2:27.0,34.9,52.5,9,セ,6,498,6
12,202105010311,13,5,10,マイネルキラメキ,53,柴田大知,2:27.5,35.8,406.6,16,牡,6,442,2
13,202105010311,14,8,16,ベイビーステップ,53,大野拓弥,2:28.1,36.2,124.6,13,牡,7,492,0
14,202105010311,15,5,9,ハンターバレー,54,木幡巧也,2:28.5,36.2,186.2,15,牡,5,500,14
15,202105010311,16,6,12,プラチナヴォイス,55,津村明秀,2:29.6,38.5,141.6,14,牡,7,512,-10
0,202105010312,1,8,14,ペイシャエヴァー,57,木幡巧也,1:37.3,36.3,76.7,11,牡,7,498,4
1,202105010312,2,4,5,セイヴァリアント,57,三浦皇成,1:38.3,36.0,3.2,2,牡,5,520,10
2,202105010312,3,7,12,モレッキ,57,津村明秀,1:38.6,37.2,4.9,3,セ,7,490,8
3,202105010312,4,8,13,ストラテジーマップ,57,横山典弘,1:38.7,35.6,2.5,1,牡,4,492,2
4,202105010312,5,5,8,ヤマニンバンタジオ,57,嘉藤貴行,1:38.8,37.3,35.3,9,セ,7,550,10
5,202105010312,6,2,2,マーキュリーセブン,57,大野拓弥,1:38.8,36.7,22.5,6,牡,4,456,0
6,202105010312,7,6,10,エイシンヨッシー,57,戸崎圭太,1:38.9,37.3,9.1,4,牡,5,462,4
7,202105010312,8,7,11,ドゥリトル,57,田辺裕信,1:39.2,37.4,79.6,12,牡,6,496,-2
8,202105010312,9,3,4,ストラトフォード,55,江田照男,1:39.2,37.3,44.0,10,牝,5,498,-6
9,202105010312,10,5,7,クォリティタイム,55,石川裕紀,1:39.3,37.9,33.7,8,牝,4,472,0
10,202105010312,11,3,3,ウインドオブホープ,57,吉田豊,1:39.4,37.4,283.9,14,セ,8,536,0
11,202105010312,12,1,1,フーズサイド,54,原優介,1:39.4,36.3,25.0,7,牡,5,510,0
12,202105010312,13,4,6,ヒイロメープル,57,柴田大知,1:39.9,38.3,256.8,13,牡,4,502,26
13,202105010312,14,6,9,トーセンヴィータ,57,内田博幸,1:40.1,38.6,22.5,5,牡,6,540,-4
0,202105010401,1,7,14,リワードマレンゴ,56,横山典弘,1:26.1,37.4,1.7,1,牡,3,462,6
1,202105010401,2,1,1,オレデイイノカ,56,内田博幸,1:26.4,38.2,6.6,3,牡,3,472,4
2,202105010401,3,4,7,キラメキ,54,吉田豊,1:26.9,38.2,27.9,6,牝,3,480,4
3,202105010401,4,8,16,モンチ,56,北村宏司,1:27.1,37.8,100.4,8,牡,3,472,2
4,202105010401,5,1,2,インプルーヴ,54,嘉藤貴行,1:27.6,39.1,267.5,11,牝,3,430,-6
5,202105010401,6,2,3,ララマカロン,54,津村明秀,1:27.7,39.4,22.9,5,牝,3,468,-8
6,202105010401,7,7,13,キタノプレアー,56,丸山元気,1:27.8,38.3,302.9,13,牡,3,462,-2
7,202105010401,8,6,12,コーンフィールド,54,ルメール,1:28.0,39.2,3.4,2,牝,3,494,-8
8,202105010401,9,8,15,パンプイットアップ,51,小林脩斗,1:28.2,38.7,422.6,15,牝,3,470,-2
9,202105010401,10,3,5,プレリュードノート,56,岩田康誠,1:28.4,39.1,299.7,12,牡,3,482,-2
10,202105010401,11,2,4,ノックトゥワイス,56,福永祐一,1:28.4,39.4,11.9,4,牡,3,490,-2
11,202105010401,12,6,11,ニシノカタパルト,56,岩部純二,1:28.7,39.7,29.0,7,牡,3,494,4
12,202105010401,13,3,6,ブリスク,56,坂井瑠星,1:28.7,39.0,578.4,16,牡,3,480,6
13,202105010401,14,5,10,キャラクターピース,54,武士沢友,1:29.0,40.2,178.3,10,牝,3,444,6
14,202105010401,15,4,8,オープンセサミ,56,江田照男,1:29.1,40.1,106.5,9,牡,3,456,6
15,202105010401,16,5,9,ビッグブルールーフ,54,野中悠太,1:31.0,42.4,413.1,14,牝,3,458,-2
0,202105010402,1,2,4,ローズボウル,56,武藤雅,2:12.5,37.1,13.2,6,牡,3,508,18
1,202105010402,2,8,16,ジュンキリタップ,56,吉田豊,2:13.9,38.3,3.2,1,牡,3,508,0
2,202105010402,3,1,1,コスモコラッジョ,56,柴田大知,2:14.5,38.7,8.6,5,牡,3,488,2
3,202105010402,4,6,11,ナイトフローリック,56,ルメール,2:14.6,38.7,5.9,4,牡,3,512,14
4,202105010402,5,8,15,シゲルバクハツ,56,横山武史,2:15.3,39.2,5.5,3,牡,3,474,-6
5,202105010402,6,6,12,マイネルオラトリオ,56,Ｍ．デム,2:16.5,39.5,29.8,7,牡,3,476,-12
6,202105010402,7,5,9,スマートリン,56,内田博幸,2:16.5,38.8,97.0,11,牡,3,512,6
7,202105010402,8,4,7,ノーザンピーク,56,江田照男,2:17.1,40.1,163.8,14,牡,3,470,-2
8,202105010402,9,3,5,スワーヴゾロ,56,津村明秀,2:17.2,39.6,93.3,10,牡,3,474,4
9,202105010402,10,1,2,ライヴビスケット,53,原優介,2:17.3,39.6,351.0,15,牡,3,488,-6
10,202105010402,11,3,6,ミッキーセレスタ,56,横山典弘,2:17.8,41.2,3.6,2,牡,3,532,12
11,202105010402,12,2,3,フォートレスヒル,56,木幡巧也,2:18.2,42.5,46.8,9,牡,3,484,-4
12,202105010402,13,7,14,ロイヤルアッシュ,56,北村宏司,2:18.9,41.3,104.4,12,牡,3,468,-4
13,202105010402,14,4,8,コヨキチセブン,56,石川裕紀,2:19.6,43.0,39.7,8,牡,3,560,-2
14,202105010402,15,7,13,ヴィアッジョ,55,菅原明良,2:20.5,42.0,162.7,13,牡,3,488,6
15,202105010402,16,5,10,ケンブリッジヤマト,56,菅原隆一,2:26.7,48.6,530.9,16,牡,3,474,-8
0,202105010403,1,4,6,サクラカレント,54,石橋脩,1:40.4,38.8,7.6,4,牝,3,480,-6
1,202105010403,2,1,1,ノーティーガール,54,戸崎圭太,1:40.4,38.8,8.9,5,牝,3,464,-6
2,202105010403,3,6,11,メイショウメイロウ,54,田中勝春,1:40.5,38.0,34.3,10,牝,3,470,6
3,202105010403,4,5,8,ウィズザワールド,54,柴田大知,1:40.8,38.6,2.3,1,牝,3,464,-4
4,202105010403,4,8,14,フィルモグラフィー,54,田辺裕信,1:40.8,38.9,21.8,8,牝,3,452,-6
5,202105010403,6,8,15,アーティフィス,54,大野拓弥,1:40.8,38.7,7.0,3,牝,3,464,-4
6,202105010403,7,6,10,エターナルルビー,54,木幡巧也,1:40.9,39.2,40.9,11,牝,3,424,0
7,202105010403,8,7,13,キュン,54,福永祐一,1:41.1,38.7,5.7,2,牝,3,458,-4
8,202105010403,9,3,5,ペイシャクェーサー,54,北村宏司,1:42.1,40.1,14.9,6,牝,3,462,0
9,202105010403,10,4,7,ラブリーハミング,54,武士沢友,1:42.2,39.6,116.4,13,牝,3,452,-2
10,202105010403,11,7,12,セラダエストレーラ,54,西村太一,1:42.6,40.0,404.8,15,牝,3,422,-2
11,202105010403,12,5,9,ニシノカオリード,54,勝浦正樹,1:42.8,40.4,168.5,14,牝,3,410,-12
12,202105010403,13,2,2,ルージュセリーズ,54,内田博幸,1:43.6,41.5,20.4,7,牝,3,476,4
13,202105010403,14,3,4,テイエムミラクル,54,横山典弘,1:44.3,40.9,30.4,9,牝,3,462,-24
14,202105010403,15,2,3,フライトメモリア,54,丸山元気,1:45.1,42.6,108.4,12,牝,3,482,6
0,202105010404,1,3,6,サトノムスタング,56,田辺裕信,1:25.7,37.0,1.5,1,牡,3,470,-4
1,202105010404,2,2,3,エンテレケイア,56,江田照男,1:25.7,37.9,48.7,8,牡,3,500,0
2,202105010404,3,1,2,コモレビキラリ,54,野中悠太,1:25.8,38.1,29.8,6,牝,3,454,10
3,202105010404,4,6,11,ジャスパーゴールド,56,戸崎圭太,1:25.9,37.7,6.8,3,牡,3,448,-4
4,202105010404,5,5,10,パルデンス,56,坂井瑠星,1:26.0,37.0,15.4,4,牡,3,492,-4
5,202105010404,6,8,15,ノットイェット,54,武藤雅,1:26.0,37.2,190.2,15,牝,3,482,6
6,202105010404,7,4,7,ユイノチャッキー,56,吉田豊,1:26.0,38.0,93.3,11,牡,3,498,-2
7,202105010404,8,2,4,アドマイヤレビン,56,ルメール,1:26.1,37.8,5.7,2,牡,3,486,-4
8,202105010404,9,7,14,ハイオプターレ,56,大野拓弥,1:26.2,36.9,42.2,7,牡,3,524,-4
9,202105010404,10,7,13,ホワイトクロウ,56,横山武史,1:26.3,37.3,15.5,5,牡,3,470,4
10,202105010404,11,8,16,ニシノライトニング,56,丸山元気,1:26.8,38.2,74.6,10,牡,3,482,0
11,202105010404,12,6,12,タマダイヤモンド,54,津村明秀,1:27.3,38.9,130.7,13,牝,3,482,2
12,202105010404,13,4,8,ジェイケイマクフィ,51,原優介,1:27.6,39.0,138.1,14,牝,3,474,-2
13,202105010404,14,5,9,カガフラッシュ,55,菅原明良,1:27.9,39.7,556.2,16,牡,3,468,-6
14,202105010404,15,1,1,ペイシャフェスタ,54,武士沢友,1:28.2,39.6,55.4,9,牝,3,476,0
15,202105010404,16,3,5,デルマジゾウ,56,石川裕紀,1:28.2,40.3,105.0,12,牡,3,496,8
0,202105010405,1,7,13,ロジローズ,56,戸崎圭太,1:33.7,34.4,3.4,2,牡,3,460,6
1,202105010405,2,4,7,ディアマンテール,56,ルメール,1:33.7,34.6,2.5,1,牡,3,494,6
2,202105010405,3,3,5,セブンシーズ,54,福永祐一,1:33.9,35.1,6.5,3,牝,3,430,4
3,202105010405,4,8,15,サザンナイツ,56,津村明秀,1:33.9,34.8,22.7,7,牡,3,448,-18
4,202105010405,5,3,6,ラインプリンス,56,武藤雅,1:33.9,34.9,6.7,4,牡,3,482,0
5,202105010405,6,4,8,コスモノート,56,横山武史,1:34.2,34.8,13.2,5,牡,3,520,10
6,202105010405,7,8,16,コアレスロング,54,木幡巧也,1:34.4,34.9,215.5,12,牝,3,468,-10
7,202105010405,8,7,14,ピクシーカット,54,丸田恭介,1:34.6,35.8,30.7,8,牝,3,462,-14
8,202105010405,9,6,12,ミレッシモ,54,吉田豊,1:34.8,35.0,93.6,10,牝,3,430,8
9,202105010405,10,5,10,コスモゲイダーグ,56,柴田大知,1:35.2,36.5,32.0,9,牡,3,442,0
10,202105010405,11,1,2,コートリーアスペン,56,岩田康誠,1:36.6,36.3,171.7,11,牡,3,462,-2
11,202105010405,12,1,1,ラダック,56,武士沢友,1:36.7,35.9,267.5,13,牡,3,500,-14
12,202105010405,13,6,11,ヤマニンカンノーリ,54,江田照男,1:36.8,36.1,467.9,15,牝,3,430,-6
13,202105010405,14,2,3,フッカツノトリデ,51,原優介,1:36.9,36.2,546.0,16,牝,3,418,-16
14,202105010405,15,2,4,パブリックドメイン,56,石橋脩,1:37.0,38.4,19.4,6,牡,3,466,2
15,202105010405,16,5,9,シュヴァルマラン,56,野中悠太,1:37.2,36.9,413.4,14,牡,3,472,0
0,202105010406,1,7,14,ニシノオイカゼ,56,勝浦正樹,1:37.1,34.4,178.4,13,牡,3,488,0
1,202105010406,2,8,15,タカラネイビー,56,石川裕紀,1:37.2,34.5,7.0,3,牡,3,472,0
2,202105010406,3,5,10,コスモアディラート,54,柴田大知,1:37.3,34.4,15.3,6,牡,3,462,0
3,202105010406,4,2,3,ララサンスフル,54,大野拓弥,1:37.3,34.3,26.9,8,牝,3,488,0
4,202105010406,5,1,2,ラヴィズポイズン,54,Ｍ．デム,1:37.5,34.2,4.8,2,牝,3,502,0
5,202105010406,6,7,13,ロングボウマン,56,坂井瑠星,1:37.7,34.7,87.6,10,牡,3,478,0
6,202105010406,7,2,4,リアングロワール,54,ルメール,1:37.9,34.5,2.0,1,牝,3,476,0
7,202105010406,8,1,1,フォアラドゥング,54,岩田康誠,1:37.9,34.3,15.6,7,牝,3,448,0
8,202105010406,9,5,9,デルマニョイリン,54,木幡巧也,1:38.1,34.7,94.0,11,牝,3,456,0
9,202105010406,10,6,11,マテラドリム,56,田中勝春,1:38.2,34.9,106.0,12,牡,3,486,0
10,202105010406,11,4,8,ルタピヴォラン,55,菅原明良,1:38.6,34.9,71.0,9,牡,3,480,0
11,202105010406,12,8,16,ハービッグハロー,56,横山武史,1:39.0,35.4,9.2,4,牡,3,482,0
12,202105010406,13,4,7,ロードカラット,56,丸山元気,1:39.2,36.0,197.7,14,牡,3,472,0
13,202105010406,14,3,5,アイコトバ,54,吉田豊,1:39.2,36.0,11.7,5,牝,3,462,0
14,202105010406,15,6,12,ファシリティズ,54,川須栄彦,1:39.4,35.4,361.2,16,牝,3,476,0
15,202105010406,16,3,6,コスモダラニ,56,宮崎北斗,1:41.0,36.3,243.6,15,牡,3,490,0
0,202105010407,1,3,3,ロワマージュ,57,福永祐一,1:38.2,36.4,1.9,1,牡,4,488,2
1,202105010407,1,6,10,ラパンセソバージュ,57,戸崎圭太,1:38.2,36.3,8.4,3,牡,4,462,0
2,202105010407,3,6,9,コスモストライカー,56,横山武史,1:38.3,37.5,5.6,2,牡,4,482,-4
3,202105010407,4,8,14,アブルハウル,57,丸山元気,1:38.4,37.5,16.2,8,セ,4,502,12
4,202105010407,5,4,6,コスモオリ,57,柴田大知,1:38.7,37.4,13.2,5,牡,4,458,4
5,202105010407,6,8,13,ジョイナイト,57,大野拓弥,1:39.0,37.3,13.4,6,牡,5,526,0
6,202105010407,7,3,4,ヌンカプト,57,勝浦正樹,1:39.2,37.2,45.5,9,牡,4,444,-2
7,202105010407,8,2,2,ガラデレオン,57,木幡巧也,1:39.8,37.5,130.4,11,牡,4,500,-4
8,202105010407,9,7,11,クリノファイヤー,52,原優介,1:40.0,39.0,121.3,10,牝,4,460,-2
9,202105010407,10,4,5,リュウグウヒメ,52,小林脩斗,1:40.6,39.2,207.6,13,牝,5,442,6
10,202105010407,11,5,8,リンガスウォリアー,57,石川裕紀,1:40.6,39.5,8.8,4,牡,4,474,6
11,202105010407,12,1,1,フレンドアリス,55,内田博幸,1:40.6,39.0,135.2,12,牝,6,460,-4
12,202105010407,13,7,12,スプリッツァー,57,田辺裕信,1:40.7,39.3,15.0,7,牡,4,464,-2
13,202105010407,14,5,7,パーセプトロン,57,田中勝春,1:43.7,42.9,308.0,14,牡,4,516,-2
0,202105010408,1,5,5,セイウンヴィーナス,54,田辺裕信,2:00.2,34.4,6.5,4,牝,4,452,-6
1,202105010408,2,8,10,エレヴァテッツァ,54,ルメール,2:00.2,34.9,1.8,1,牝,4,488,-2
2,202105010408,3,6,6,フェアリーグルーヴ,54,丸山元気,2:00.2,34.6,51.3,8,牝,4,440,6
3,202105010408,4,7,8,クロワドフェール,54,福永祐一,2:00.4,34.8,4.8,3,牝,4,454,-4
4,202105010408,5,4,4,エトワール,55,戸崎圭太,2:00.5,34.6,17.0,5,牝,5,496,6
5,202105010408,6,7,7,シャドウアイランド,55,坂井瑠星,2:00.7,34.9,53.6,9,牝,6,468,0
6,202105010408,7,3,3,ミモザイエロー,55,吉田豊,2:00.8,34.8,4.8,2,牝,5,474,14
7,202105010408,8,2,2,エフティイーリス,55,伊藤工真,2:01.2,35.2,35.3,6,牝,5,454,0
8,202105010408,9,8,9,フローズンスタイル,54,武藤雅,2:01.3,35.9,39.1,7,牝,4,446,-8
9,202105010408,10,1,1,ホクセンジョウオー,55,大野拓弥,2:01.4,35.0,229.6,10,牝,6,486,0
0,202105010409,1,1,1,パープルレディー,54,田辺裕信,2:26.9,34.2,20.4,6,牝,3,418,-2
1,202105010409,2,8,8,レイオブウォーター,56,ルメール,2:26.9,34.4,2.8,1,牡,3,496,-2
2,202105010409,3,2,2,サトノフォーチュン,56,岩田康誠,2:27.0,34.4,3.1,2,牡,3,494,-2
3,202105010409,4,8,9,ヴェローチェオロ,56,横山典弘,2:27.2,34.9,5.5,4,牡,3,466,0
4,202105010409,5,6,6,エアサージュ,56,福永祐一,2:27.2,35.0,4.7,3,牡,3,506,2
5,202105010409,6,3,3,エイスオーシャン,56,坂井瑠星,2:27.4,35.0,10.5,5,牡,3,492,-12
6,202105010409,7,7,7,サトノハンター,56,戸崎圭太,2:27.8,35.4,45.3,7,牡,3,518,10
7,202105010409,8,5,5,ルーパステソーロ,56,大野拓弥,2:28.7,36.8,124.6,8,牡,3,530,-12
8,202105010409,9,4,4,ライフサイエンス,56,横山武史,2:29.2,36.4,125.5,9,牡,3,480,4
0,202105010410,1,8,15,グローリーグローリ,57,北村宏司,1:36.4,36.3,11.2,4,牡,6,506,8
1,202105010410,2,4,7,サンダーブリッツ,57,横山典弘,1:36.7,36.4,3.0,1,牡,4,502,-2
2,202105010410,3,1,2,セイウンクールガイ,57,内田博幸,1:37.1,37.5,58.0,8,牡,6,470,8
3,202105010410,4,5,10,オーバーディリバー,57,戸崎圭太,1:37.1,36.5,3.4,3,牡,5,482,0
4,202105010410,5,6,11,グレートウォリアー,57,ルメール,1:37.3,37.0,3.2,2,牡,6,512,-8
5,202105010410,6,3,6,トラストロン,55,吉田豊,1:37.5,36.3,21.9,6,牝,6,462,2
6,202105010410,7,1,1,シェパードボーイ,57,福永祐一,1:37.5,37.4,15.6,5,牡,5,450,-2
7,202105010410,8,8,16,グランソヴァール,57,津村明秀,1:37.7,37.6,111.4,13,牡,5,522,4
8,202105010410,9,5,9,ワンダーウマス,57,鮫島良太,1:37.8,36.5,89.1,12,牡,7,488,0
9,202105010410,10,2,4,メガオパールカフェ,57,田中勝春,1:37.8,36.9,178.6,14,牡,10,542,-10
10,202105010410,11,4,8,グトルフォス,57,横山武史,1:37.8,36.3,66.5,10,牡,5,514,-16
11,202105010410,12,2,3,バンブトンハート,55,柴田大知,1:38.0,37.1,48.7,7,牝,5,498,-2
12,202105010410,13,7,13,サンタナブルー,57,伊藤工真,1:38.2,37.3,308.2,15,牡,9,484,-6
13,202105010410,14,6,12,クリノヒビキ,57,武士沢友,1:38.4,36.7,455.4,16,セ,6,504,0
14,202105010410,15,7,14,クレマンダルザス,57,岩田康誠,1:38.7,38.4,58.1,9,セ,8,472,4
15,202105010410,16,3,5,メダリオンモチーフ,55,石川裕紀,1:41.3,40.6,74.9,11,牝,6,444,-8
0,202105010411,1,5,10,カラテ,56,菅原明良,1:32.4,34.0,11.6,5,牡,5,530,2
1,202105010411,2,2,4,カテドラル,56,田辺裕信,1:32.4,33.5,34.2,12,牡,5,488,-2
2,202105010411,3,6,11,シャドウディーヴァ,54,岩田康誠,1:32.6,33.6,7.2,3,牝,5,480,2
3,202105010411,4,7,13,ヴァンドギャルド,57,福永祐一,1:32.7,34.2,2.7,1,牡,5,478,4
4,202105010411,5,3,5,トライン,56,横山典弘,1:32.8,34.4,23.2,8,牡,6,460,4
5,202105010411,6,8,16,サトノインプレッサ,56,戸崎圭太,1:32.9,34.2,24.2,9,牡,4,476,-2
6,202105010411,7,6,12,トリプルエース,56,ルメール,1:32.9,34.7,4.6,2,牡,4,506,2
7,202105010411,8,5,9,サトノアーサー,57,坂井瑠星,1:33.0,33.5,32.9,11,牡,7,482,-18
8,202105010411,9,1,2,サトノウィザード,56,鮫島良太,1:33.1,33.6,8.6,4,牡,5,494,4
9,202105010411,10,3,6,プロディガルサン,56,藤岡佑介,1:33.1,33.3,151.9,14,牡,8,524,22
10,202105010411,11,7,14,エントシャイデン,56,川須栄彦,1:33.3,34.1,20.6,7,牡,6,480,-8
11,202105010411,12,2,3,ロードマイウェイ,57,横山武史,1:33.5,34.3,28.7,10,牡,5,476,-6
12,202105010411,13,4,8,ニシノデイジー,56,勝浦正樹,1:33.5,34.9,68.7,13,牡,5,494,4
13,202105010411,14,1,1,ダイワキャグニー,58,内田博幸,1:33.6,35.5,12.9,6,セ,7,500,-2
14,202105010411,15,4,7,ショウナンライズ,56,大野拓弥,1:33.6,35.0,450.8,16,牡,8,478,-2
15,202105010411,16,8,15,エメラルファイト,56,石川裕紀,1:33.7,35.5,297.0,15,牡,5,470,0
0,202105010412,1,6,12,ボンボンショコラ,55,藤岡佑介,1:18.5,36.1,21.4,9,牝,4,472,2
1,202105010412,2,5,10,アストロブレイク,57,福永祐一,1:18.5,36.0,7.6,3,牡,4,494,0
2,202105010412,3,7,14,モリトユウブ,57,内田博幸,1:18.6,35.9,10.1,6,牡,6,498,2
3,202105010412,4,2,3,ナイスプリンセス,55,丸田恭介,1:19.0,36.0,32.9,11,牝,5,462,-8
4,202105010412,5,8,15,ディスモーメント,57,杉原誠人,1:19.0,35.1,8.9,4,牡,5,530,-4
5,202105010412,5,8,16,オレノマニラ,56,菅原明良,1:19.0,35.6,58.3,13,牡,6,446,8
6,202105010412,7,4,7,ヨンク,57,石川裕紀,1:19.0,35.1,18.4,8,牡,5,502,-2
7,202105010412,8,1,1,パルディエス,57,大野拓弥,1:19.1,35.6,51.8,12,セ,4,460,4
8,202105010412,9,7,13,フジノタカネ,57,ルメール,1:19.2,35.6,3.4,1,牡,5,524,-14
9,202105010412,10,4,8,ミツカネプリンス,57,横山武史,1:19.3,35.2,9.7,5,牡,4,456,4
10,202105010412,11,5,9,ドラセナ,57,坂井瑠星,1:19.3,35.7,29.2,10,セ,6,490,2
11,202105010412,12,3,6,カシノブレンド,57,武士沢友,1:19.5,36.3,118.6,14,セ,5,456,8
12,202105010412,13,1,2,アポロチーター,57,木幡巧也,1:19.8,36.8,17.1,7,牡,5,536,6
13,202105010412,14,3,5,コスモリモーネ,57,柴田大知,1:20.4,36.7,142.9,16,牡,4,514,-2
14,202105010412,15,6,11,デルマクリスタル,55,戸崎圭太,1:23.3,39.4,4.2,2,牝,4,474,-4
15,202105010412,16,2,4,ノーザンヴィグラス,57,丸山元気,1:24.8,42.0,140.8,15,牡,4,518,9
0,202105010501,1,7,13,マイナーズライト,56,三浦皇成,1:26.3,36.6,12.0,5,牡,3,454,0
1,202105010501,2,3,5,ノボベルサイユ,54,石川裕紀,1:26.3,37.8,9.2,4,牝,3,486,-4
2,202105010501,3,6,12,サイレントナイト,56,岩田望来,1:26.4,37.4,32.5,9,牡,3,486,8
3,202105010501,4,1,2,イサチルプリンス,56,江田照男,1:26.4,37.8,3.4,2,牡,3,492,2
4,202105010501,5,2,3,フーラリ,56,戸崎圭太,1:26.5,38.2,2.4,1,牡,3,466,-4
5,202105010501,6,5,10,クツワノセキトリ,56,木幡巧也,1:26.6,37.8,23.3,7,牡,3,458,0
6,202105010501,7,4,7,マラドーナ,53,小林脩斗,1:26.6,37.9,35.4,10,牡,3,474,0
7,202105010501,8,7,14,ハヤブサユートピア,56,大野拓弥,1:26.6,37.4,8.5,3,牡,3,440,-4
8,202105010501,9,3,6,ブロードマリー,54,伊藤工真,1:26.8,37.9,221.2,15,牝,3,424,-8
9,202105010501,10,6,11,シークレットギア,53,原優介,1:26.9,37.2,149.0,13,牡,3,460,12
10,202105010501,11,2,4,フレーズバニーユ,54,横山武史,1:27.1,38.7,23.7,8,牝,3,460,-4
11,202105010501,12,8,15,カラハリ,56,柴田大知,1:28.3,38.8,17.7,6,セ,3,426,0
12,202105010501,13,5,9,ハルハヤテ,54,宮崎北斗,1:28.6,38.6,215.2,14,牝,3,422,0
13,202105010501,14,8,16,ミルトブラック,56,木幡初也,1:28.7,39.2,88.1,12,牡,3,492,-8
14,202105010501,15,4,8,クレールプリュネル,54,丸田恭介,1:29.2,39.9,315.7,16,牝,3,460,-2
15,202105010501,16,1,1,ラロワイヤル,56,北村宏司,1:29.4,38.1,45.1,11,牡,3,518,12
0,202105010502,1,3,6,ロングテール,56,丸山元気,2:14.9,38.4,9.1,6,牡,3,492,-6
1,202105010502,2,8,15,ディヴァインゲート,56,武藤雅,2:15.0,38.5,4.8,3,牡,3,484,-8
2,202105010502,3,2,3,ショスタコーヴィチ,56,北村宏司,2:15.3,38.7,6.2,4,牡,3,436,2
3,202105010502,4,7,14,テイエムユキマイ,54,丸田恭介,2:15.4,38.4,61.6,12,牝,3,434,0
4,202105010502,5,1,2,コンフィアンス,52,藤田菜七,2:15.6,38.3,32.1,8,牝,3,454,-10
5,202105010502,6,7,13,イポラニ,53,団野大成,2:15.7,39.0,52.4,10,牝,3,474,-8
6,202105010502,7,1,1,リズムオブザナイト,56,石川裕紀,2:15.7,38.8,4.2,1,牡,3,480,-2
7,202105010502,8,4,8,アナザーヴィータ,56,柴田大知,2:15.9,39.1,16.5,7,牡,3,480,0
