,race_id,race_name,race_class,course_len,rotation,weather,race_type,ground_state,date
1447,202106030607,3歳1勝クラス,3歳1勝クラス,1800,右,晴,芝,良,2021年4月11日
1448,202106030608,4歳以上1勝クラス,4歳以上1勝クラス,1800,右,晴,ダート,良,2021年4月11日
1449,202106030610,印西特別 ,4歳以上2勝クラス,2400,右,晴,ダート,良,2021年4月11日
1450,202106030612,4歳以上1勝クラス,4歳以上1勝クラス,1200,右,晴,ダート,良,2021年4月11日
1451,202106030701,3歳未勝利,3歳未勝利,1200,右,曇,ダート,稍重,2021年4月17日
1452,202106030702,3歳未勝利,3歳未勝利,1800,右,曇,ダート,稍重,2021年4月17日
1453,202106030703,3歳未勝利,3歳未勝利,1200,右,曇,ダート,稍重,2021年4月17日
1454,202106030708,4歳以上2勝クラス,4歳以上2勝クラス,1200,右,曇,ダート,稍重,2021年4月17日
1455,202106030709,山藤賞 ,3歳1勝クラス,2000,右,曇,芝,良,2021年4月17日
1456,202106030710,下総ステークス ,4歳以上3勝クラス,1800,右,曇,ダート,稍重,2021年4月17日
1457,202106030712,利根川特別 ,4歳以上2勝クラス,1800,右,雨,ダート,稍重,2021年4月17日
1458,202106030801,3歳未勝利,3歳未勝利,1800,右,晴,ダート,不良,2021年4月18日
1459,202106030802,3歳未勝利,3歳未勝利,1200,右,晴,ダート,不良,2021年4月18日
1460,202106030803,3歳未勝利,3歳未勝利,1800,右,晴,ダート,不良,2021年4月18日
1461,202106030805,3歳1勝クラス,3歳1勝クラス,1800,右,晴,ダート,重,2021年4月18日
1462,202106030806,4歳以上1勝クラス,4歳以上1勝クラス,1200,右,晴,ダート,重,2021年4月18日
1463,202106030807,4歳以上1勝クラス,4歳以上1勝クラス,1800,右,晴,ダート,重,2021年4月18日
1464,202106030809,鹿野山特別 ,4歳以上2勝クラス,2000,右,晴,芝,稍重,2021年4月18日
1465,202106030810,京葉ステークス(L),4歳以上オープン,1200,右,晴,ダート,重,2021年4月18日
1466,202106030811,第81回皐月賞(G1),3歳オープン,2000,右,晴,芝,稍重,2021年4月18日
1467,202106030812,サンシャインS ,4歳以上3勝クラス,2500,右,晴,芝,稍重,2021年4月18日
1468,202106040103,2歳未勝利,2歳未勝利,1800,右,曇,ダート,稍重,2021年9月11日
1469,202106040104,2歳新馬,2歳新馬,1200,右,曇,ダート,稍重,2021年9月11日
1470,202106040105,2歳新馬,2歳新馬,2000,右,曇,芝,良,2021年9月11日
1471,202106040106,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,曇,ダート,稍重,2021年9月11日
1472,202106040107,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,芝,良,2021年9月11日
1473,202106040108,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年9月11日
1474,202106040111,第6回紫苑ステークス(G3),3歳オープン,2000,右,晴,芝,良,2021年9月11日
1475,202106040112,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年9月11日
1476,202106040201,2歳未勝利,2歳未勝利,1200,右,曇,ダート,良,2021年9月12日
1477,202106040202,2歳未勝利,2歳未勝利,2000,右,曇,芝,良,2021年9月12日
1478,202106040203,2歳新馬,2歳新馬,1800,右,曇,ダート,良,2021年9月12日
1479,202106040204,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,曇,ダート,良,2021年9月12日
1480,202106040206,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年9月12日
1481,202106040208,白井特別 ,3歳以上2勝クラス,1800,右,曇,芝,良,2021年9月12日
1482,202106040209,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年9月12日
1483,202106040212,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,曇,ダート,良,2021年9月12日
1484,202106040301,2歳未勝利,2歳未勝利,1200,右,雨,ダート,不良,2021年9月18日
1485,202106040302,2歳未勝利,2歳未勝利,1800,右,雨,ダート,不良,2021年9月18日
1486,202106040304,2歳新馬,2歳新馬,1800,右,雨,ダート,不良,2021年9月18日
1487,202106040305,2歳新馬,2歳新馬,1800,右,雨,芝,重,2021年9月18日
1488,202106040306,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,雨,ダート,不良,2021年9月18日
1489,202106040307,3歳以上1勝クラス,3歳以上1勝クラス,2500,右,雨,芝,重,2021年9月18日
1490,202106040308,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,小雨,ダート,不良,2021年9月18日
1491,202106040309,松戸特別 ,3歳以上2勝クラス,2400,右,曇,ダート,不良,2021年9月18日
1492,202106040311,初風ステークス ,3歳以上3勝クラス,1200,右,小雨,ダート,不良,2021年9月18日
1493,202106040312,3歳以上1勝クラス,3歳以上1勝クラス,2000,右,曇,芝,重,2021年9月18日
1494,202106040401,2歳未勝利,2歳未勝利,1200,右,晴,ダート,重,2021年9月19日
1495,202106040402,2歳未勝利,2歳未勝利,2000,右,晴,芝,稍重,2021年9月19日
1496,202106040403,2歳未勝利,2歳未勝利,1800,右,晴,ダート,重,2021年9月19日
1497,202106040406,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,重,2021年9月19日
1498,202106040407,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,芝,良,2021年9月19日
1499,202106040408,3歳以上1勝クラス,3歳以上1勝クラス,2400,右,晴,ダート,稍重,2021年9月19日
1500,202106040409,浦安特別 ,3歳以上2勝クラス,1200,右,晴,ダート,稍重,2021年9月19日
1501,202106040410,レインボーステークス ,3歳以上3勝クラス,1800,右,晴,芝,良,2021年9月19日
1502,202106040411,ラジオ日本賞 ,3歳以上オープン,1800,右,晴,ダート,稍重,2021年9月19日
1503,202106040503,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年9月20日
1504,202106040504,2歳未勝利,2歳未勝利,1800,右,晴,芝,良,2021年9月20日
1505,202106040506,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年9月20日
1506,202106040507,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年9月20日
1507,202106040508,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年9月20日
1508,202106040509,鋸山特別 ,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年9月20日
1509,202106040510,Mジャングルポケット ,3歳以上2勝クラス,2000,右,晴,芝,良,2021年9月20日
1510,202106040512,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年9月20日
1511,202106040601,2歳未勝利,2歳未勝利,1200,右,曇,ダート,良,2021年9月25日
1512,202106040603,2歳新馬,2歳新馬,1800,右,曇,ダート,良,2021年9月25日
1513,202106040606,3歳以上1勝クラス,3歳以上1勝クラス,2000,右,曇,芝,良,2021年9月25日
1514,202106040607,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年9月25日
1515,202106040610,九十九里特別 ,3歳以上2勝クラス,2500,右,曇,芝,良,2021年9月25日
1516,202106040611,ながつきステークス ,3歳以上オープン,1200,右,曇,ダート,良,2021年9月25日
1517,202106040612,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,曇,ダート,良,2021年9月25日
1518,202106040701,2歳未勝利,2歳未勝利,1800,右,曇,ダート,良,2021年9月26日
1519,202106040703,2歳未勝利,2歳未勝利,1800,右,曇,芝,良,2021年9月26日
1520,202106040704,2歳新馬,2歳新馬,1200,右,曇,ダート,良,2021年9月26日
1521,202106040705,2歳新馬,2歳新馬,2000,右,曇,芝,良,2021年9月26日
1522,202106040706,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,曇,ダート,良,2021年9月26日
1523,202106040708,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,曇,ダート,良,2021年9月26日
1524,202106040710,内房ステークス ,3歳以上3勝クラス,1800,右,小雨,ダート,良,2021年9月26日
1525,202106040712,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,曇,ダート,良,2021年9月26日
1526,202106040803,2歳未勝利,2歳未勝利,1800,右,晴,ダート,重,2021年10月2日
1527,202106040804,2歳未勝利,2歳未勝利,2000,右,晴,芝,稍重,2021年10月2日
1528,202106040806,2歳新馬,2歳新馬,1200,右,晴,ダート,稍重,2021年10月2日
1529,202106040807,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,稍重,2021年10月2日
1530,202106040808,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,稍重,2021年10月2日
1531,202106040809,芙蓉ステークス ,2歳オープン,2000,右,晴,芝,良,2021年10月2日
1532,202106040812,3歳以上2勝クラス,3歳以上2勝クラス,1200,右,晴,ダート,稍重,2021年10月2日
1533,202106040901,2歳未勝利,2歳未勝利,1200,右,晴,ダート,重,2021年10月3日
1534,202106040904,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,重,2021年10月3日
1535,202106040905,2歳新馬,2歳新馬,1800,右,曇,芝,稍重,2021年10月3日
1536,202106040906,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,曇,ダート,重,2021年10月3日
1537,202106040908,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,稍重,2021年10月3日
1538,202106040910,茨城新聞杯 ,3歳以上2勝クラス,1800,右,晴,芝,良,2021年10月3日
1539,202106040912,外房ステークス ,3歳以上3勝クラス,1200,右,晴,ダート,稍重,2021年10月3日
1540,202106050101,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年12月4日
1541,202106050102,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月4日
1542,202106050103,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年12月4日
1543,202106050104,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月4日
1544,202106050106,2歳新馬,2歳新馬,1800,右,晴,ダート,良,2021年12月4日
1545,202106050107,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年12月4日
1546,202106050109,葉牡丹賞 ,2歳1勝クラス,2000,右,晴,芝,良,2021年12月4日
1547,202106050110,鹿島特別 ,3歳以上2勝クラス,1200,右,晴,ダート,良,2021年12月4日
1548,202106050201,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年12月5日
1549,202106050202,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月5日
1550,202106050204,2歳新馬,2歳新馬,1200,右,晴,ダート,良,2021年12月5日
1551,202106050205,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年12月5日
1552,202106050206,2歳1勝クラス,2歳1勝クラス,1200,右,晴,ダート,良,2021年12月5日
1553,202106050207,3歳以上1勝クラス,3歳以上1勝クラス,2500,右,晴,ダート,良,2021年12月5日
1554,202106050208,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年12月5日
1555,202106050210,市川ステークス ,3歳以上3勝クラス,1800,右,晴,ダート,良,2021年12月5日
1556,202106050212,3歳以上2勝クラス,3歳以上2勝クラス,2500,右,晴,芝,良,2021年12月5日
1557,202106050301,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年12月11日
1558,202106050302,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月11日
1559,202106050303,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月11日
1560,202106050305,2歳新馬,2歳新馬,1800,右,晴,芝,良,2021年12月11日
1561,202106050306,2歳新馬,2歳新馬,1800,右,晴,ダート,稍重,2021年12月11日
1562,202106050307,2歳未勝利,2歳未勝利,1800,右,晴,芝,良,2021年12月11日
1563,202106050308,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,稍重,2021年12月11日
1564,202106050310,アクアラインS ,3歳以上3勝クラス,1200,右,晴,ダート,稍重,2021年12月11日
1565,202106050311,師走ステークス(L),3歳以上オープン,1800,右,晴,ダート,稍重,2021年12月11日
1566,202106050312,3歳以上2勝クラス,3歳以上2勝クラス,2000,右,晴,芝,良,2021年12月11日
1567,202106050401,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年12月12日
1568,202106050402,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月12日
1569,202106050403,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年12月12日
1570,202106050406,2歳未勝利,2歳未勝利,2000,右,曇,芝,良,2021年12月12日
1571,202106050407,2歳1勝クラス,2歳1勝クラス,1800,右,晴,ダート,良,2021年12月12日
1572,202106050408,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,芝,良,2021年12月12日
1573,202106050409,チバテレ杯 ,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年12月12日
1574,202106050410,常総ステークス ,3歳以上3勝クラス,1800,右,晴,芝,良,2021年12月12日
1575,202106050411,第14回カペラステークス(G3),3歳以上オープン,1200,右,晴,ダート,良,2021年12月12日
1576,202106050501,2歳未勝利,2歳未勝利,1200,右,晴,ダート,重,2021年12月18日
1577,202106050502,2歳未勝利,2歳未勝利,1800,右,晴,ダート,重,2021年12月18日
1578,202106050503,2歳未勝利,2歳未勝利,1200,右,晴,ダート,重,2021年12月18日
1579,202106050504,2歳未勝利,2歳未勝利,1800,右,晴,ダート,重,2021年12月18日
1580,202106050505,2歳新馬,2歳新馬,2000,右,晴,芝,稍重,2021年12月18日
1581,202106050506,2歳新馬,2歳新馬,1800,右,晴,ダート,重,2021年12月18日
1582,202106050507,2歳未勝利,2歳未勝利,2000,右,晴,芝,稍重,2021年12月18日
1583,202106050508,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,稍重,2021年12月18日
1584,202106050510,香取特別 ,3歳以上2勝クラス,2400,右,晴,ダート,稍重,2021年12月18日
1585,202106050512,3歳以上2勝クラス,3歳以上2勝クラス,1800,右,晴,芝,稍重,2021年12月18日
1586,202106050601,2歳未勝利,2歳未勝利,1200,右,晴,ダート,稍重,2021年12月19日
1587,202106050602,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月19日
1588,202106050603,2歳未勝利,2歳未勝利,1800,右,晴,芝,良,2021年12月19日
1589,202106050606,2歳新馬,2歳新馬,1200,右,晴,ダート,稍重,2021年12月19日
1590,202106050608,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,稍重,2021年12月19日
1591,202106050609,舞浜特別 ,3歳以上2勝クラス,1200,右,晴,ダート,稍重,2021年12月19日
1592,202106050610,北総ステークス ,3歳以上3勝クラス,1800,右,晴,ダート,稍重,2021年12月19日
1593,202106050611,ディセンバーS(L),3歳以上オープン,1800,右,晴,芝,良,2021年12月19日
1594,202106050612,3歳以上1勝クラス,3歳以上1勝クラス,2500,右,晴,芝,良,2021年12月19日
1595,202106050701,2歳未勝利,2歳未勝利,1200,右,曇,ダート,稍重,2021年12月25日
1596,202106050702,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月25日
1597,202106050704,2歳未勝利,2歳未勝利,1800,右,晴,ダート,稍重,2021年12月25日
1598,202106050705,2歳新馬,2歳新馬,1800,右,晴,芝,稍重,2021年12月25日
1599,202106050706,2歳新馬,2歳新馬,1800,右,晴,ダート,稍重,2021年12月25日
1600,202106050707,2歳1勝クラス,2歳1勝クラス,1200,右,晴,ダート,稍重,2021年12月25日
1601,202106050708,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,稍重,2021年12月25日
1602,202106050711,グレイトフルS ,3歳以上3勝クラス,2500,右,晴,芝,稍重,2021年12月25日
1603,202106050801,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年12月26日
1604,202106050802,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月26日
1605,202106050804,2歳未勝利,2歳未勝利,2000,右,晴,芝,良,2021年12月26日
1606,202106050805,2歳新馬,2歳新馬,1200,右,晴,ダート,良,2021年12月26日
1607,202106050807,3歳以上1勝クラス,3歳以上1勝クラス,1800,右,晴,ダート,良,2021年12月26日
1608,202106050808,冬至特別 ,3歳以上2勝クラス,1200,右,晴,ダート,良,2021年12月26日
1609,202106050809,グッドラックハンデ ,3歳以上2勝クラス,2500,右,晴,芝,良,2021年12月26日
1610,202106050810,フェアウェルS ,3歳以上3勝クラス,1200,右,晴,ダート,良,2021年12月26日
1611,202106050811,第66回有馬記念(G1),3歳以上オープン,2500,右,晴,芝,良,2021年12月26日
1612,202106050901,2歳未勝利,2歳未勝利,1200,右,晴,ダート,良,2021年12月28日
1613,202106050902,2歳未勝利,2歳未勝利,1800,右,晴,ダート,良,2021年12月28日
1614,202106050904,2歳未勝利,2歳未勝利,1800,右,晴,芝,良,2021年12月28日
1615,202106050905,2歳新馬,2歳新馬,2000,右,晴,芝,良,2021年12月28日
1616,202106050906,2歳新馬,2歳新馬,1200,右,晴,ダート,良,2021年12月28日
1617,202106050907,ヤングJSFR中山1 ,3歳以上1勝クラス,2000,右,晴,芝,良,2021年12月28日
1618,202106050908,3歳以上1勝クラス,3歳以上1勝クラス,1200,右,晴,ダート,良,2021年12月28日
1619,202106050909,ヤングJSFR中山2 ,3歳以上2勝クラス,1800,右,晴,ダート,良,2021年12月28日
1620,202106050910,ベストウィッシュC ,3歳以上2勝クラス,1200,右,晴,ダート,良,2021年12月28日
1621,202106050911,第38回ホープフルステークス(G1),2歳オープン,2000,右,晴,芝,良,2021年12月28日
1622,202107010101,3歳未勝利,3歳未勝利,1800,左,曇,ダート,良,2021年1月5日
1623,202107010102,3歳未勝利,3歳未勝利,1200,左,曇,ダート,良,2021年1月5日
1624,202107010103,3歳未勝利,3歳未勝利,1900,左,曇,ダート,良,2021年1月5日
1625,202107010104,4歳以上1勝クラス,4歳以上1勝クラス,1800,左,曇,ダート,良,2021年1月5日
1626,202107010105,3歳新馬,3歳新馬,2000,左,曇,芝,良,2021年1月5日
1627,202107010106,3歳1勝クラス,3歳1勝クラス,2000,左,曇,芝,良,2021年1月5日
1628,202107010107,4歳以上2勝クラス,4歳以上2勝クラス,1200,左,曇,ダート,良,2021年1月5日
1629,202107010108,4歳以上2勝クラス,4歳以上2勝クラス,1900,左,曇,ダート,良,2021年1月5日
1630,202107010109,門松ステークス ,4歳以上3勝クラス,1400,左,曇,ダート,良,2021年1月5日
1631,202107010110,万葉ステークス ,4歳以上オープン,3000,左,曇,芝,良,2021年1月5日
1632,202107010111,第59回スポニチ賞京都金杯(G3),4歳以上オープン,1600,左,曇,芝,良,2021年1月5日
1633,202107010112,4歳以上2勝クラス,4歳以上2勝クラス,1400,左,曇,芝,良,2021年1月5日
1634,202107010201,3歳未勝利,3歳未勝利,1800,左,晴,ダート,良,2021年1月9日
1635,202107010202,3歳未勝利,3歳未勝利,1400,左,晴,ダート,良,2021年1月9日
1636,202107010203,3歳未勝利,3歳未勝利,1900,左,晴,ダート,良,2021年1月9日
1637,202107010204,3歳新馬,3歳新馬,1200,左,晴,ダート,良,2021年1月9日
1638,202107010205,3歳未勝利,3歳未勝利,2000,左,晴,芝,良,2021年1月9日
1639,202107010206,3歳新馬,3歳新馬,1600,左,晴,芝,良,2021年1月9日
1640,202107010207,3歳1勝クラス,3歳1勝クラス,1800,左,晴,ダート,良,2021年1月9日
1641,202107010208,4歳以上1勝クラス,4歳以上1勝クラス,1800,左,晴,ダート,良,2021年1月9日
1642,202107010209,鳥羽特別 ,4歳以上2勝クラス,1200,左,晴,芝,良,2021年1月9日
1643,202107010210,濃尾特別 ,4歳以上2勝クラス,1800,左,晴,ダート,良,2021年1月9日
1644,202107010211,淀短距離ステークス(L),4歳以上オープン,1200,左,晴,芝,良,2021年1月9日
1645,202107010212,4歳以上1勝クラス,4歳以上1勝クラス,1400,左,晴,ダート,良,2021年1月9日
1646,202107010301,3歳未勝利,3歳未勝利,1200,左,晴,ダート,良,2021年1月10日
1647,202107010302,3歳未勝利,3歳未勝利,1800,左,晴,ダート,良,2021年1月10日
1648,202107010303,3歳未勝利,3歳未勝利,1400,左,晴,ダート,良,2021年1月10日
1649,202107010304,3歳新馬,3歳新馬,1800,左,晴,ダート,良,2021年1月10日
1650,202107010305,3歳未勝利,3歳未勝利,1600,左,晴,芝,良,2021年1月10日
1651,202107010306,3歳新馬,3歳新馬,1400,左,晴,ダート,良,2021年1月10日
1652,202107010307,4歳以上1勝クラス,4歳以上1勝クラス,1900,左,晴,ダート,良,2021年1月10日
1653,202107010308,4歳以上2勝クラス,4歳以上2勝クラス,1800,左,晴,ダート,良,2021年1月10日
1654,202107010309,渥美特別 ,4歳以上2勝クラス,2000,左,晴,芝,良,2021年1月10日
1655,202107010310,新春ステークス ,4歳以上3勝クラス,1200,左,晴,芝,良,2021年1月10日
1656,202107010311,第55回日刊スポシンザン記念(G3),3歳オープン,1600,左,晴,芝,良,2021年1月10日
1657,202107010312,4歳以上1勝クラス,4歳以上1勝クラス,1200,左,晴,ダート,良,2021年1月10日
1658,202107010401,3歳未勝利,3歳未勝利,1800,左,曇,ダート,良,2021年1月11日
1659,202107010402,3歳未勝利,3歳未勝利,1200,左,曇,ダート,良,2021年1月11日
1660,202107010403,3歳未勝利,3歳未勝利,1800,左,曇,ダート,良,2021年1月11日
1661,202107010404,3歳新馬,3歳新馬,1800,左,曇,ダート,良,2021年1月11日
1662,202107010405,3歳未勝利,3歳未勝利,2200,左,曇,芝,良,2021年1月11日
1663,202107010406,3歳1勝クラス,3歳1勝クラス,1200,左,曇,芝,良,2021年1月11日
1664,202107010407,4歳以上1勝クラス,4歳以上1勝クラス,1200,左,晴,ダート,良,2021年1月11日
1665,202107010408,4歳以上1勝クラス,4歳以上1勝クラス,1800,左,晴,ダート,良,2021年1月11日
1666,202107010409,尾頭橋特別 ,4歳以上2勝クラス,1400,左,晴,ダート,良,2021年1月11日
1667,202107010410,寿ステークス ,4歳以上3勝クラス,2000,左,晴,芝,良,2021年1月11日
1668,202107010411,すばるステークス(L),4歳以上オープン,1400,左,晴,ダート,良,2021年1月11日
1669,202107010412,4歳以上1勝クラス,4歳以上1勝クラス,1600,左,晴,芝,良,2021年1月11日
1670,202107010501,3歳未勝利,3歳未勝利,1800,左,曇,ダート,良,2021年1月16日
1671,202107010502,3歳未勝利,3歳未勝利,1400,左,曇,ダート,良,2021年1月16日
1672,202107010503,3歳未勝利,3歳未勝利,1800,左,曇,ダート,良,2021年1月16日
1673,202107010504,3歳1勝クラス,3歳1勝クラス,1400,左,晴,ダート,良,2021年1月16日
1674,202107010505,3歳未勝利,3歳未勝利,1600,左,晴,芝,良,2021年1月16日
1675,202107010506,3歳新馬,3歳新馬,2000,左,小雨,芝,良,2021年1月16日
1676,202107010507,4歳以上1勝クラス,4歳以上1勝クラス,1200,左,曇,ダート,良,2021年1月16日
1677,202107010508,4歳以上2勝クラス,4歳以上2勝クラス,1200,左,曇,ダート,良,2021年1月16日
1678,202107010509,長良川特別 ,4歳以上2勝クラス,2200,左,曇,芝,良,2021年1月16日
1679,202107010510,紅梅ステークス(L),3歳オープン,1400,左,曇,芝,良,2021年1月16日
1680,202107010511,第58回愛知杯(G3),4歳以上オープン,2000,左,晴,芝,良,2021年1月16日
1681,202107010512,4歳以上3勝クラス,4歳以上3勝クラス,1400,左,晴,ダート,良,2021年1月16日
1682,202107010601,3歳未勝利,3歳未勝利,1200,左,曇,ダート,良,2021年1月17日
1683,202107010602,3歳未勝利,3歳未勝利,1900,左,曇,ダート,良,2021年1月17日
1684,202107010603,3歳未勝利,3歳未勝利,1400,左,曇,ダート,良,2021年1月17日
1685,202107010604,3歳新馬,3歳新馬,1800,左,曇,ダート,良,2021年1月17日
1686,202107010605,3歳未勝利,3歳未勝利,2000,左,曇,芝,良,2021年1月17日
1687,202107010606,4歳以上1勝クラス,4歳以上1勝クラス,1800,左,曇,ダート,良,2021年1月17日
1688,202107010607,4歳以上1勝クラス,4歳以上1勝クラス,1400,左,曇,ダート,良,2021年1月17日
1689,202107010608,4歳以上2勝クラス,4歳以上2勝クラス,1800,左,曇,ダート,良,2021年1月17日
1690,202107010609,梅花賞 ,3歳1勝クラス,2200,左,曇,芝,良,2021年1月17日
1691,202107010610,雅ステークス ,4歳以上3勝クラス,1800,左,晴,ダート,良,2021年1月17日
1692,202107010611,第68回日経新春杯(G2),4歳以上オープン,2200,左,晴,芝,良,2021年1月17日
1693,202107010612,4歳以上2勝クラス,4歳以上2勝クラス,1600,左,曇,芝,良,2021年1月17日
1694,202107010701,3歳未勝利,3歳未勝利,1800,左,雨,ダート,良,2021年1月23日
1695,202107010702,3歳未勝利,3歳未勝利,1200,左,雨,ダート,良,2021年1月23日
1696,202107010703,3歳新馬,3歳新馬,1800,左,雨,ダート,稍重,2021年1月23日
1697,202107010704,3歳1勝クラス,3歳1勝クラス,1200,左,雨,ダート,稍重,2021年1月23日
1698,202107010705,3歳未勝利,3歳未勝利,2000,左,雨,芝,稍重,2021年1月23日
1699,202107010706,3歳未勝利,3歳未勝利,2200,左,雨,芝,重,2021年1月23日
1700,202107010707,4歳以上1勝クラス,4歳以上1勝クラス,1200,左,雨,ダート,稍重,2021年1月23日
1701,202107010708,4歳以上1勝クラス,4歳以上1勝クラス,1900,左,雨,ダート,稍重,2021年1月23日
1702,202107010709,賢島特別 ,4歳以上2勝クラス,1400,左,雨,芝,重,2021年1月23日
1703,202107010710,若駒ステークス(L),3歳オープン,2000,左,雨,芝,重,2021年1月23日
1704,202107010711,豊明ステークス ,4歳以上3勝クラス,1400,左,雨,芝,重,2021年1月23日
1705,202107010712,4歳以上2勝クラス,4歳以上2勝クラス,1400,左,雨,ダート,重,2021年1月23日
1706,202107010801,3歳未勝利,3歳未勝利,1900,左,小雨,ダート,不良,2021年1月24日
1707,202107010802,3歳未勝利,3歳未勝利,1400,左,曇,ダート,不良,2021年1月24日
1708,202107010803,3歳新馬,3歳新馬,1200,左,曇,ダート,不良,2021年1月24日
1709,202107010804,3歳1勝クラス,3歳1勝クラス,1800,左,小雨,ダート,不良,2021年1月24日
1710,202107010805,3歳未勝利,3歳未勝利,1400,左,小雨,芝,不良,2021年1月24日
1711,202107010806,3歳新馬,3歳新馬,1600,左,小雨,芝,不良,2021年1月24日
1712,202107010807,4歳以上1勝クラス,4歳以上1勝クラス,1800,左,小雨,ダート,不良,2021年1月24日
1713,202107010808,4歳以上2勝クラス,4歳以上2勝クラス,1900,左,小雨,ダート,不良,2021年1月24日
1714,202107010809,西尾特別 ,4歳以上2勝クラス,2000,左,小雨,芝,不良,2021年1月24日
1715,202107010810,伊賀ステークス ,4歳以上3勝クラス,1200,左,雨,ダート,不良,2021年1月24日
1716,202107010811,第38回東海テレビ杯東海S(G2),4歳以上オープン,1800,左,雨,ダート,不良,2021年1月24日
1717,202107010812,4歳以上1勝クラス,4歳以上1勝クラス,2200,左,雨,芝,不良,2021年1月24日
1718,202107010901,3歳未勝利,3歳未勝利,1200,左,晴,ダート,重,2021年1月30日
1719,202107010902,3歳未勝利,3歳未勝利,1800,左,晴,ダート,重,2021年1月30日
1720,202107010903,3歳未勝利,3歳未勝利,1400,左,晴,ダート,重,2021年1月30日
1721,202107010904,3歳新馬,3歳新馬,1800,左,晴,ダート,重,2021年1月30日
1722,202107010905,3歳未勝利,3歳未勝利,2000,左,晴,芝,重,2021年1月30日
1723,202107010906,3歳1勝クラス,3歳1勝クラス,1200,左,晴,ダート,重,2021年1月30日
1724,202107010907,4歳以上1勝クラス,4歳以上1勝クラス,1600,左,晴,芝,重,2021年1月30日
1725,202107010908,4歳以上2勝クラス,4歳以上2勝クラス,1800,左,晴,ダート,重,2021年1月30日
1726,202107010909,白梅賞 ,3歳1勝クラス,1600,左,晴,芝,稍重,2021年1月30日
1727,202107010910,天竜川特別 ,4歳以上2勝クラス,2000,左,晴,芝,稍重,2021年1月30日
