,race_id,race_name,course_len,rotation,weather,race_type,ground_state,date
17685,201403020305,2歳新馬,1150,右,晴,ダート,良,2014年7月12日
17686,201403020306,2歳新馬,1200,右,晴,芝,良,2014年7月12日
17687,201403020307,3歳未勝利,1150,右,晴,ダート,良,2014年7月12日
17688,201403020308,3歳以上500万下,2000,右,晴,芝,良,2014年7月12日
17689,201403020309,三陸特別 ,1700,右,晴,ダート,良,2014年7月12日
17690,201403020310,松島特別 ,2000,右,晴,芝,良,2014年7月12日
17691,201403020311,天の川ステークス ,1800,右,晴,芝,良,2014年7月12日
17692,201403020312,3歳以上500万下,1200,右,晴,芝,良,2014年7月12日
17693,201403020401,2歳未勝利,1150,右,曇,ダート,良,2014年7月13日
17694,201403020402,2歳未勝利,1200,右,小雨,芝,良,2014年7月13日
17695,201403020403,3歳未勝利,1800,右,小雨,芝,良,2014年7月13日
17696,201403020404,3歳未勝利,1700,右,曇,ダート,良,2014年7月13日
17697,201403020405,2歳新馬,1800,右,曇,芝,良,2014年7月13日
17698,201403020406,3歳未勝利,1200,右,小雨,芝,良,2014年7月13日
17699,201403020407,3歳未勝利,2600,右,小雨,芝,良,2014年7月13日
17700,201403020408,3歳以上500万下,1700,右,小雨,ダート,良,2014年7月13日
17701,201403020409,織姫賞 ,2000,右,小雨,芝,良,2014年7月13日
17702,201403020410,ツインターボカップ ,1200,右,小雨,芝,良,2014年7月13日
17703,201403020411,第50回七夕賞(G3),2000,右,曇,芝,良,2014年7月13日
17704,201403020412,彦星賞 ,1700,右,曇,ダート,良,2014年7月13日
17705,201403020501,2歳未勝利,1200,右,曇,芝,稍重,2014年7月19日
17706,201403020502,3歳未勝利,1700,右,曇,ダート,重,2014年7月19日
17707,201403020503,3歳未勝利,1150,右,曇,ダート,重,2014年7月19日
17708,201403020504,3歳未勝利,1700,右,雨,ダート,重,2014年7月19日
17709,201403020505,2歳新馬,1800,右,雨,芝,稍重,2014年7月19日
17710,201403020506,2歳新馬,1200,右,雨,芝,稍重,2014年7月19日
17711,201403020507,3歳未勝利,2000,右,曇,芝,稍重,2014年7月19日
17712,201403020508,3歳以上500万下,1700,右,曇,ダート,重,2014年7月19日
17713,201403020509,郡山特別 ,1200,右,曇,芝,稍重,2014年7月19日
17714,201403020510,信夫山特別 ,2600,右,曇,芝,稍重,2014年7月19日
17715,201403020511,安達太良ステークス ,1700,右,曇,ダート,重,2014年7月19日
17716,201403020512,3歳以上500万下,1800,右,曇,芝,稍重,2014年7月19日
17717,201403020601,2歳未勝利,1800,右,曇,芝,稍重,2014年7月20日
17718,201403020602,3歳未勝利,1200,右,曇,芝,稍重,2014年7月20日
17719,201403020603,3歳未勝利,1700,右,曇,ダート,重,2014年7月20日
17720,201403020605,2歳新馬,1200,右,曇,芝,稍重,2014年7月20日
17721,201403020606,3歳未勝利,1150,右,曇,ダート,重,2014年7月20日
17722,201403020607,3歳未勝利,1800,右,曇,芝,稍重,2014年7月20日
17723,201403020608,3歳以上500万下,1200,右,曇,芝,稍重,2014年7月20日
17724,201403020609,南相馬特別 ,2000,右,曇,芝,稍重,2014年7月20日
17725,201403020610,鶴ヶ城特別 ,1150,右,曇,ダート,重,2014年7月20日
17726,201403020611,バーデンバーデンC ,1200,右,曇,芝,稍重,2014年7月20日
17727,201403020612,3歳以上500万下,1700,右,曇,ダート,重,2014年7月20日
17728,201403020701,2歳未勝利,1800,右,晴,芝,良,2014年7月26日
17729,201403020702,3歳未勝利,1150,右,晴,ダート,良,2014年7月26日
17730,201403020703,3歳未勝利,2000,右,晴,芝,良,2014年7月26日
17731,201403020704,3歳未勝利,1700,右,晴,ダート,良,2014年7月26日
17732,201403020705,2歳新馬,1200,右,晴,芝,良,2014年7月26日
17733,201403020706,3歳未勝利,1700,右,晴,ダート,良,2014年7月26日
17734,201403020707,3歳未勝利,1800,右,晴,芝,良,2014年7月26日
17735,201403020708,3歳以上500万下,1700,右,晴,ダート,良,2014年7月26日
17736,201403020709,種市特別 ,1200,右,晴,芝,良,2014年7月26日
17737,201403020710,いわき特別 ,1800,右,晴,芝,良,2014年7月26日
17738,201403020711,白河特別 ,1200,右,晴,芝,良,2014年7月26日
17739,201403020712,3歳以上500万下,1150,右,晴,ダート,良,2014年7月26日
17740,201403020801,2歳未勝利,1200,右,曇,芝,良,2014年7月27日
17741,201403020802,3歳未勝利,2000,右,曇,芝,良,2014年7月27日
17742,201403020803,3歳未勝利,1700,右,曇,ダート,良,2014年7月27日
17743,201403020805,2歳新馬,1800,右,曇,芝,良,2014年7月27日
17744,201403020806,3歳未勝利,1150,右,曇,ダート,良,2014年7月27日
17745,201403020807,3歳未勝利,1200,右,曇,芝,良,2014年7月27日
17746,201403020808,3歳以上500万下,2600,右,曇,芝,良,2014年7月27日
17747,201403020809,栗子特別 ,1800,右,曇,芝,良,2014年7月27日
17748,201403020810,横手特別 ,1700,右,曇,ダート,良,2014年7月27日
17749,201403020811,福島テレビオープン ,1800,右,曇,芝,良,2014年7月27日
17750,201403020812,3歳以上500万下,1700,右,曇,ダート,良,2014年7月27日
17751,201403030102,2歳未勝利,1700,右,晴,ダート,良,2014年10月18日
17752,201403030103,3歳以上500万下,1700,右,晴,ダート,良,2014年10月18日
17753,201403030105,2歳新馬,1800,右,晴,芝,良,2014年10月18日
17754,201403030106,3歳以上500万下,1150,右,晴,ダート,良,2014年10月18日
17755,201403030107,3歳以上500万下,1200,右,晴,芝,良,2014年10月18日
17756,201403030108,3歳以上500万下,2000,右,晴,芝,良,2014年10月18日
17757,201403030109,3歳以上500万下,1150,右,晴,ダート,良,2014年10月18日
17758,201403030110,天童特別 ,1200,右,晴,芝,良,2014年10月18日
17759,201403030111,三春駒特別 ,2000,右,晴,芝,良,2014年10月18日
17760,201403030112,鳴子特別 ,1700,右,晴,ダート,良,2014年10月18日
17761,201403030201,2歳未勝利,1150,右,晴,ダート,良,2014年10月19日
17762,201403030202,2歳未勝利,1200,右,晴,芝,良,2014年10月19日
17763,201403030203,3歳以上500万下,1700,右,晴,ダート,良,2014年10月19日
17764,201403030205,2歳未勝利,2000,右,晴,芝,良,2014年10月19日
17765,201403030206,3歳以上500万下,1700,右,晴,ダート,良,2014年10月19日
17766,201403030207,3歳以上500万下,1200,右,晴,芝,良,2014年10月19日
17767,201403030208,3歳以上500万下,1700,右,晴,ダート,良,2014年10月19日
17768,201403030209,3歳以上500万下,1150,右,晴,ダート,良,2014年10月19日
17769,201403030210,蔵王特別 ,2600,右,晴,芝,良,2014年10月19日
17770,201403030211,福島民友カップ ,1200,右,晴,芝,良,2014年10月19日
17771,201403030212,遠刈田特別 ,1800,右,晴,芝,良,2014年10月19日
17772,201403030302,2歳未勝利,1700,右,晴,ダート,稍重,2014年10月25日
17773,201403030303,3歳以上500万下,1700,右,晴,ダート,稍重,2014年10月25日
17774,201403030305,2歳未勝利,1200,右,晴,芝,良,2014年10月25日
17775,201403030306,3歳以上500万下,2400,右,晴,ダート,稍重,2014年10月25日
17776,201403030307,3歳以上500万下,1800,右,晴,芝,良,2014年10月25日
17777,201403030308,3歳以上500万下,1200,右,晴,芝,良,2014年10月25日
17778,201403030309,3歳以上500万下,1150,右,晴,ダート,良,2014年10月25日
17779,201403030310,伊達特別 ,2000,右,晴,芝,良,2014年10月25日
17780,201403030311,フルーツラインカップ ,1150,右,晴,ダート,良,2014年10月25日
17781,201403030312,会津特別 ,1200,右,晴,芝,良,2014年10月25日
17782,201403030401,2歳未勝利,1150,右,晴,ダート,良,2014年10月26日
17783,201403030402,2歳未勝利,1800,右,晴,芝,良,2014年10月26日
17784,201403030403,3歳以上500万下,1700,右,晴,ダート,良,2014年10月26日
17785,201403030405,2歳新馬,1200,右,晴,芝,良,2014年10月26日
17786,201403030406,3歳以上500万下,1700,右,晴,ダート,良,2014年10月26日
17787,201403030407,3歳以上500万下,2600,右,晴,芝,良,2014年10月26日
17788,201403030408,3歳以上500万下,1150,右,晴,ダート,良,2014年10月26日
17789,201403030409,3歳以上500万下,1700,右,晴,ダート,良,2014年10月26日
17790,201403030410,秋元湖特別 ,1200,右,晴,芝,良,2014年10月26日
17791,201403030411,みちのくステークス ,1200,右,晴,芝,良,2014年10月26日
17792,201403030412,小峰城特別 ,1800,右,晴,芝,良,2014年10月26日
17793,201403030501,2歳未勝利,1200,右,小雨,芝,良,2014年11月1日
17794,201403030502,2歳未勝利,1800,右,小雨,芝,良,2014年11月1日
17795,201403030503,3歳以上500万下,1700,右,小雨,ダート,良,2014年11月1日
17796,201403030505,2歳新馬,1150,右,曇,ダート,良,2014年11月1日
17797,201403030506,3歳以上500万下,2000,右,小雨,芝,良,2014年11月1日
17798,201403030507,3歳以上500万下,1150,右,小雨,ダート,良,2014年11月1日
17799,201403030508,3歳以上500万下,1700,右,小雨,ダート,良,2014年11月1日
17800,201403030509,3歳以上500万下,1200,右,小雨,芝,良,2014年11月1日
17801,201403030510,霊山特別 ,2600,右,曇,芝,良,2014年11月1日
17802,201403030511,福島放送賞 ,1700,右,曇,ダート,良,2014年11月1日
17803,201403030512,須賀川特別 ,1200,右,曇,芝,良,2014年11月1日
17804,201403030601,2歳未勝利,1700,右,晴,ダート,良,2014年11月2日
17805,201403030602,2歳未勝利,1200,右,晴,芝,良,2014年11月2日
17806,201403030603,3歳以上500万下,1700,右,晴,ダート,良,2014年11月2日
17807,201403030605,3歳以上500万下,1200,右,晴,芝,良,2014年11月2日
17808,201403030606,3歳以上500万下,1150,右,晴,ダート,良,2014年11月2日
17809,201403030607,3歳以上500万下,1700,右,晴,ダート,良,2014年11月2日
17810,201403030608,3歳以上500万下,2000,右,晴,芝,良,2014年11月2日
17811,201403030609,3歳以上500万下,1150,右,晴,ダート,良,2014年11月2日
17812,201403030610,きんもくせい特別 ,1800,右,晴,芝,良,2014年11月2日
17813,201403030611,河北新報杯 ,1200,右,曇,芝,良,2014年11月2日
17814,201403030612,二本松特別 ,1800,右,曇,芝,良,2014年11月2日
17815,201403040101,2歳未勝利,1700,右,晴,ダート,良,2014年11月8日
17816,201403040102,2歳未勝利,1200,右,晴,芝,良,2014年11月8日
17817,201403040103,2歳未勝利,2000,右,晴,芝,良,2014年11月8日
17818,201403040104,3歳以上500万下,1700,右,晴,ダート,良,2014年11月8日
17819,201403040105,2歳新馬,1200,右,晴,芝,良,2014年11月8日
17820,201403040106,3歳以上500万下,2600,右,晴,芝,良,2014年11月8日
17821,201403040107,3歳以上500万下,1150,右,晴,ダート,良,2014年11月8日
17822,201403040108,3歳以上500万下,1200,右,晴,芝,良,2014年11月8日
17823,201403040109,3歳以上500万下,1700,右,晴,ダート,良,2014年11月8日
17824,201403040110,小野川湖特別 ,1150,右,晴,ダート,良,2014年11月8日
17825,201403040111,磐梯山特別 ,2600,右,曇,芝,良,2014年11月8日
17826,201403040112,西郷特別 ,1800,右,曇,芝,良,2014年11月8日
17827,201403040201,2歳未勝利,1150,右,曇,ダート,良,2014年11月9日
17828,201403040202,2歳未勝利,1200,右,曇,芝,良,2014年11月9日
17829,201403040203,3歳以上500万下,1700,右,曇,ダート,良,2014年11月9日
17830,201403040206,3歳以上500万下,2400,右,曇,ダート,良,2014年11月9日
17831,201403040207,3歳以上500万下,1200,右,小雨,芝,良,2014年11月9日
17832,201403040208,3歳以上500万下,1700,右,小雨,ダート,良,2014年11月9日
17833,201403040209,3歳以上500万下,1800,右,小雨,芝,良,2014年11月9日
17834,201403040210,五色沼特別 ,1200,右,小雨,芝,良,2014年11月9日
17835,201403040211,東北ステークス ,1700,右,小雨,ダート,良,2014年11月9日
17836,201403040212,檜原湖特別 ,2000,右,小雨,芝,良,2014年11月9日
17837,201403040301,2歳未勝利,1150,右,小雨,ダート,良,2014年11月15日
17838,201403040302,3歳以上500万下,1150,右,小雨,ダート,良,2014年11月15日
17839,201403040303,3歳以上500万下,1700,右,小雨,ダート,良,2014年11月15日
17840,201403040306,2歳新馬,1700,右,小雨,ダート,良,2014年11月15日
17841,201403040307,3歳以上500万下,1200,右,小雨,芝,良,2014年11月15日
17842,201403040308,3歳以上500万下,1800,右,小雨,芝,良,2014年11月15日
17843,201403040309,3歳以上500万下,1200,右,曇,芝,良,2014年11月15日
17844,201403040310,土湯温泉特別 ,1700,右,曇,ダート,良,2014年11月15日
17845,201403040311,飯坂温泉特別 ,1200,右,曇,芝,良,2014年11月15日
17846,201403040312,高湯温泉特別 ,2000,右,曇,芝,良,2014年11月15日
17847,201403040401,2歳未勝利,1700,右,晴,ダート,良,2014年11月16日
17848,201403040402,3歳以上500万下,1700,右,晴,ダート,良,2014年11月16日
17849,201403040403,3歳以上500万下,1700,右,晴,ダート,良,2014年11月16日
17850,201403040405,2歳未勝利,1200,右,晴,芝,良,2014年11月16日
17851,201403040406,2歳未勝利,1800,右,晴,芝,良,2014年11月16日
17852,201403040407,3歳以上500万下,1150,右,晴,ダート,良,2014年11月16日
17853,201403040408,3歳以上500万下,2600,右,曇,芝,良,2014年11月16日
17854,201403040409,3歳以上500万下,1150,右,曇,ダート,良,2014年11月16日
17855,201403040410,福島2歳ステークス ,1200,右,曇,芝,良,2014年11月16日
17856,201403040411,第50回福島記念(G3),2000,右,曇,芝,良,2014年11月16日
17857,201403040412,相馬特別 ,1200,右,曇,芝,良,2014年11月16日
17858,201404010102,3歳未勝利,1800,左,晴,ダート,良,2014年5月3日
17859,201404010103,3歳未勝利,1200,左,晴,ダート,良,2014年5月3日
17860,201404010105,3歳未勝利,1200,左,晴,ダート,良,2014年5月3日
17861,201404010107,4歳以上500万下,1200,左,曇,ダート,良,2014年5月3日
17862,201404010109,4歳以上500万下,1800,左,曇,ダート,良,2014年5月3日
17863,201404010110,ゆきつばき賞 ,1200,左,曇,芝,良,2014年5月3日
17864,201404010202,3歳未勝利,2000,左,晴,芝,良,2014年5月4日
17865,201404010203,3歳未勝利,1800,左,晴,ダート,良,2014年5月4日
17866,201404010206,4歳以上500万下,1200,左,晴,ダート,良,2014年5月4日
17867,201404010207,4歳以上500万下,1800,左,晴,ダート,良,2014年5月4日
17868,201404010208,4歳以上500万下,2400,左,晴,芝,良,2014年5月4日
17869,201404010209,4歳以上500万下,1200,左,晴,ダート,良,2014年5月4日
17870,201404010210,湯沢特別 ,1200,左,晴,芝,良,2014年5月4日
17871,201404010212,中ノ岳特別 ,1800,左,晴,ダート,良,2014年5月4日
17872,201404010302,3歳未勝利,1800,左,曇,ダート,良,2014年5月10日
17873,201404010303,3歳未勝利,1200,左,曇,ダート,良,2014年5月10日
17874,201404010305,3歳未勝利,2000,左,曇,芝,良,2014年5月10日
17875,201404010306,3歳未勝利,2400,左,晴,芝,良,2014年5月10日
17876,201404010307,4歳以上500万下,1800,左,晴,ダート,良,2014年5月10日
17877,201404010308,4歳以上500万下,1200,左,晴,ダート,良,2014年5月10日
17878,201404010309,4歳以上500万下,1800,左,晴,ダート,良,2014年5月10日
17879,201404010401,3歳未勝利,1200,左,晴,ダート,良,2014年5月11日
17880,201404010402,3歳未勝利,1400,左,晴,芝,良,2014年5月11日
17881,201404010403,3歳未勝利,1800,左,晴,ダート,良,2014年5月11日
17882,201404010406,3歳未勝利,1200,左,晴,芝,良,2014年5月11日
17883,201404010407,4歳以上500万下,1800,左,晴,ダート,良,2014年5月11日
17884,201404010408,4歳以上500万下,1200,左,晴,ダート,良,2014年5月11日
17885,201404010410,わらび賞 ,1800,左,晴,ダート,良,2014年5月11日
17886,201404010502,3歳未勝利,1800,左,曇,ダート,稍重,2014年5月17日
17887,201404010503,3歳未勝利,1200,左,曇,ダート,稍重,2014年5月17日
17888,201404010507,4歳以上500万下,1200,左,曇,ダート,稍重,2014年5月17日
17889,201404010508,4歳以上500万下,1800,左,曇,ダート,稍重,2014年5月17日
17890,201404010509,4歳以上500万下,1200,左,曇,芝,良,2014年5月17日
17891,201404010510,胎内川特別 ,2200,左,曇,芝,良,2014年5月17日
17892,201404010511,八海山特別 ,1200,左,曇,ダート,良,2014年5月17日
17893,201404010601,3歳未勝利,1800,左,晴,ダート,良,2014年5月18日
17894,201404010603,3歳未勝利,1800,左,晴,ダート,良,2014年5月18日
17895,201404010605,3歳未勝利,1200,左,晴,ダート,良,2014年5月18日
17896,201404010606,3歳未勝利,2200,左,晴,芝,良,2014年5月18日
17897,201404010607,4歳以上500万下,1200,左,晴,ダート,良,2014年5月18日
17898,201404010609,4歳以上500万下,1800,左,晴,ダート,良,2014年5月18日
17899,201404010612,五泉特別 ,1400,左,晴,芝,良,2014年5月18日
17900,201404010701,3歳未勝利,1800,左,晴,ダート,稍重,2014年5月24日
17901,201404010702,3歳未勝利,1200,左,晴,芝,良,2014年5月24日
17902,201404010703,3歳未勝利,1800,左,晴,ダート,稍重,2014年5月24日
17903,201404010705,3歳未勝利,1200,左,晴,ダート,稍重,2014年5月24日
17904,201404010706,3歳未勝利,2400,左,晴,芝,良,2014年5月24日
17905,201404010707,4歳以上500万下,1800,左,晴,ダート,稍重,2014年5月24日
17906,201404010709,4歳以上500万下,1200,左,晴,ダート,稍重,2014年5月24日
17907,201404010711,大日岳特別 ,1200,左,晴,芝,良,2014年5月24日
17908,201404010801,3歳未勝利,1200,左,晴,ダート,稍重,2014年5月25日
17909,201404010803,3歳未勝利,1800,左,晴,ダート,稍重,2014年5月25日
17910,201404010805,3歳未勝利,2000,左,晴,芝,良,2014年5月25日
17911,201404010806,4歳以上500万下,1800,左,晴,ダート,稍重,2014年5月25日
17912,201404010807,4歳以上500万下,1400,左,晴,芝,良,2014年5月25日
17913,201404010809,4歳以上500万下,1200,左,晴,ダート,良,2014年5月25日
17914,201404010810,荒川峡特別 ,2400,左,晴,芝,良,2014年5月25日
17915,201404010812,白馬岳特別 ,1800,左,晴,ダート,良,2014年5月25日
17916,201404020101,2歳未勝利,1200,左,晴,ダート,良,2014年8月2日
17917,201404020103,3歳未勝利,2400,左,晴,芝,良,2014年8月2日
17918,201404020104,3歳未勝利,1200,左,晴,ダート,良,2014年8月2日
17919,201404020105,2歳新馬,1400,左,晴,芝,良,2014年8月2日
17920,201404020106,3歳未勝利,1800,左,晴,ダート,良,2014年8月2日
17921,201404020108,3歳以上500万下,1800,左,晴,ダート,良,2014年8月2日
17922,201404020112,3歳以上500万下,1200,左,晴,ダート,良,2014年8月2日
17923,201404020201,3歳未勝利,1200,左,晴,ダート,良,2014年8月3日
17924,201404020203,3歳未勝利,1800,左,晴,ダート,良,2014年8月3日
17925,201404020206,2歳新馬,1400,左,晴,芝,良,2014年8月3日
17926,201404020207,3歳以上500万下,1400,左,晴,芝,良,2014年8月3日
17927,201404020208,3歳以上500万下,1800,左,晴,ダート,良,2014年8月3日
17928,201404020212,3歳以上500万下,1200,左,晴,ダート,良,2014年8月3日
17929,201404020302,3歳未勝利,1800,左,曇,ダート,重,2014年8月9日
17930,201404020303,3歳未勝利,1200,左,曇,ダート,重,2014年8月9日
17931,201404020306,2歳新馬,1400,左,曇,芝,稍重,2014年8月9日
17932,201404020308,3歳以上500万下,1800,左,曇,ダート,重,2014年8月9日
17933,201404020309,ダリア賞 ,1400,左,曇,芝,稍重,2014年8月9日
17934,201404020310,阿賀野川特別 ,2200,左,曇,芝,稍重,2014年8月9日
17935,201404020311,越後ステークス ,1200,左,曇,ダート,重,2014年8月9日
17936,201404020403,3歳未勝利,1800,左,雨,ダート,重,2014年8月10日
17937,201404020404,3歳未勝利,1200,左,雨,芝,稍重,2014年8月10日
17938,201404020406,3歳未勝利,2000,左,曇,芝,稍重,2014年8月10日
17939,201404020407,3歳以上500万下,1800,左,曇,ダート,重,2014年8月10日
17940,201404020408,3歳以上500万下,2200,左,曇,芝,良,2014年8月10日
17941,201404020410,苗場特別 ,1200,左,曇,ダート,稍重,2014年8月10日
17942,201404020411,第6回レパードステークス(G3),1800,左,曇,ダート,稍重,2014年8月10日
17943,201404020412,3歳以上500万下,1200,左,曇,ダート,稍重,2014年8月10日
17944,201404020501,2歳未勝利,1200,左,雨,ダート,不良,2014年8月16日
17945,201404020503,3歳未勝利,1800,左,雨,ダート,不良,2014年8月16日
17946,201404020505,2歳新馬,1400,左,雨,芝,重,2014年8月16日
17947,201404020506,3歳未勝利,1800,左,曇,ダート,不良,2014年8月16日
17948,201404020508,3歳以上500万下,1800,左,曇,ダート,不良,2014年8月16日
17949,201404020511,新潟日報賞 ,1400,左,曇,芝,稍重,2014年8月16日
17950,201404020512,3歳以上500万下,1200,左,曇,ダート,重,2014年8月16日
17951,201404020601,2歳未勝利,1400,左,雨,芝,稍重,2014年8月17日
17952,201404020602,3歳未勝利,1200,左,雨,ダート,不良,2014年8月17日
17953,201404020603,3歳未勝利,1800,左,雨,ダート,不良,2014年8月17日
17954,201404020606,2歳新馬,1200,左,曇,ダート,不良,2014年8月17日
17955,201404020608,3歳以上500万下,1400,左,曇,芝,重,2014年8月17日
17956,201404020609,飯豊特別 ,1200,左,曇,芝,重,2014年8月17日
17957,201404020610,瀬波温泉特別 ,1800,左,曇,ダート,不良,2014年8月17日
17958,201404020702,3歳未勝利,1200,左,晴,ダート,良,2014年8月23日
17959,201404020703,3歳未勝利,2200,左,晴,芝,良,2014年8月23日
17960,201404020704,3歳未勝利,1800,左,晴,ダート,良,2014年8月23日
17961,201404020706,2歳新馬,1400,左,晴,芝,良,2014年8月23日
17962,201404020708,3歳以上500万下,1200,左,晴,ダート,良,2014年8月23日
17963,201404020710,岩室温泉特別 ,1200,左,晴,ダート,良,2014年8月23日
17964,201404020711,日本海ステークス ,2200,左,晴,芝,良,2014年8月23日
17965,201404020712,3歳以上500万下,1800,左,晴,ダート,良,2014年8月23日
17966,201404020801,2歳未勝利,1400,左,晴,芝,良,2014年8月24日
17967,201404020802,2歳未勝利,1200,左,晴,芝,良,2014年8月24日
17968,201404020803,3歳未勝利,1800,左,晴,ダート,良,2014年8月24日
17969,201404020806,3歳未勝利,1200,左,雨,ダート,稍重,2014年8月24日
17970,201404020808,3歳以上500万下,1200,左,曇,ダート,稍重,2014年8月24日
17971,201404020809,出雲崎特別 ,2400,左,小雨,芝,良,2014年8月24日
17972,201404020810,豊栄特別 ,1400,左,曇,芝,良,2014年8月24日
17973,201404020811,NST賞 ,1200,左,曇,ダート,稍重,2014年8月24日
17974,201404020902,3歳未勝利,1200,左,晴,ダート,良,2014年8月30日
17975,201404020903,3歳未勝利,1800,左,晴,ダート,良,2014年8月30日
17976,201404020905,2歳新馬,1200,左,晴,芝,良,2014年8月30日
17977,201404020906,3歳未勝利,2000,左,晴,芝,良,2014年8月30日
17978,201404020907,3歳以上500万下,1800,左,晴,ダート,良,2014年8月30日
17979,201404020909,麒麟山特別 ,1800,左,晴,ダート,良,2014年8月30日
17980,201404020911,BSN賞 ,1800,左,晴,ダート,良,2014年8月30日
17981,201404021002,3歳未勝利,1800,左,晴,ダート,良,2014年8月31日
17982,201404021004,3歳未勝利,1800,左,晴,ダート,良,2014年8月31日
17983,201404021007,3歳以上500万下,1200,左,晴,芝,良,2014年8月31日
17984,201404021008,3歳以上500万下,1800,左,晴,ダート,良,2014年8月31日
17985,201404021010,朱鷺ステークス ,1400,左,晴,芝,良,2014年8月31日
17986,201404021012,3歳以上500万下,1200,左,晴,ダート,良,2014年8月31日
17987,201404021102,3歳未勝利,1200,左,晴,ダート,稍重,2014年9月6日
17988,201404021103,3歳未勝利,1800,左,晴,ダート,稍重,2014年9月6日
17989,201404021104,3歳未勝利,1200,左,晴,芝,良,2014年9月6日
17990,201404021106,2歳新馬,1200,左,晴,ダート,稍重,2014年9月6日
17991,201404021108,3歳以上500万下,1800,左,晴,ダート,良,2014年9月6日
17992,201404021109,燕特別 ,2200,左,晴,芝,良,2014年9月6日
17993,201404021112,3歳以上500万下,1200,左,晴,ダート,良,2014年9月6日
17994,201404021201,2歳未勝利,1200,左,晴,ダート,良,2014年9月7日
17995,201404021203,3歳未勝利,1800,左,晴,ダート,良,2014年9月7日
17996,201404021205,2歳新馬,1400,左,晴,芝,良,2014年9月7日
17997,201404021206,3歳未勝利,1200,左,晴,ダート,良,2014年9月7日
17998,201404021207,3歳未勝利,2000,左,晴,芝,良,2014年9月7日
17999,201404021209,両津湾特別 ,1800,左,晴,ダート,良,2014年9月7日
18000,201404030102,2歳未勝利,2000,左,晴,芝,良,2014年9月13日
18001,201404030103,3歳未勝利,1800,左,晴,ダート,良,2014年9月13日
18002,201404030105,2歳新馬,1200,左,曇,芝,良,2014年9月13日
18003,201404030106,3歳未勝利,1200,左,小雨,ダート,良,2014年9月13日
18004,201404030107,3歳以上500万下,1800,左,曇,ダート,良,2014年9月13日
18005,201404030110,妙高特別 ,1800,左,雨,ダート,不良,2014年9月13日
18006,201404030112,3歳以上500万下,1200,左,曇,ダート,不良,2014年9月13日
18007,201404030201,2歳未勝利,1800,左,雨,ダート,重,2014年9月14日
18008,201404030203,3歳未勝利,1800,左,晴,ダート,重,2014年9月14日
18009,201404030206,2歳新馬,1800,左,晴,ダート,重,2014年9月14日
18010,201404030207,3歳以上500万下,1200,左,晴,ダート,重,2014年9月14日
18011,201404030208,3歳以上500万下,1800,左,晴,ダート,重,2014年9月14日
18012,201404030210,上越ステークス ,1200,左,晴,ダート,重,2014年9月14日
18013,201404030212,3歳以上500万下,1400,左,晴,芝,良,2014年9月14日
18014,201404030301,2歳未勝利,1200,左,晴,芝,良,2014年9月20日
18015,201404030303,3歳未勝利,1800,左,晴,ダート,良,2014年9月20日
18016,201404030304,3歳未勝利,2000,左,晴,芝,良,2014年9月20日
18017,201404030305,2歳新馬,1200,左,晴,ダート,良,2014年9月20日
18018,201404030307,3歳以上500万下,1200,左,晴,ダート,良,2014年9月20日
18019,201404030308,3歳以上500万下,1800,左,晴,ダート,良,2014年9月20日
18020,201404030309,鳥屋野特別 ,1200,左,晴,ダート,良,2014年9月20日
18021,201404030310,初風特別 ,1200,左,晴,芝,良,2014年9月20日
18022,201404030311,ラジオ日本賞 ,1800,左,晴,ダート,良,2014年9月20日
18023,201404030401,2歳未勝利,1200,左,晴,ダート,良,2014年9月21日
18024,201404030403,3歳未勝利,1800,左,晴,ダート,良,2014年9月21日
18025,201404030405,2歳新馬,2000,左,晴,芝,良,2014年9月21日
18026,201404030406,3歳未勝利,1200,左,晴,ダート,良,2014年9月21日
18027,201404030407,3歳以上500万下,1800,左,晴,ダート,良,2014年9月21日
18028,201404030409,咲花特別 ,1800,左,晴,ダート,良,2014年9月21日
18029,201404030411,第68回朝日セントライト記念(G2),2200,左,晴,芝,良,2014年9月21日
18030,201404030412,3歳以上500万下,1200,左,晴,ダート,良,2014年9月21日
18031,201404030501,2歳未勝利,1200,左,晴,ダート,稍重,2014年9月27日
18032,201404030503,2歳未勝利,2000,左,晴,芝,良,2014年9月27日
18033,201404030504,3歳未勝利,1800,左,晴,ダート,稍重,2014年9月27日
18034,201404030506,3歳未勝利,1200,左,晴,ダート,良,2014年9月27日
18035,201404030507,3歳以上500万下,1800,左,晴,ダート,良,2014年9月27日
18036,201404030509,柏崎特別 ,1800,左,晴,ダート,良,2014年9月27日
18037,201404030510,悠久山特別 ,2400,左,晴,芝,良,2014年9月27日
18038,201404030511,セプテンバーS ,1200,左,晴,芝,良,2014年9月27日
18039,201404030601,2歳未勝利,1800,左,晴,ダート,良,2014年9月28日
18040,201404030603,3歳未勝利,1200,左,晴,ダート,良,2014年9月28日
18041,201404030604,2歳新馬,1200,左,晴,芝,良,2014年9月28日
18042,201404030606,3歳以上500万下,1200,左,晴,ダート,良,2014年9月28日
18043,201404030607,3歳以上500万下,2400,左,晴,芝,良,2014年9月28日
18044,201404030608,3歳以上500万下,1800,左,晴,ダート,良,2014年9月28日
18045,201404030611,第60回産経賞オールカマー(G2),2200,左,晴,芝,良,2014年9月28日
18046,201404030612,3歳以上500万下,1200,左,晴,ダート,良,2014年9月28日
