,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
4,201907010308,5,1,1,アルチレイロ,57,津村明秀,1:13.6,37.6,24.2,6,セ,5,458,2
5,201907010308,6,5,9,ニシノダンテ,53,西村淳也,1:13.7,37.5,64.8,12,牡,4,494,8
6,201907010308,7,5,10,ホーカスポーカス,56,丸山元気,1:13.7,37.1,11.8,3,牡,4,434,2
7,201907010308,8,2,3,ホワイトソニック,56,井上敏樹,1:13.9,36.4,42.2,9,牡,5,470,4
8,201907010308,9,3,6,トウショウデュエル,56,加藤祥太,1:13.9,36.3,57.2,10,牡,7,530,-8
9,201907010308,10,8,16,リトルレグルス,57,嶋田純次,1:13.9,37.0,37.4,8,牡,5,498,2
10,201907010308,11,4,8,セイウンアワード,57,菱田裕二,1:14.3,38.0,57.5,11,牡,7,550,10
11,201907010308,12,3,5,サトノジェームス,55,富田暁,1:14.4,37.7,234.0,15,牡,5,470,0
12,201907010308,13,6,12,ハンドリー,52,横山武史,1:14.5,36.8,78.2,13,牝,4,444,0
13,201907010308,14,7,14,フロースヒルデ,51,木幡育也,1:14.9,38.3,87.1,14,牝,4,440,4
14,201907010308,15,2,4,フクノヴァランス,56,中井裕二,1:15.1,38.2,247.9,16,牡,4,474,-4
15,201907010308,16,6,11,スズカアカデミー,57,鮫島克駿,1:15.6,40.0,30.2,7,牡,5,496,-4
0,201907010309,1,7,8,アイファーイチオー,57,田中健,1:54.4,38.5,3.2,1,牡,5,516,4
1,201907010309,2,3,3,リフトトゥヘヴン,57,Ｍ．デム,1:55.0,39.1,4.5,4,牡,5,484,0
2,201907010309,3,2,2,キクノフェリックス,56,藤田菜七,1:55.2,38.6,4.0,3,牡,5,488,6
3,201907010309,4,5,5,アドマイヤキング,56,丸山元気,1:55.5,39.3,8.8,5,牡,4,530,4
4,201907010309,5,6,6,ロードダヴィンチ,56,ルメール,1:55.5,39.4,3.8,2,牡,4,532,14
5,201907010309,6,8,10,フッカツノノロシ,54,西村淳也,1:56.1,38.9,61.1,8,牡,6,518,-2
6,201907010309,7,7,7,アサケハーツ,57,柴山雄一,1:56.3,39.4,64.6,9,牡,5,472,0
7,201907010309,8,8,9,メイクグローリー,55,富田暁,1:56.5,40.2,50.8,7,セ,5,468,4
8,201907010309,9,4,4,ソルフェージュ,56,小崎綾也,1:56.5,40.1,24.6,6,牡,4,430,-7
9,201907010309,10,1,1,センノギモーヴ,55,丸田恭介,1:58.8,41.9,275.5,10,牝,5,444,-10
0,201907010310,1,6,12,ケイアイターコイズ,56,藤懸貴志,1:24.4,38.7,5.3,3,牡,3,516,-4
1,201907010310,2,4,7,レッドルゼル,56,北村友一,1:25.1,39.2,1.9,1,牡,3,472,6
2,201907010310,3,4,8,コパノカーリング,56,森裕太朗,1:25.5,38.5,204.7,13,牡,3,454,-6
3,201907010310,4,1,2,スマートセラヴィー,56,Ｍ．デム,1:25.5,39.2,6.0,4,牡,3,502,-4
4,201907010310,5,6,11,ラインカリーナ,54,津村明秀,1:25.7,39.7,11.8,5,牝,3,470,2
5,201907010310,6,2,4,ニューモニュメント,56,藤岡康太,1:25.8,37.9,88.1,8,牡,3,474,0
6,201907010310,7,7,14,コパノマーティン,56,鮫島克駿,1:26.1,38.8,111.6,9,牡,3,482,-2
7,201907010310,8,5,10,ロマンティコ,56,ルメール,1:26.3,40.3,4.5,2,牡,3,546,10
8,201907010310,9,2,3,アキンド,56,吉田隼人,1:26.8,40.1,294.4,14,牡,3,494,14
9,201907010310,10,5,9,デンコウハピネス,54,田中健,1:26.9,40.0,341.4,15,牝,3,426,-8
10,201907010310,11,3,5,エンパイアシュアー,56,丸田恭介,1:26.9,39.7,76.9,7,牡,3,476,14
11,201907010310,12,8,15,オールミラージュ,56,松田大作,1:27.1,39.4,446.4,16,牡,3,450,8
12,201907010310,13,1,1,オースミヌーベル,56,川又賢治,1:27.9,40.0,128.8,10,牡,3,446,-4
13,201907010310,14,8,16,ナムラオッケー,54,国分恭介,1:28.6,41.7,156.5,12,牝,3,420,0
14,201907010310,15,3,6,モズエロイコ,56,中谷雄太,1:28.9,42.5,76.5,6,牡,3,484,20
15,201907010310,16,7,13,パブロフテソーロ,56,横山武史,1:31.7,45.3,141.9,11,牡,3,530,0
0,201907010311,1,4,5,ワンブレスアウェイ,54,津村明秀,2:00.0,33.9,31.8,8,牝,6,496,10
1,201907010311,2,7,11,ノームコア,55,ルメール,2:00.1,33.5,3.0,1,牝,4,468,2
2,201907010311,3,5,8,ランドネ,53,戸崎圭太,2:00.1,34.4,7.7,4,牝,4,512,6
3,201907010311,4,6,9,ウラヌスチャーム,53,北村友一,2:00.2,33.9,5.9,3,牝,4,500,0
4,201907010311,5,3,4,コルコバード,54,丸山元気,2:00.2,33.8,11.4,6,牝,6,464,6
5,201907010311,6,1,1,レッドジェノヴァ,55,Ｍ．デム,2:00.3,34.1,3.6,2,牝,5,500,8
6,201907010311,7,2,2,レイホーロマンス,52,藤岡康太,2:00.5,33.9,19.8,7,牝,6,428,4
7,201907010311,8,4,6,レイズアベール,50,秋山真一,2:00.7,33.9,10.1,5,牝,5,460,2
8,201907010311,9,8,13,ウスベニノキミ,49,松若風馬,2:00.7,33.8,41.8,10,牝,4,452,8
9,201907010311,10,5,7,スカーレットカラー,51,鮫島克駿,2:00.9,34.4,40.6,9,牝,4,458,12
10,201907010311,11,3,3,ティーエスクライ,50,木幡育也,2:01.1,35.2,216.6,13,牝,7,468,-2
11,201907010311,12,7,12,エテルナミノル,55,四位洋文,2:01.2,34.7,54.6,11,牝,6,468,4
12,201907010311,13,6,10,ヤマニンエルフィン,50,田中健,2:01.3,35.5,229.6,14,牝,8,520,6
13,201907010311,14,8,14,キンショーユキヒメ,54,吉田隼人,2:01.7,34.5,93.4,12,牝,6,530,18
0,201907010312,1,1,1,コパノディール,55,戸崎圭太,1:08.2,33.6,18.0,7,牝,6,440,2
1,201907010312,2,2,4,ショウナンマッシブ,57,津村明秀,1:08.3,33.5,20.7,8,牡,5,472,-10
2,201907010312,3,8,15,デルタバローズ,56,ルメール,1:08.4,34.0,1.7,1,牡,4,510,-2
3,201907010312,4,1,2,シンデレラメイク,54,菱田裕二,1:08.6,33.5,14.3,5,牝,4,488,-2
4,201907010312,5,5,10,オジョーノキセキ,54,吉田隼人,1:08.6,33.1,30.3,10,牝,4,500,-6
5,201907010312,6,3,6,タイセイブレーク,57,藤岡康太,1:08.7,33.4,15.8,6,セ,5,502,10
6,201907010312,7,3,5,スマートシャヒーン,57,鮫島克駿,1:08.7,34.4,11.7,4,牡,5,482,8
7,201907010312,8,6,12,アリア,54,丸山元気,1:08.8,33.8,9.9,3,牝,4,502,6
8,201907010312,9,6,11,レディバード,54,北村友一,1:08.9,33.6,21.9,9,牝,4,472,-6
9,201907010312,10,4,8,ワールドフォーラブ,55,松若風馬,1:09.0,34.2,7.8,2,牝,5,450,-2
10,201907010312,11,7,13,ピースマインド,57,藤田菜七,1:09.1,34.4,43.4,11,牡,6,456,6
11,201907010312,12,2,3,アグネスユーリヤ,57,川又賢治,1:09.3,34.2,181.5,15,牡,7,472,8
12,201907010312,13,8,16,ミトノアミーゴ,56,四位洋文,1:09.3,34.3,170.5,14,牡,4,474,4
13,201907010312,14,5,9,リノワールド,54,嶋田純次,1:09.4,34.8,159.1,13,牝,4,410,-8
14,201907010312,15,7,14,クラウンアゲン,55,丸田恭介,1:10.0,34.8,271.0,16,牝,6,454,2
15,201907010312,16,4,7,ライオンボス,56,秋山真一,1:10.0,35.4,66.7,12,牡,4,532,18
0,201907010401,1,3,5,サーチュイン,54,川島信二,1:57.1,38.9,30.1,8,牝,3,472,-2
1,201907010401,2,6,10,ブラックアンバー,53,木幡育也,1:57.1,39.2,15.7,6,牡,3,504,-6
2,201907010401,3,8,15,スズカスパイカー,56,柴山雄一,1:57.2,39.6,47.0,10,牡,3,476,-10
3,201907010401,4,5,9,シゲルヒスイ,56,吉田隼人,1:57.3,39.8,75.2,12,牡,3,480,4
4,201907010401,5,5,8,モサ,55,森裕太朗,1:57.4,39.5,2.3,1,牡,3,492,-2
5,201907010401,6,7,13,ニホンピロマイルス,53,西村淳也,1:57.5,38.8,85.2,14,牡,3,498,14
6,201907010401,7,3,4,ノイーヴァ,54,鮫島克駿,1:57.5,39.8,3.5,2,牝,3,460,-12
7,201907010401,8,4,7,ブラックルシアン,56,丸山元気,1:57.6,38.9,36.7,9,牡,3,502,4
8,201907010401,9,8,14,デスティニープラン,55,川又賢治,1:57.8,40.4,13.7,5,牡,3,458,2
9,201907010401,10,4,6,シゲルイエロダイヤ,55,荻野極,1:57.9,39.4,8.3,3,牡,3,450,-6
10,201907010401,11,1,1,ルルド,56,松若風馬,1:58.2,40.1,10.6,4,牡,3,426,-2
11,201907010401,12,7,12,グロリアスホープ,54,横山武史,1:58.4,40.5,57.6,11,牡,3,500,-4
12,201907010401,13,2,3,ハイロードシチー,56,菱田裕二,1:58.5,41.1,84.7,13,牡,3,490,2
13,201907010401,14,6,11,オーミシンゲン,56,長岡禎仁,1:58.5,40.4,204.9,15,牡,3,428,6
14,201907010401,15,2,2,トランプズパワー,53,服部寿希,1:59.3,41.5,20.9,7,牡,3,494,-2
0,201907010402,1,4,8,アオイツヤヒメ,53,義英真,1:26.1,38.5,8.0,5,牝,3,456,-6
1,201907010402,2,3,6,ビケット,53,荻野極,1:27.6,38.9,15.1,7,牝,3,424,0
2,201907010402,3,4,7,アンジュミニョン,54,中井裕二,1:27.8,39.8,9.7,6,牝,3,442,0
3,201907010402,4,7,14,ワンダールウェス,54,松若風馬,1:27.9,39.3,7.8,4,牝,3,448,-6
4,201907010402,5,8,16,ピンクペルレ,54,津村明秀,1:28.0,40.2,4.4,2,牝,3,434,-6
5,201907010402,6,3,5,セイカアミダイケ,54,吉田隼人,1:28.4,39.4,46.4,10,牝,3,428,-8
6,201907010402,7,6,11,ゼロカラ,54,丸田恭介,1:28.4,40.0,34.9,9,牝,3,454,-6
7,201907010402,8,2,4,シゲルジルコン,54,松田大作,1:28.7,41.0,140.5,13,牝,3,474,10
8,201907010402,9,5,9,ペイシャコリンナ,54,丸山元気,1:29.3,41.1,5.9,3,牝,3,470,-10
9,201907010402,10,7,13,ガビーズメモリー,53,藤田菜七,1:29.4,39.2,57.7,11,牝,3,482,-8
10,201907010402,11,1,2,シンボリサージュ,54,藤岡康太,1:29.5,41.5,63.9,12,牝,3,436,-6
11,201907010402,12,1,1,モズコールズ,53,川又賢治,1:29.7,40.7,21.0,8,牝,3,404,4
12,201907010402,13,8,15,アーティクル,53,加藤祥太,1:29.8,41.4,153.5,14,牝,3,450,-6
13,201907010402,14,5,10,フィアーバ,54,伴啓太,1:31.1,41.8,362.2,16,牝,3,422,2
14,201907010402,15,6,12,ペシュウィズダム,51,木幡育也,1:31.3,41.1,213.1,15,牝,3,424,-2
15,201907010402,16,2,3,ガールズロック,51,西村淳也,1:33.5,44.6,3.5,1,牝,3,426,-4
0,201907010403,1,2,3,イチバンヤリ,56,吉田隼人,1:13.7,37.4,2.9,1,牡,3,496,-2
1,201907010403,2,8,16,デンコウブレイブ,55,川又賢治,1:13.8,38.5,31.9,8,牡,3,464,4
2,201907010403,3,2,4,シェルトファータ,51,西村淳也,1:14.7,38.6,16.3,6,牝,3,428,-6
3,201907010403,4,5,10,シゲルホタルイシ,56,丸山元気,1:15.1,38.5,5.5,3,牡,3,484,2
4,201907010403,5,6,11,メイショウイギョク,56,太宰啓介,1:15.5,39.9,7.5,4,牡,3,474,0
5,201907010403,6,3,6,テイエムロケット,56,丸田恭介,1:15.5,39.4,129.8,14,牡,3,472,-4
6,201907010403,7,5,9,ゴールデンチョイス,56,中井裕二,1:15.5,39.4,68.9,10,牡,3,454,-12
7,201907010403,8,8,15,トモジャバロンド,56,津村明秀,1:15.7,40.3,3.8,2,牡,3,484,4
8,201907010403,9,6,12,アテンフェアリー,53,荻野極,1:16.3,39.4,44.5,9,牝,3,444,-8
9,201907010403,10,4,7,ライド,52,横山武史,1:16.6,40.0,99.7,13,牝,3,430,-2
10,201907010403,11,7,13,スズカモンド,56,松若風馬,1:16.7,40.0,8.4,5,牡,3,452,0
11,201907010403,12,3,5,ガイヤルド,56,柴山雄一,1:16.8,38.3,21.8,7,牡,3,468,0
12,201907010403,13,1,1,ウズシオ,56,嶋田純次,1:16.9,39.5,314.0,15,牡,3,526,0
13,201907010403,14,4,8,ギブリ,51,木幡育也,1:16.9,38.9,69.4,11,牝,3,460,0
14,201907010403,15,7,14,トレンディダーム,53,藤田菜七,1:17.4,39.4,74.1,12,牝,3,420,4
0,201907010404,1,3,3,トーアツキヒカリ,60,西谷誠,3:18.9,13.3,3.0,1,セ,5,460,6
1,201907010404,2,6,9,スワーヴエドワード,59,蓑島靖典,3:20.0,13.3,25.6,8,牡,4,506,0
2,201907010404,3,4,4,ニシノオクタゴン,59,江田勇亮,3:20.3,13.4,31.8,10,牡,4,484,6
3,201907010404,4,5,7,ロジャージーニアス,59,大庭和弥,3:20.4,13.4,20.9,7,セ,4,468,14
4,201907010404,5,4,5,ブレイクスピアー,59,植野貴也,3:20.7,13.4,6.3,4,牡,4,502,14
5,201907010404,6,8,12,テイエムコンドル,60,五十嵐雄,3:21.0,13.4,3.8,2,牡,8,472,8
6,201907010404,7,2,2,シゲルレンコン,59,上野翔,3:22.0,13.5,147.0,13,牡,4,460,4
7,201907010404,8,7,10,インテグリティー,60,難波剛健,3:24.0,13.6,5.9,3,牡,6,488,8
8,201907010404,9,8,13,ウィズワンアコード,59,北沢伸也,3:24.1,13.6,10.6,5,牡,4,480,8
9,201907010404,10,1,1,インフルエンサー,60,小野寺祐,3:25.2,13.7,68.0,11,牡,5,440,-4
10,201907010404,11,5,6,トーアスサノオー,59,草野太郎,3:25.6,13.7,85.2,12,牡,4,482,18
11,201907010404,12,6,8,タラニス,59,平沢健治,3:29.2,13.9,16.0,6,牡,4,500,12
12,201907010404,13,7,11,ピエナシニスター,57,黒岩悠,3:32.7,14.2,30.7,9,牝,4,458,-2
0,201907010405,1,6,9,ダンツセイケイ,59,佐久間寛,3:17.8,13.2,8.7,4,牡,4,506,14
1,201907010405,2,2,2,デカルコマニー,59,五十嵐雄,3:18.9,13.3,3.7,2,牡,4,462,-2
2,201907010405,3,4,5,ゲネラルプローベ,60,中村将之,3:19.4,13.3,22.0,8,牡,7,498,0
3,201907010405,4,8,14,アドバンスゴード,60,植野貴也,3:19.8,13.3,24.0,9,牡,7,518,-2
4,201907010405,5,7,11,ヒトノワドリーム,60,山本康志,3:20.2,13.3,13.0,5,セ,5,438,4
5,201907010405,6,5,7,バトルフガクオウ,59,金子光希,3:20.4,13.4,90.6,12,牡,4,470,-2
6,201907010405,7,1,1,フォルテメンテ,60,江田勇亮,3:20.6,13.4,2.4,1,牡,5,532,10
7,201907010405,8,6,10,シゲルアミメキリン,60,上野翔,3:20.6,13.4,84.3,11,牡,5,484,10
8,201907010405,9,3,3,ライオネルカズマ,60,高田潤,3:20.7,13.4,19.7,7,牡,5,512,8
9,201907010405,10,8,13,カラクプア,60,熊沢重文,3:20.7,13.4,7.6,3,セ,6,496,-6
10,201907010405,11,4,6,ホウオウカーニバル,59,高野和馬,3:21.6,13.4,119.8,13,牡,4,464,0
11,201907010405,12,5,8,ファントムグレイ,60,草野太郎,3:22.3,13.5,16.2,6,牡,6,438,4
12,201907010405,13,3,4,データヴァリュー,60,大庭和弥,3:23.2,13.5,55.2,10,牡,5,480,10
13,201907010405,14,7,12,アオテンジョウ,60,蓑島靖典,3:29.5,14.0,169.7,14,牡,5,498,14
0,201907010406,1,8,10,シゲルマツタケ,53,義英真,1:55.1,37.3,3.6,2,牝,4,448,0
1,201907010406,2,7,8,メイショウササユリ,54,森裕太朗,1:55.5,37.9,2.1,1,牝,5,510,-2
2,201907010406,3,2,2,ホノカ,53,横山武史,1:55.6,38.0,26.2,7,牝,5,480,-12
3,201907010406,4,6,6,クールデザイン,54,荻野極,1:56.3,38.0,20.3,6,牝,5,454,-4
4,201907010406,5,3,3,ナガラエンカ,54,川又賢治,1:56.4,37.6,6.8,4,牝,5,454,2
5,201907010406,6,8,9,リュミエールドール,55,丸山元気,1:56.5,37.9,5.5,3,牝,5,512,2
6,201907010406,7,4,4,メイショウバーズ,54,藤田菜七,1:57.0,38.4,14.0,5,牝,6,472,-6
7,201907010406,8,7,7,ホウオウサマンサ,51,木幡育也,1:57.4,38.7,125.8,9,牝,4,440,-14
8,201907010406,9,5,5,アスカリアン,54,菱田裕二,1:58.1,40.0,62.7,8,牝,4,484,4
9,201907010406,10,1,1,ヴァントネール,55,大庭和弥,1:59.5,41.0,167.1,10,牝,5,440,0
0,201907010407,1,3,6,メイショウコミチ,54,松若風馬,1:35.4,34.7,6.9,3,牝,3,444,2
1,201907010407,2,2,3,サラミス,56,藤岡康太,1:35.6,34.6,2.0,1,牡,3,480,-6
2,201907010407,3,5,9,ブランシェット,51,西村淳也,1:35.7,34.9,4.6,2,牝,3,416,-4
3,201907010407,4,8,15,トラピッチェ,54,津村明秀,1:35.7,34.0,51.8,10,牝,3,418,0
4,201907010407,5,4,7,アンブレイカブル,56,太宰啓介,1:35.8,34.0,11.1,5,牡,3,520,4
5,201907010407,6,7,13,ミッドサマーハウス,54,鮫島克駿,1:35.8,34.3,24.6,6,牝,3,456,-4
6,201907010407,7,6,11,クラウソラス,56,丸山元気,1:36.0,34.7,170.9,12,牡,3,474,-2
7,201907010407,8,4,8,メイショウパティオ,53,荻野極,1:36.1,35.1,33.9,9,牝,3,448,2
8,201907010407,9,5,10,ゼッケイ,56,吉田隼人,1:36.3,35.4,9.8,4,牡,3,478,18
9,201907010407,10,1,1,バロンキング,55,藤田菜七,1:36.3,34.5,24.9,7,牡,3,430,16
10,201907010407,11,3,5,ミラキュラスパワー,52,横山武史,1:36.3,34.8,57.5,11,牝,3,436,0
11,201907010407,12,6,12,サプライズレター,54,嶋田純次,1:36.5,35.1,356.1,16,牝,3,404,-4
12,201907010407,13,2,4,クルシュー,53,川又賢治,1:36.5,34.6,192.0,14,牝,3,404,0
13,201907010407,14,1,2,ダイシンリカール,55,加藤祥太,1:36.7,35.4,30.9,8,牡,3,492,0
14,201907010407,15,8,16,ヒマワリオジョウ,51,木幡育也,1:37.0,34.8,173.4,13,牝,3,418,-10
15,201907010407,16,7,14,ハクシンドリーム,54,丸田恭介,1:37.2,36.0,317.6,15,牝,3,398,-4
0,201907010408,1,3,5,コパノピエール,56,藤田菜七,1:20.9,34.7,12.6,5,牡,5,492,6
1,201907010408,2,8,16,ダノンディーヴァ,53,横山武史,1:20.9,33.6,2.7,1,牝,5,470,-2
2,201907010408,3,7,14,スターリーステージ,54,松若風馬,1:21.1,33.6,3.7,2,牝,4,464,-4
3,201907010408,4,2,4,ディヴァインハイツ,52,西村淳也,1:21.1,34.2,24.8,8,牝,5,470,-10
4,201907010408,5,3,6,トウカイオルデン,56,鮫島克駿,1:21.3,34.2,5.6,3,牡,4,472,-12
5,201907010408,6,1,2,モハー,54,義英真,1:21.5,34.9,139.5,14,牝,5,496,4
6,201907010408,7,7,15,マリアバローズ,54,菱田裕二,1:21.5,33.8,11.9,4,牝,4,442,2
7,201907010408,8,6,11,サンライズマジック,56,川又賢治,1:21.7,34.4,16.5,6,牡,5,486,10
8,201907010408,9,5,10,ステラルージュ,55,中井裕二,1:21.7,34.2,33.3,10,牝,5,402,-4
9,201907010408,10,6,12,カンバンムスメ,54,井上敏樹,1:21.8,35.2,75.6,12,牝,5,448,6
10,201907010408,11,5,9,トルネードアレイ,57,小崎綾也,1:21.9,35.0,43.9,11,牡,5,456,18
11,201907010408,12,4,8,シャイニードライヴ,57,長岡禎仁,1:21.9,34.7,125.0,13,セ,5,456,6
12,201907010408,13,7,13,スマートヴォルフ,55,加藤祥太,1:21.9,34.3,329.3,18,牡,4,466,-4
13,201907010408,14,8,18,ラニカイサンデー,56,荻野極,1:22.0,34.8,27.6,9,牡,5,460,-2
14,201907010408,15,4,7,プロタゴニスト,54,木幡育也,1:22.3,34.8,231.0,16,牡,8,422,4
15,201907010408,16,1,1,ハーツフェルト,53,森裕太朗,1:22.4,35.5,21.5,7,牝,4,450,2
16,201907010408,17,2,3,ニコルハイウェイ,56,伴啓太,1:23.3,35.2,200.4,15,牡,4,470,13
17,201907010408,18,8,17,サヤネエ,52,服部寿希,1:23.4,36.7,286.8,17,牝,5,486,-4
0,201907010409,1,6,11,リスペクタブル,56,鮫島克駿,1:25.7,37.8,5.1,3,牡,4,492,-8
1,201907010409,2,3,5,クリノアントニヌス,57,中井裕二,1:25.8,38.3,29.5,9,牡,5,530,2
2,201907010409,3,1,1,スピリットワンベル,56,柴山雄一,1:25.9,39.4,10.2,5,牡,4,522,6
3,201907010409,4,4,7,クインズラミントン,57,松若風馬,1:26.0,38.2,4.8,1,牡,5,482,0
4,201907010409,5,6,12,アタミ,54,西村淳也,1:26.0,38.8,5.3,4,牡,5,484,12
5,201907010409,6,5,9,キタノナシラ,55,川又賢治,1:26.0,37.9,15.0,7,セ,4,490,-6
6,201907010409,7,5,10,ホマレ,54,津村明秀,1:26.3,39.5,4.8,2,牝,4,466,2
7,201907010409,8,7,14,ジャックナイフ,54,木幡育也,1:26.4,39.4,53.4,12,牡,5,464,-4
8,201907010409,9,8,15,チャーミングポッケ,54,加藤祥太,1:27.0,39.4,135.3,15,牝,7,460,-8
9,201907010409,10,2,4,メダーリアフレイム,57,吉田隼人,1:27.4,40.9,34.2,11,セ,5,466,-6
10,201907010409,11,2,3,ムーンシュトラール,56,荻野極,1:27.4,40.4,33.7,10,牡,5,500,6
11,201907010409,12,8,16,オクタヴィウス,56,長岡禎仁,1:27.8,40.4,107.7,14,牡,4,502,5
12,201907010409,13,1,2,オオオヤブン,57,小牧太,1:27.8,40.9,19.1,8,牡,5,480,2
13,201907010409,14,7,13,ランプフィーバー,54,藤岡康太,1:29.6,42.5,11.2,6,牝,4,460,-6
14,201907010409,15,4,8,ニホンピロマーク,57,岩崎翼,1:30.3,42.5,176.6,16,牡,6,502,2
15,201907010409,16,3,6,セイウンスパイ,56,丸山元気,1:31.1,45.0,55.1,13,牡,4,496,4
0,201907010410,1,8,9,モザイク,57,荻野極,1:59.8,34.4,5.8,3,牡,5,462,-2
1,201907010410,2,1,1,エスピリトゥオーゾ,57,太宰啓介,2:00.1,35.1,128.9,10,牡,5,472,-2
2,201907010410,3,6,6,アドマイヤプリヴ,57,藤岡康太,2:00.1,35.6,11.0,6,セ,5,436,0
3,201907010410,4,8,10,シャフトオブライト,56,松田大作,2:00.2,35.4,14.2,7,牡,4,446,2
4,201907010410,5,7,7,ヘブンリーデイズ,56,吉田隼人,2:00.3,35.2,2.6,1,牡,4,446,0
5,201907010410,6,3,3,ルナーランダー,57,菱田裕二,2:00.4,35.4,6.4,4,牡,6,510,12
6,201907010410,7,7,8,スーパーブレイク,57,小崎綾也,2:00.5,35.2,10.1,5,牡,5,468,-2
7,201907010410,8,4,4,ハギノカエラ,55,丸山元気,2:00.8,35.3,4.4,2,牝,6,416,-10
8,201907010410,9,2,2,ミスズメサイア,55,松若風馬,2:01.3,35.5,73.9,9,牝,7,452,-4
9,201907010410,10,5,5,トーセンクリーガー,56,横山武史,2:02.2,36.0,23.2,8,牡,4,488,4
0,201907010411,1,7,11,ナンヨープルートー,57,吉田隼人,2:00.7,39.0,12.1,6,牡,5,516,8
1,201907010411,2,2,2,コマビショウ,56,津村明秀,2:00.7,38.9,2.1,1,牡,4,492,-4
2,201907010411,3,5,7,ジャストコーズ,57,菱田裕二,2:01.4,39.0,20.1,8,セ,6,510,-4
3,201907010411,4,4,5,サマーサプライズ,57,松若風馬,2:01.5,39.9,16.9,7,牡,5,482,-6
4,201907010411,5,8,14,スズカロング,57,藤岡康太,2:01.8,39.7,41.1,10,牡,5,484,4
5,201907010411,6,1,1,キングブラック,56,柴山雄一,2:01.8,39.6,11.4,5,牡,4,516,0
6,201907010411,7,3,4,ナムラシンウチ,57,加藤祥太,2:01.9,39.8,94.9,11,牡,5,512,5
7,201907010411,8,8,13,ダンサクドゥーロ,57,小牧太,2:02.0,39.9,7.9,4,牡,5,522,4
8,201907010411,9,6,9,テイエムオスカー,56,丸山元気,2:02.6,39.8,7.4,3,牡,4,500,-4
9,201907010411,10,3,3,イェドプリオル,57,太宰啓介,2:02.9,40.9,183.7,13,牡,7,522,0
10,201907010411,11,7,12,コンプリートベスト,55,鮫島克駿,2:04.0,41.6,212.3,14,牝,5,472,0
11,201907010411,12,5,8,カブキモノ,57,森裕太朗,2:04.7,43.1,95.8,12,牡,6,510,-14
12,201907010411,13,4,6,ブルヴェルソン,56,川又賢治,2:11.2,48.9,34.4,9,牡,4,532,12
0,201907010412,1,6,12,ズアー,57,藤岡康太,1:08.8,33.8,4.9,3,牡,5,502,2
1,201907010412,2,6,11,ヤマニンペダラーダ,57,鮫島克駿,1:09.0,33.3,3.8,1,牡,5,474,4
2,201907010412,3,1,1,キスミーワンス,55,津村明秀,1:09.0,33.8,11.7,5,牝,5,452,10
3,201907010412,4,3,6,ショウナンタイザン,57,丸山元気,1:09.1,33.6,4.6,2,牡,6,514,4
4,201907010412,5,8,18,スリーランディア,55,岩崎翼,1:09.2,34.5,15.3,6,牝,5,422,-4
5,201907010412,6,7,15,クーファディーヴァ,55,菱田裕二,1:09.3,33.8,5.6,4,牝,5,476,6
6,201907010412,7,1,2,モアナブルー,55,川又賢治,1:09.5,34.5,107.2,14,牝,5,468,6
7,201907010412,8,4,8,タイキラトナンジュ,57,横山武史,1:09.6,33.9,25.6,8,牡,7,466,12
8,201907010412,9,8,17,ディープウォーリア,57,小牧太,1:09.6,34.3,27.8,9,牡,5,468,16
9,201907010412,10,7,13,ファーベライト,54,小崎綾也,1:10.0,34.8,47.7,12,牝,4,474,2
10,201907010412,11,5,10,プラントアゲン,55,木幡育也,1:10.0,34.8,117.4,15,牝,7,472,6
11,201907010412,12,5,9,ヤマニンベルベーヌ,55,吉田隼人,1:10.1,34.7,36.5,11,牝,5,464,-8
12,201907010412,13,4,7,スノーガーデン,54,松若風馬,1:10.1,34.2,20.8,7,牝,4,464,-4
13,201907010412,14,2,4,ブライティアサイト,55,藤田菜七,1:10.4,34.4,84.2,13,牝,5,480,8
14,201907010412,15,2,3,フリッカ,55,西村淳也,1:10.7,35.0,337.7,18,牝,5,432,8
15,201907010412,16,7,14,ハッピーランラン,55,嶋田純次,1:10.9,35.0,191.3,16,牝,5,510,8
16,201907010412,17,8,16,シェヴェルニー,55,長岡禎仁,1:11.1,35.4,280.0,17,牝,6,446,6
17,201907010412,18,3,5,ハーツブライト,55,荻野極,1:11.4,35.0,31.0,10,牝,5,480,8
0,201907010501,1,6,9,サンレイファイト,56,太宰啓介,1:55.5,37.9,4.1,2,牡,3,456,-4
1,201907010501,2,8,13,キモンカラー,53,藤田菜七,1:55.5,38.5,19.6,7,牝,3,422,-8
2,201907010501,3,4,4,ヘニーストライカー,55,川又賢治,1:55.7,38.7,13.2,6,牡,3,500,-2
3,201907010501,4,7,10,シゲルクロダイヤ,56,古川吉洋,1:55.7,38.5,3.1,1,牡,3,510,4
4,201907010501,5,3,3,グッドヘルスバイオ,54,富田暁,1:56.0,38.9,8.9,5,牡,3,476,0
5,201907010501,6,5,7,アースドラゴン,56,丸山元気,1:56.1,38.4,7.8,4,牡,3,474,8
6,201907010501,7,1,1,タガノアヴァンス,56,武豊,1:56.4,39.7,4.1,3,牡,3,518,4
7,201907010501,8,6,8,ザプラウドワンズ,56,城戸義政,1:56.7,39.2,24.9,8,牡,3,508,-8
8,201907010501,9,4,5,ロザムール,54,丸田恭介,1:57.9,40.6,61.4,9,牝,3,472,-14
