,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
3,201508010512,4,4,8,ハギノブシドウ,57,バルジュ,1:48.0,34.5,65.0,14,牡,5,498,-2
4,201508010512,5,7,13,ダンツクロノス,57,秋山真一,1:48.0,34.1,19.8,7,牡,5,512,-6
5,201508010512,6,5,10,ダノンアンビシャス,56,岩田康誠,1:48.1,34.5,6.4,3,牡,4,478,18
6,201508010512,7,8,15,テーオービックバン,56,藤岡佑介,1:48.3,34.8,47.2,11,牡,4,506,8
7,201508010512,8,6,12,ピエールドリュヌ,54,菱田裕二,1:48.3,34.2,44.6,10,牝,4,468,-6
8,201508010512,9,8,16,カレンバッドボーイ,57,武豊,1:48.3,35.0,2.9,1,牡,5,494,-2
9,201508010512,10,1,1,インターンシップ,56,浜中俊,1:48.4,34.7,4.7,2,牡,4,454,4
10,201508010512,11,4,7,ピサノベッテル,55,松田大作,1:48.4,34.3,57.8,13,牝,6,454,10
11,201508010512,12,5,9,アカネイロ,54,四位洋文,1:48.4,35.2,29.7,9,牝,4,486,16
12,201508010512,13,3,6,テイエムサンビカ,54,太宰啓介,1:48.5,34.5,97.6,15,牝,4,474,-4
13,201508010512,14,2,3,アドマイヤバートン,57,川田将雅,1:48.6,34.6,51.3,12,牡,7,500,10
14,201508010512,15,1,2,ディープウェーブ,57,鮫島良太,1:48.6,34.4,6.7,4,牡,5,434,-6
15,201508010512,16,6,11,セルリアンラッシュ,56,柴田未崎,1:49.6,35.3,194.3,16,牡,4,464,-9
0,201508010601,1,7,9,テイエムグンカン,56,田中健,1:52.6,37.2,12.9,3,牡,3,504,8
1,201508010601,2,8,11,コパノチャーリー,56,岩田康誠,1:52.6,37.0,1.3,1,牡,3,504,0
2,201508010601,3,4,4,ミッキーハピネス,56,バルジュ,1:52.9,37.1,4.7,2,牡,3,506,2
3,201508010601,4,1,1,メイショウメイザン,56,池添謙一,1:53.1,37.4,26.1,6,牡,3,470,-4
4,201508010601,5,2,2,ドラゴンバローズ,56,菱田裕二,1:53.4,37.7,26.4,7,牡,3,488,-2
5,201508010601,6,3,3,ジャイアントケンタ,56,北村友一,1:54.5,39.1,201.7,11,牡,3,476,0
6,201508010601,7,7,10,スマートゾロ,56,福永祐一,1:55.4,39.6,24.7,4,牡,3,472,2
7,201508010601,8,5,5,ティーエスバラ,56,和田竜二,1:55.5,39.5,54.2,8,牡,3,482,-12
8,201508010601,9,8,12,ストロベリーボス,56,水口優也,1:55.5,38.8,231.6,12,牡,3,486,22
9,201508010601,10,6,8,バトルボンネビル,56,藤岡佑介,1:55.7,39.5,74.8,9,牡,3,440,-4
10,201508010601,11,5,6,ディルフィン,54,丸田恭介,1:55.7,39.6,151.6,10,牝,3,426,-2
11,201508010601,12,6,7,マイネルシアトル,56,幸英明,1:55.8,39.4,25.3,5,牡,3,448,0
0,201508010602,1,5,7,ミキノトロンボーン,56,Ｃ．デム,1:52.8,36.3,3.3,2,牡,3,498,0
1,201508010602,2,4,6,トップディーヴォ,56,四位洋文,1:52.8,36.1,2.6,1,牡,3,480,2
2,201508010602,3,6,10,ヴェリテ,56,太宰啓介,1:53.6,37.4,23.5,7,セ,3,480,-6
3,201508010602,4,8,13,テイエムゴーケツ,56,丸田恭介,1:54.4,38.0,31.8,8,牡,3,524,4
4,201508010602,5,2,2,アングルゴア,56,田中健,1:54.8,38.2,178.7,13,牡,3,468,0
5,201508010602,6,5,8,ストリークライト,56,岩田康誠,1:55.0,38.3,6.5,3,牡,3,516,4
6,201508010602,7,3,4,エイシンカリバーン,56,和田竜二,1:55.0,38.7,8.2,4,牡,3,466,-2
7,201508010602,8,8,14,テイエムマンキチ,56,国分恭介,1:55.1,38.2,111.7,12,牡,3,430,-10
8,201508010602,9,7,11,トミースマイル,56,菱田裕二,1:55.2,38.2,32.4,9,牡,3,460,4
9,201508010602,10,1,1,マイネルライヒ,56,バルジュ,1:55.3,38.9,21.4,6,牡,3,520,-4
10,201508010602,11,3,3,ハオウ,56,武豊,1:57.0,40.8,11.6,5,牡,3,508,-2
11,201508010602,12,4,5,スティルアボーイ,56,北村友一,1:57.1,40.8,94.2,11,牡,3,468,0
12,201508010602,13,6,9,シゲルヒマツリ,56,幸英明,1:57.1,39.4,33.5,10,牡,3,470,-6
13,201508010602,14,7,12,テイエムヤマウサギ,54,小林徹弥,1:58.1,40.9,282.0,14,牝,3,424,2
0,201508010603,1,6,12,セレッソブランコ,54,幸英明,1:26.2,38.1,4.8,2,牝,3,458,4
1,201508010603,2,4,8,サカジロビューティ,54,岩田康誠,1:26.6,38.4,6.3,4,牝,3,426,-6
2,201508010603,3,5,10,ノンリケット,54,福永祐一,1:26.9,38.3,43.9,10,牝,3,418,-4
3,201508010603,4,8,15,ボストンマリ,54,菱田裕二,1:27.0,37.5,156.8,12,牝,3,444,-6
4,201508010603,5,3,5,ハギノレイラニ,54,武豊,1:27.0,37.5,10.2,5,牝,3,412,-2
5,201508010603,6,3,6,トウケイワイルド,54,池添謙一,1:27.2,38.3,18.9,8,牝,3,462,4
6,201508010603,7,7,13,デンタルキューティ,54,太宰啓介,1:27.4,38.3,56.1,11,牝,3,440,-2
7,201508010603,8,2,3,シゲルゴホウサイ,54,藤田伸二,1:28.5,38.9,5.3,3,牝,3,402,0
8,201508010603,9,6,11,バルビーナ,54,武幸四郎,1:28.8,40.9,10.9,6,牝,3,476,4
9,201508010603,10,8,16,マイティーフライ,54,藤岡佑介,1:28.8,39.5,18.8,7,牝,3,426,-8
10,201508010603,11,1,2,ワーリーバード,54,水口優也,1:29.0,39.1,301.6,14,牝,3,422,2
11,201508010603,12,5,9,エスシーアルテミス,54,国分恭介,1:29.0,39.0,161.4,13,牝,3,462,4
12,201508010603,13,7,14,トラストニーケー,54,川田将雅,1:29.5,41.2,3.3,1,牝,3,486,-2
13,201508010603,14,4,7,パティ,54,秋山真一,1:29.7,40.4,337.1,15,牝,3,428,-2
14,201508010603,15,2,4,ヒミノナデシコ,54,田中健,1:29.8,41.0,546.7,16,牝,3,444,-10
15,201508010603,16,1,1,デンコウコハク,54,鮫島良太,1:30.2,42.2,21.3,9,牝,3,444,-2
0,201508010604,1,5,8,ノーザンバローズ,56,Ｃ．デム,1:25.0,36.0,1.6,1,牡,3,482,0
1,201508010604,2,7,12,キタサンサジン,56,小牧太,1:25.5,36.9,34.4,7,牡,3,506,0
2,201508010604,3,3,4,カルーセルフリック,56,バルジュ,1:26.1,37.3,6.5,3,牡,3,508,0
3,201508010604,4,4,7,ソルフェジオ,54,福永祐一,1:26.1,36.6,72.6,9,牝,3,440,0
4,201508010604,5,6,10,フミノミニスター,56,藤岡佑介,1:26.4,38.0,19.0,5,牡,3,504,0
5,201508010604,6,5,9,ケイエスミラージュ,56,和田竜二,1:26.6,37.0,63.1,8,牡,3,502,0
6,201508010604,7,7,13,メイショウコウテン,54,竹之下智,1:27.5,37.5,244.4,14,牝,3,448,0
7,201508010604,8,1,1,プロセッラ,56,北村友一,1:27.5,37.2,179.9,13,牡,3,484,0
8,201508010604,9,8,14,フライングニンバス,54,岩田康誠,1:27.7,38.9,4.4,2,牝,3,506,0
9,201508010604,10,6,11,カフジテイク,56,幸英明,1:28.2,37.5,27.1,6,牡,3,480,0
10,201508010604,11,2,3,マックスムーヴァ,56,武豊,1:28.3,38.9,12.7,4,牡,3,476,0
11,201508010604,12,8,15,イソノプレシャス,56,岡田祥嗣,1:28.4,37.6,154.6,12,牡,3,530,0
12,201508010604,13,3,5,リミットレス,56,菱田裕二,1:28.8,37.6,314.6,15,牡,3,488,0
13,201508010604,14,4,6,シゲルタウエマツリ,56,藤田伸二,1:29.4,38.3,138.6,11,牡,3,502,0
14,201508010604,15,2,2,タマモアタック,56,国分恭介,1:30.7,38.5,118.7,10,牡,3,494,0
0,201508010605,1,3,6,カレンラストショー,56,小牧太,2:01.8,35.3,19.0,6,牡,3,436,6
1,201508010605,2,6,12,ウェスタールンド,56,川田将雅,2:02.0,35.0,2.3,1,牡,3,468,-2
2,201508010605,3,1,1,サダムブルーハワイ,54,福永祐一,2:02.1,35.3,4.1,2,牝,3,480,4
3,201508010605,4,4,8,ヤマカツボーイ,56,池添謙一,2:02.5,35.9,17.2,5,牡,3,458,10
4,201508010605,5,8,15,アウトゼアー,56,菱田裕二,2:02.9,35.2,44.1,7,牡,3,496,0
5,201508010605,6,5,10,バイザウェイ,56,岩田康誠,2:03.0,35.5,4.4,3,牡,3,468,-2
6,201508010605,7,7,14,ウォーターイーグル,56,武豊,2:03.2,36.5,6.7,4,牡,3,522,-10
7,201508010605,8,5,9,パレスヘイロー,56,国分恭介,2:03.4,36.1,419.4,14,牡,3,460,-2
8,201508010605,9,1,2,ユウキエナージー,54,秋山真一,2:03.6,36.6,193.9,13,牝,3,460,-2
9,201508010605,10,2,3,リッチゴールド,56,藤岡佑介,2:04.0,36.5,103.5,11,牡,3,482,-2
10,201508010605,11,2,4,エンパイアライン,54,四位洋文,2:04.2,37.1,67.9,10,牝,3,488,-4
11,201508010605,12,3,5,エイシンアルマイト,56,和田竜二,2:04.4,37.2,50.3,8,牡,3,512,14
12,201508010605,13,7,13,ロングロザリオ,54,丸田恭介,2:04.5,36.5,456.7,15,牝,3,388,-2
13,201508010605,14,6,11,ロードウォーリア,56,バルジュ,2:05.3,38.2,62.8,9,牡,3,462,0
14,201508010605,15,8,16,クリムゾンスカイ,54,幸英明,2:05.8,38.9,160.3,12,牝,3,446,4
0,201508010606,1,8,9,サンライズバロン,57,池添謙一,1:51.8,35.5,4.1,2,牡,5,516,20
1,201508010606,2,6,6,トランザムスター,57,Ｃ．デム,1:52.1,35.6,2.6,1,牡,5,560,2
2,201508010606,3,7,8,ラローザブル,57,幸英明,1:52.2,35.6,8.1,5,牡,5,522,18
3,201508010606,4,5,5,ショウナンガッチャ,56,北村友一,1:52.7,36.1,10.6,6,牡,4,480,-4
4,201508010606,5,7,7,ゼンノスサノヲ,56,藤岡佑介,1:53.0,36.4,20.4,7,牡,4,492,4
5,201508010606,6,8,10,トウカイストリーム,56,岩田康誠,1:53.0,36.1,7.2,3,牡,4,516,-2
6,201508010606,7,3,3,ダブルイーグル,57,太宰啓介,1:53.3,36.3,7.9,4,牡,7,480,6
7,201508010606,8,1,1,クリノダイコクテン,56,秋山真一,1:53.7,37.0,77.5,10,牡,4,482,4
8,201508010606,9,2,2,バルタザール,57,バルジュ,1:54.3,37.2,25.6,9,牡,5,544,34
9,201508010606,10,4,4,アカリロンドン,56,菱田裕二,1:55.7,39.2,22.0,8,牡,4,458,4
0,201508010607,1,7,12,チーフアセスメント,56,Ｃ．デム,1:10.9,36.3,11.0,6,牡,4,506,30
1,201508010607,2,3,3,ミキノグランプリ,56,和田竜二,1:11.1,36.4,2.3,1,牡,4,458,-2
2,201508010607,3,1,1,ヤマニンブルジョン,57,福永祐一,1:11.4,36.5,5.7,2,牡,5,486,-10
3,201508010607,4,4,5,ボールドジャパン,56,岩田康誠,1:11.7,36.4,7.4,5,牡,4,522,4
4,201508010607,5,5,7,ロードメビウス,56,バルジュ,1:11.8,36.5,63.2,10,牡,4,498,4
5,201508010607,6,8,14,テイエムチカラ,57,幸英明,1:11.8,37.3,7.3,4,牡,5,524,12
6,201508010607,7,7,11,ピクニックソング,54,菱田裕二,1:11.9,36.9,7.3,3,牝,4,446,0
7,201508010607,8,4,6,クリノツネチャン,54,鮫島良太,1:12.2,36.8,156.5,14,牝,4,434,2
8,201508010607,9,8,13,ケイアイヴァーゲ,57,藤田伸二,1:12.5,37.7,22.2,7,牡,5,458,-4
9,201508010607,10,5,8,ファンファーレ,54,小林徹弥,1:12.5,37.5,48.4,9,牝,4,490,-2
10,201508010607,11,3,4,クリノプリムラ,54,太宰啓介,1:12.6,37.1,94.8,13,牝,4,442,-6
11,201508010607,12,2,2,ヒラリアス,54,岡田祥嗣,1:12.6,37.1,68.4,11,牝,4,460,-4
12,201508010607,13,6,9,スパイスシャワー,54,中谷雄太,1:12.8,37.7,26.2,8,牝,4,464,6
13,201508010607,14,6,10,ムーンフライト,54,丸田恭介,1:12.9,37.8,87.8,12,牝,4,468,0
0,201508010608,1,4,5,スワーヴカイザー,56,小牧太,1:57.4,36.1,10.3,6,牡,4,536,4
1,201508010608,2,7,10,ディアブルーダー,56,幸英明,1:57.4,35.8,2.2,1,牡,4,522,0
2,201508010608,3,8,12,マルケサス,57,福永祐一,1:57.4,35.6,5.2,2,牡,6,482,4
3,201508010608,4,5,7,プリンスダム,56,川田将雅,1:57.9,36.5,9.0,4,牡,4,494,2
4,201508010608,5,2,2,ショーグン,57,四位洋文,1:58.1,36.1,9.9,5,牡,5,640,4
5,201508010608,6,3,3,カリスマサンタイム,57,岡田祥嗣,1:58.1,36.3,359.7,12,牡,5,514,-2
6,201508010608,7,1,1,ビーチブレイブ,57,Ｃ．デム,1:58.2,36.7,6.6,3,牡,5,512,6
7,201508010608,8,5,6,サトノバリアント,56,岩田康誠,1:58.4,37.0,13.3,7,牡,4,458,8
8,201508010608,9,6,9,シゲルモトナリ,57,小林徹弥,1:58.6,36.6,417.4,13,牡,8,534,-4
9,201508010608,10,7,11,アーサーバローズ,57,北村友一,1:59.3,37.7,95.3,10,牡,6,482,6
10,201508010608,11,6,8,ブライトエルフ,55,菱田裕二,1:59.6,37.3,62.9,9,牝,6,462,0
11,201508010608,12,8,13,ワンダフルニュース,56,丸田恭介,1:59.8,38.1,125.1,11,牡,4,488,-2
0,201508010609,1,7,7,ナリタスターワン,56,福永祐一,1:35.2,34.4,5.1,3,牡,3,472,-8
1,201508010609,2,3,3,ペガサスボス,56,Ｃ．デム,1:35.4,34.2,6.0,4,牡,3,512,10
2,201508010609,3,4,4,ベステンダンク,56,バルジュ,1:35.6,34.5,15.7,6,牡,3,484,0
3,201508010609,4,6,6,ヤマカツエース,56,藤田伸二,1:35.6,34.6,18.8,7,牡,3,494,16
4,201508010609,5,8,9,アイファーサンディ,56,小牧太,1:35.7,34.4,9.2,5,牡,3,452,2
5,201508010609,6,5,5,ヴェルステルキング,56,岩田康誠,1:35.9,34.2,5.1,2,牡,3,474,6
6,201508010609,7,1,1,テイエムダンシング,56,和田竜二,1:35.9,35.0,52.1,8,牡,3,468,0
7,201508010609,8,8,8,フィールドリアン,56,太宰啓介,1:36.0,34.5,122.2,9,牡,3,462,-6
8,201508010609,9,2,2,エイシンカラット,54,武豊,1:36.1,35.4,2.2,1,牝,3,450,-8
0,201508010610,1,8,12,ラディウス,54,岩田康誠,1:47.9,34.5,10.8,4,牡,4,454,-4
1,201508010610,2,2,2,ガリバルディ,56,福永祐一,1:47.9,34.5,1.7,1,牡,4,506,4
2,201508010610,3,6,9,レッドオリヴィア,52,秋山真一,1:48.0,35.1,8.5,3,牝,4,438,18
3,201508010610,4,1,1,レッドジゼル,54,四位洋文,1:48.0,34.9,4.6,2,牝,5,466,10
4,201508010610,5,5,6,ゴットラウディー,54,国分恭介,1:48.3,35.2,52.2,9,牡,7,462,-14
5,201508010610,6,4,4,レインフォール,55,武豊,1:48.3,35.5,16.0,6,牡,6,438,0
6,201508010610,7,7,11,ファーゴ,53,丸田恭介,1:48.3,34.8,20.7,7,牝,6,432,16
7,201508010610,8,7,10,メイショウテッサイ,54,藤岡佑介,1:48.5,34.7,84.5,12,牡,7,500,0
8,201508010610,9,8,13,シルクキングリー,55,幸英明,1:48.9,35.4,16.0,5,牡,6,496,-6
9,201508010610,10,3,3,タツストロング,55,川田将雅,1:49.1,35.5,33.6,8,牡,6,506,-4
10,201508010610,11,4,5,シルクブルックリン,54,池添謙一,1:49.2,35.4,76.1,10,牡,6,558,-2
11,201508010610,12,6,8,メロート,52,北村友一,1:49.4,36.1,128.3,13,牡,7,464,6
12,201508010610,13,5,7,ヤマニンガーゴイル,54,藤田伸二,1:50.5,37.4,81.1,11,牡,8,504,4
0,201508010611,1,6,12,キクノストーム,56,国分恭介,1:23.3,35.3,23.2,9,牡,6,500,-4
1,201508010611,2,2,3,ローブデソワ,53,Ｃ．デム,1:23.3,36.2,2.9,1,牝,4,520,2
2,201508010611,3,8,16,エアウルフ,57,福永祐一,1:23.3,35.5,10.4,5,牡,8,494,6
3,201508010611,4,7,13,ジョヴァンニ,57,藤岡佑介,1:23.3,35.5,5.3,3,牡,6,518,10
4,201508010611,5,5,10,フリートストリート,58,岩田康誠,1:23.4,35.9,19.8,6,牡,6,512,8
5,201508010611,6,7,14,ゴーイングパワー,56,和田竜二,1:23.4,35.7,25.7,10,牡,6,512,12
6,201508010611,7,2,4,サウンドガガ,56,武豊,1:23.5,36.2,5.2,2,牝,6,502,2
7,201508010611,8,6,11,キングヒーロー,56,幸英明,1:23.5,35.9,79.1,14,牡,6,508,8
8,201508010611,9,8,15,シセイオウジ,56,丸田恭介,1:23.6,35.2,21.7,8,牡,8,456,-8
9,201508010611,10,4,8,ロングロウ,56,四位洋文,1:23.6,35.4,36.3,12,牡,8,540,-2
10,201508010611,11,1,1,キズマ,56,藤田伸二,1:23.6,36.6,20.4,7,牡,6,512,4
11,201508010611,12,4,7,ガンジス,57,バルジュ,1:24.1,36.7,8.9,4,牡,6,514,4
12,201508010611,13,3,6,フィールドシャイン,56,池添謙一,1:24.1,36.2,116.9,15,牡,8,490,8
13,201508010611,14,3,5,カフェシュプリーム,56,川田将雅,1:24.3,36.7,35.1,11,牡,6,518,6
14,201508010611,15,5,9,ラインブラッド,57,岡田祥嗣,1:24.5,36.2,282.4,16,牡,9,520,6
15,201508010611,16,1,2,ケビンドゥ,56,菱田裕二,1:27.5,40.2,71.1,13,牡,6,488,-6
0,201508010612,1,2,4,バンザイ,57,菱田裕二,1:34.4,35.3,22.8,11,牡,6,514,-4
1,201508010612,2,6,11,フェイブルネージュ,54,Ｃ．デム,1:34.6,34.8,6.9,3,牝,4,458,10
2,201508010612,3,7,13,メイショウヤマホコ,57,小牧太,1:34.6,34.2,11.9,6,牡,5,472,0
3,201508010612,4,1,2,ローハイド,56,福永祐一,1:34.7,35.1,3.7,1,牡,4,506,36
4,201508010612,5,4,8,ウインレーベン,56,藤田伸二,1:34.8,35.5,45.3,13,牡,4,462,4
5,201508010612,6,4,7,ワイレアワヒネ,54,池添謙一,1:34.8,35.3,11.1,5,牝,4,500,2
6,201508010612,7,5,9,マラムデール,54,藤岡佑介,1:35.2,35.3,19.0,9,牝,4,436,4
7,201508010612,8,3,5,オベーション,54,丸田恭介,1:35.3,35.6,20.1,10,牝,4,444,18
8,201508010612,9,6,12,ライザン,56,武豊,1:35.6,35.5,8.3,4,牡,4,460,0
9,201508010612,9,7,14,ブルーフラッシュ,56,バルジュ,1:35.6,36.0,14.4,8,牡,4,456,8
10,201508010612,11,2,3,ミッキーサクセス,57,岩田康誠,1:35.7,35.8,6.0,2,牡,5,500,-2
11,201508010612,12,5,10,ゴーザトップ,56,和田竜二,1:35.7,36.1,31.3,12,牡,4,492,14
12,201508010612,13,3,6,サンレイロッキー,56,水口優也,1:35.7,35.9,104.0,16,牡,4,470,4
13,201508010612,14,1,1,バトルゾロ,57,太宰啓介,1:35.9,36.5,50.8,14,牡,5,532,2
14,201508010612,15,8,16,メイショウラバンド,54,武幸四郎,1:36.4,37.0,88.4,15,牝,4,446,6
15,201508010612,16,8,15,ラッキーマンボ,55,幸英明,2:29.5,89.6,13.8,7,牝,5,510,0
0,201508010701,1,7,13,アヴェーヌモン,56,バルジュ,1:11.7,36.4,21.6,7,牡,3,532,6
1,201508010701,2,1,2,バリキ,56,浜中俊,1:11.9,36.6,4.5,2,牡,3,446,-2
2,201508010701,3,4,8,メイショウボノム,56,武幸四郎,1:12.3,37.3,2.7,1,牡,3,460,0
3,201508010701,4,3,6,ディプロイディ,56,高倉稜,1:12.8,37.0,198.8,13,牡,3,546,4
4,201508010701,5,5,10,セイウンデライラ,54,岩田康誠,1:12.8,36.9,17.0,6,牝,3,488,4
5,201508010701,6,2,4,ニホンピロヘーラー,54,酒井学,1:13.0,37.8,55.1,11,牝,3,484,2
6,201508010701,7,6,11,キャロライン,56,中谷雄太,1:13.2,37.5,172.8,12,牡,3,492,-2
7,201508010701,8,4,7,ハイイノベーション,56,太宰啓介,1:13.4,37.2,281.2,14,牡,3,458,8
8,201508010701,9,1,1,エルフベレーザ,54,熊沢重文,1:13.4,37.2,296.5,15,牝,3,444,-4
9,201508010701,10,5,9,グロビュール,56,国分優作,1:13.5,36.4,388.7,16,牡,3,470,4
10,201508010701,11,6,12,ティーエスアルスト,56,幸英明,1:13.6,37.6,10.9,5,牡,3,442,20
11,201508010701,12,3,5,ジョーハリス,56,藤田伸二,1:13.8,37.3,27.6,8,牡,3,448,6
12,201508010701,13,7,14,メイショウクオン,56,藤岡佑介,1:13.9,38.1,44.1,9,牡,3,508,0
13,201508010701,14,2,3,コウエイトゥルース,56,武豊,1:13.9,38.5,5.2,3,牡,3,520,0
14,201508010701,14,8,15,サワヤカムスメ,54,津村明秀,1:13.9,38.5,53.1,10,牝,3,426,-2
15,201508010701,16,8,16,ウエスタンラムール,56,Ｃ．デム,1:16.6,40.7,6.1,4,牡,3,454,8
0,201508010702,1,3,5,ナムラパッキャオ,56,幸英明,1:53.6,38.6,4.6,3,牡,3,526,-6
1,201508010702,2,4,7,モーグリ,56,岩田康誠,1:53.8,38.7,5.9,4,牡,3,548,2
2,201508010702,3,2,3,アイファーラブオー,56,秋山真一,1:53.8,38.3,13.9,5,牡,3,524,-10
3,201508010702,4,8,15,ギンザセレクト,56,藤岡佑介,1:53.9,38.5,75.5,12,牡,3,496,-2
4,201508010702,5,1,2,ノーブルクリスタル,56,古川吉洋,1:54.0,38.2,24.4,8,牡,3,472,2
5,201508010702,6,6,11,ダンカン,56,酒井学,1:54.0,38.4,14.0,6,牡,3,450,-2
6,201508010702,7,2,4,ヒロノカマオレ,56,福永祐一,1:54.1,38.8,3.3,1,牡,3,484,-2
7,201508010702,8,1,1,スズカプレスト,56,バルジュ,1:54.2,38.1,19.0,7,牡,3,452,-2
8,201508010702,9,6,12,キングザバゴ,56,太宰啓介,1:54.4,38.8,30.9,9,牡,3,508,2
9,201508010702,10,4,8,トゥラクレス,56,田中博康,1:55.0,39.1,50.7,10,牡,3,528,0
10,201508010702,11,8,16,ユキヒョウ,56,国分優作,1:55.2,39.8,4.5,2,牡,3,470,0
11,201508010702,12,3,6,スリーファイヤー,54,津村明秀,1:56.3,40.0,285.4,16,牝,3,418,-4
12,201508010702,13,5,9,ワンダーウインディ,56,熊沢重文,1:56.7,40.3,134.3,15,牡,3,506,-10
13,201508010702,14,7,14,シシャモショウグン,56,森一馬,1:57.1,41.7,81.3,13,牡,3,434,-10
14,201508010702,15,7,13,シャイニーサン,56,高倉稜,1:57.2,41.1,125.6,14,牡,3,462,-10
15,201508010702,16,5,10,ジョーキーパーソン,56,池添謙一,1:57.6,41.2,60.8,11,牡,3,438,-2
0,201508010703,1,4,7,コモドー,56,バルジュ,1:25.4,37.1,15.2,8,牡,3,480,0
1,201508010703,2,5,9,ペプチドアルマ,56,畑端省吾,1:25.4,36.7,51.2,9,牡,3,458,0
2,201508010703,3,7,13,ジニアスミノル,54,武豊,1:25.7,37.5,10.5,5,牝,3,422,2
3,201508010703,4,8,16,タイキラトナンジュ,56,秋山真一,1:25.8,37.7,10.7,6,牡,3,448,0
4,201508010703,5,1,1,メイショウゲントク,56,池添謙一,1:26.0,37.2,13.6,7,牡,3,456,0
5,201508010703,6,2,3,エイシンダンサー,56,福永祐一,1:26.0,37.5,3.5,1,牡,3,458,-2
6,201508010703,7,3,5,ラインシュナイダー,56,国分優作,1:26.1,37.7,4.3,2,牡,3,472,2
7,201508010703,8,2,4,リッシンハレルヤ,56,熊沢重文,1:26.3,37.3,112.5,10,牡,3,490,-2
8,201508010703,9,5,10,ヤマイチキセキ,56,太宰啓介,1:26.7,38.3,5.9,4,牡,3,478,-4
9,201508010703,10,7,14,リッカクロフネ,56,岩田康誠,1:27.0,38.6,5.3,3,牡,3,476,-2
10,201508010703,11,4,8,ナムラミカサ,56,古川吉洋,1:27.1,37.6,154.8,13,牡,3,482,-2
11,201508010703,12,6,11,ウルドシャトル,56,藤岡佑介,1:27.2,38.1,460.8,15,牡,3,452,-2
12,201508010703,13,8,15,プリュクベル,54,武幸四郎,1:27.3,39.4,114.4,11,牝,3,484,-4
13,201508010703,14,6,12,グリーンマイル,56,酒井学,1:27.3,38.5,140.5,12,牡,3,500,-4
14,201508010703,15,1,2,テイエムイプシロン,56,幸英明,1:30.9,40.7,299.2,14,牡,3,458,-2
0,201508010704,1,8,13,リアファル,56,北村友一,1:52.1,36.8,12.6,4,牡,3,506,-8
1,201508010704,2,8,14,ジュンスパーヒカル,56,四位洋文,1:52.5,37.0,13.9,5,牡,3,458,-8
2,201508010704,3,6,10,ライドオンウインド,56,古川吉洋,1:52.7,37.2,16.6,6,牡,3,500,2
3,201508010704,4,6,9,ラブミークン,56,幸英明,1:52.7,36.7,67.9,12,牡,3,472,-2
4,201508010704,5,5,8,グランカマラード,56,藤岡佑介,1:52.8,37.0,7.4,3,牡,3,516,4
5,201508010704,6,3,3,ショコラブラン,56,福永祐一,1:53.0,37.3,3.4,2,牡,3,468,-2
6,201508010704,7,4,5,ナムラカモン,56,太宰啓介,1:53.2,37.3,45.3,10,牡,3,450,-6
7,201508010704,8,1,1,トーセンマリオン,54,菅原隆一,1:53.4,37.6,41.1,9,牝,3,448,-6
8,201508010704,9,4,6,ドリームタイド,56,岩田康誠,1:53.5,37.2,2.3,1,牡,3,530,0
9,201508010704,10,7,11,ビッグスペンダー,56,武幸四郎,1:53.8,37.8,51.7,11,牡,3,448,-4
10,201508010704,11,2,2,スマイルフォース,56,Ｃ．デム,1:54.0,38.5,16.9,7,牡,3,462,-6
11,201508010704,12,7,12,ピンクマン,56,藤田伸二,1:54.1,38.7,35.0,8,牡,3,454,2
12,201508010704,13,3,4,エメラルウルトラ,56,国分優作,1:55.5,40.2,306.3,14,牡,3,466,-4
13,201508010704,14,5,7,ケンブリッジゴール,56,武豊,1:56.2,39.7,73.7,13,牡,3,450,-4
0,201508010705,1,4,7,リベレーター,56,四位洋文,1:50.3,34.6,2.4,1,牡,3,482,-2
1,201508010705,2,2,4,ピースオブジャパン,56,池添謙一,1:50.3,34.9,6.5,3,牡,3,484,4
2,201508010705,3,5,10,ゼンノブレーメン,56,北村友一,1:50.4,34.4,131.9,13,牡,3,482,10
3,201508010705,4,7,14,ウェーブキング,56,岩田康誠,1:50.5,34.7,4.2,2,牡,3,490,-10
4,201508010705,5,2,3,コスモジョイジョイ,56,Ｃ．デム,1:50.5,35.4,19.4,7,牡,3,462,-2
5,201508010705,6,8,15,ブルローネ,54,藤田伸二,1:50.6,35.3,33.4,9,牝,3,462,2
6,201508010705,7,3,6,チャパラ,56,太宰啓介,1:50.6,35.1,39.2,10,牡,3,478,2
7,201508010705,8,4,8,オマケ,54,秋山真一,1:50.8,35.0,75.8,11,牝,3,444,2
8,201508010705,9,3,5,ネージュドール,56,武豊,1:50.9,35.7,16.3,6,牡,3,428,-2
9,201508010705,10,5,9,ジムノペディ,54,浜中俊,1:51.0,35.4,15.3,5,牝,3,452,-2
10,201508010705,11,6,12,メリーモナーク,56,福永祐一,1:51.1,35.0,7.0,4,牡,3,458,0
11,201508010705,12,1,1,トウカイクローネ,56,藤岡佑介,1:51.2,34.6,25.1,8,牡,3,470,-2
12,201508010705,13,8,16,ナンヨーアイリッド,56,酒井学,1:51.9,35.4,149.2,14,牡,3,472,-6
13,201508010705,14,6,11,ジーニアスドール,54,幸英明,1:52.2,36.1,131.4,12,牝,3,464,-4
14,201508010705,15,7,13,ヤマカツセレーヌ,54,国分優作,1:52.5,37.0,177.9,15,牝,3,428,-14
