,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
0,201707030101,1,6,9,レッドルーラー,60,西谷誠,3:17.6,13.2,5.2,2,牡,7,496,-4
1,201707030101,2,4,5,シゲルナマハゲ,60,植野貴也,3:18.0,13.2,32.6,9,牡,5,458,-8
2,201707030101,3,6,10,プレシャスタイム,60,佐久間寛,3:20.1,13.3,2.6,1,牡,4,426,-4
3,201707030101,4,4,6,カレンバッドボーイ,60,小坂忠士,3:20.7,13.4,9.1,5,牡,7,482,0
4,201707030101,5,7,12,マイネルヴォーダン,60,山本康志,3:21.3,13.4,5.8,3,牡,5,510,-8
5,201707030101,6,7,11,セルリアンシュロス,60,草野太郎,3:22.3,13.5,70.4,12,牡,6,488,-14
6,201707030101,7,2,2,ブラックマイスター,58,黒岩悠,3:26.3,13.8,57.5,11,牡,3,476,2
7,201707030101,8,3,4,トーキングポイント,58,熊沢重文,3:27.4,13.8,36.3,10,牡,3,516,2
8,201707030101,9,5,8,サトノフェラーリ,60,上野翔,3:27.5,13.8,15.4,6,牡,6,474,4
9,201707030101,10,1,1,モンマックス,60,五十嵐雄,3:30.3,14.0,7.3,4,牡,7,526,-2
10,201707030101,11,8,13,チョンマゲ,60,小野寺祐,3:30.5,14.0,83.9,14,牡,4,444,0
11,201707030101,12,3,3,チーフアセスメント,60,難波剛健,3:32.1,14.1,23.4,7,牡,6,500,-8
0,201707030102,1,1,2,ナガラエンカ,51,川又賢治,1:54.2,36.5,64.1,10,牝,3,430,0
1,201707030102,2,5,9,タガノアニード,54,鮫島良太,1:54.2,36.7,5.9,3,牝,3,466,-4
2,201707030102,3,2,4,ミリフィカ,54,和田竜二,1:54.8,36.9,14.3,6,牝,3,478,-6
3,201707030102,4,8,15,サンマルガイア,54,太宰啓介,1:55.0,37.8,8.2,5,牝,3,486,2
4,201707030102,5,7,14,サイレントアスカ,54,川田将雅,1:56.0,38.6,2.6,1,牝,3,486,0
5,201707030102,6,6,12,パープルミネルバ,51,富田暁,1:56.6,39.3,4.7,2,牝,3,462,2
6,201707030102,7,1,1,デュナミス,54,松山弘平,1:56.6,38.4,54.9,9,牝,3,516,4
7,201707030102,8,7,13,ウインプルミエ,52,荻野極,1:56.7,38.8,16.0,7,牝,3,446,-2
8,201707030102,9,3,6,サンバディ,51,森裕太朗,1:56.9,39.1,77.3,11,牝,3,408,4
9,201707030102,10,6,11,ドナジュディス,53,岩崎翼,1:57.0,39.3,289.5,15,牝,3,518,-2
10,201707030102,11,8,16,メイショウツムギ,54,幸英明,1:57.3,39.7,147.0,13,牝,3,452,-4
11,201707030102,12,4,7,モハー,53,義英真,1:57.3,38.9,81.8,12,牝,3,490,0
12,201707030102,13,4,8,ボリード,54,武豊,1:57.9,40.1,7.6,4,牝,3,492,4
13,201707030102,14,3,5,ニホンピロカーラ,54,酒井学,1:58.2,40.1,148.0,14,牝,3,432,18
14,201707030102,15,2,3,ドナマコン,54,高倉稜,1:58.7,40.3,36.5,8,牝,3,468,0
15,201707030102,16,5,10,キシュウサラリン,54,国分優作,1:59.0,40.9,376.2,16,牝,3,404,-10
0,201707030103,1,1,2,パルトネール,53,岩崎翼,1:12.8,36.2,107.6,13,牝,3,508,2
1,201707030103,2,1,1,ナムラモンブラン,53,森裕太朗,1:13.0,37.3,30.4,9,牡,3,452,-8
2,201707030103,3,2,3,メイショウチハヤ,53,義英真,1:13.3,37.1,166.7,15,牝,3,428,8
3,201707030103,4,8,16,マーブルクリス,56,松山弘平,1:13.6,37.1,9.3,5,牡,3,472,0
4,201707030103,5,7,13,ホウロクダマ,56,福永祐一,1:13.6,37.3,5.4,3,牡,3,536,0
5,201707030103,6,7,14,ニューミレニアム,56,秋山真一,1:13.7,37.7,5.7,4,牡,3,424,-10
6,201707030103,7,8,15,マイティドリーム,56,武豊,1:13.9,37.6,4.8,2,牡,3,486,-10
7,201707030103,8,6,11,ルパルク,56,幸英明,1:14.0,38.0,17.1,6,セ,3,500,-2
8,201707030103,9,5,10,スターゲイザー,56,高倉稜,1:14.0,38.1,2.9,1,牡,3,450,0
9,201707030103,10,4,8,ダイシンフォルテ,55,加藤祥太,1:14.1,38.2,55.9,11,牡,3,544,-2
10,201707030103,11,5,9,ボストンアプリコ,51,川又賢治,1:14.2,38.1,49.1,10,牝,3,450,-2
11,201707030103,12,2,4,シゲルギンギツネ,56,酒井学,1:14.3,38.6,25.2,7,牡,3,464,8
12,201707030103,13,6,12,ダンツアムール,54,太宰啓介,1:14.7,37.9,26.6,8,牝,3,424,-14
13,201707030103,14,3,6,バトルラッシュ,54,中谷雄太,1:15.2,38.3,240.9,16,牝,3,454,4
14,201707030103,15,4,7,マーシアサルト,56,和田竜二,1:16.4,39.4,71.1,12,牡,3,524,2
15,201707030103,16,3,5,デビュースマルト,54,荻野極,1:17.5,41.6,152.7,14,牡,3,522,0
0,201707030104,1,6,8,リスヴェリアート,60,北沢伸也,3:37.5,13.2,12.6,6,牡,7,458,4
1,201707030104,2,5,5,ドンアルフォンス,60,白浜雄造,3:37.6,13.2,8.0,4,牡,5,478,6
2,201707030104,3,7,10,スマートリバティー,61,熊沢重文,3:38.1,13.2,17.7,7,牡,9,468,2
3,201707030104,4,8,11,メイショウアラワシ,62,森一馬,3:38.2,13.2,7.1,3,牡,6,470,8
4,201707030104,5,4,4,ウインレーベン,60,平沢健治,3:38.7,13.3,8.2,5,牡,6,468,6
5,201707030104,6,1,1,サトノギャラント,60,五十嵐雄,3:38.8,13.3,2.4,1,セ,8,492,-8
6,201707030104,7,8,12,コスモパルダ,61,山本康志,3:38.9,13.3,6.0,2,牡,8,496,-6
7,201707030104,8,2,2,シゲルナガイワシ,60,植野貴也,3:39.1,13.3,24.2,9,牡,4,454,-4
8,201707030104,9,3,3,クラウンフレイム,60,難波剛健,3:39.4,13.3,29.0,10,牡,5,486,-6
9,201707030104,10,5,6,ウォンテッド,62,西谷誠,3:40.6,13.4,20.8,8,牡,7,504,0
10,201707030104,11,7,9,メイショウトキムネ,60,小坂忠士,3:43.7,13.6,61.8,11,牡,6,478,14
11,201707030104,12,6,7,ワールドカップ,60,佐久間寛,3:47.5,13.8,97.0,12,牡,5,480,-8
0,201707030105,1,2,2,フロンティア,54,川田将雅,1:38.2,34.4,2.8,1,牡,2,454,0
1,201707030105,2,5,6,アドマイヤアルバ,54,福永祐一,1:38.3,34.2,3.6,2,牡,2,472,0
2,201707030105,3,5,5,シャルルマーニュ,54,武豊,1:38.7,34.5,4.8,3,牡,2,470,0
3,201707030105,4,6,8,ララロワ,52,荻野極,1:38.9,34.6,13.1,5,牡,2,486,0
4,201707030105,5,7,10,ウインネプチューン,54,和田竜二,1:39.6,35.2,10.2,4,牡,2,458,0
5,201707030105,6,4,4,ドゥリトル,54,秋山真一,1:39.8,35.1,62.7,10,牡,2,472,0
6,201707030105,7,3,3,アクアレーヌ,54,高倉稜,1:39.9,36.0,133.1,12,牝,2,446,0
7,201707030105,8,8,11,リベリュール,53,岩崎翼,1:39.9,35.3,128.8,11,牡,2,466,0
8,201707030105,9,7,9,ヌーベルフォルス,54,幸英明,1:39.9,35.5,15.1,6,牡,2,462,0
9,201707030105,10,1,1,コリーヌヴェルト,54,中谷雄太,1:40.1,35.9,28.7,7,牡,2,478,0
10,201707030105,11,8,12,タマモリング,54,松山弘平,1:42.1,37.1,33.6,8,牡,2,434,0
11,201707030105,12,6,7,テイエムディラン,51,富田暁,1:42.3,37.1,46.5,9,牡,2,456,0
0,201707030106,1,4,7,ホノルア,56,和田竜二,1:51.7,37.3,8.7,4,牡,3,446,2
1,201707030106,2,2,3,オニダツ,56,川須栄彦,1:52.7,38.2,9.9,5,牡,3,502,-1
2,201707030106,3,2,4,シャイニーピース,56,Ｍ．デム,1:53.5,38.7,4.5,3,牡,3,474,-10
3,201707030106,4,5,9,エバーゴールド,56,森一馬,1:53.8,38.2,105.7,16,牡,3,420,-8
4,201707030106,5,8,15,ビービーアヴィド,56,武豊,1:55.0,40.3,4.0,2,牡,3,482,0
5,201707030106,6,3,6,クリノハプスブルク,56,太宰啓介,1:55.1,38.1,76.9,14,牡,3,434,-8
6,201707030106,7,8,16,アラノイケアリイ,54,荻野極,1:55.4,40.7,46.4,9,牡,3,444,-4
7,201707030106,8,1,2,ダンツワープ,53,川又賢治,1:55.6,40.4,57.1,12,牡,3,522,-14
8,201707030106,9,6,11,ティーブラッサム,56,松山弘平,1:56.1,41.3,3.2,1,牡,3,516,0
9,201707030106,10,3,5,ティンガティンガ,56,酒井学,1:56.3,40.9,81.0,15,牡,3,460,2
10,201707030106,11,5,10,ゼルビーノ,55,加藤祥太,1:56.4,41.3,21.8,7,牡,3,468,0
11,201707030106,12,7,14,ワデスドンマナー,56,川田将雅,1:56.6,40.6,33.4,8,牡,3,498,0
12,201707030106,13,1,1,クリノハミルトン,53,三津谷隼,1:57.0,40.7,55.1,11,牡,3,524,-10
13,201707030106,14,6,12,パリンジェネシス,56,福永祐一,1:57.0,40.9,17.3,6,牡,3,502,-8
14,201707030106,15,7,13,カフジバッカス,56,中谷雄太,1:59.1,43.8,66.3,13,牡,3,454,-10
15,201707030106,16,4,8,クレオス,53,森裕太朗,2:09.1,49.7,55.0,10,牡,3,508,0
0,201707030107,1,7,13,ナリタプレジデント,56,福永祐一,2:13.8,35.9,2.7,1,牡,3,440,-6
1,201707030107,2,7,15,シシャルディン,54,秋山真一,2:14.1,36.7,16.3,8,牝,3,426,-10
2,201707030107,3,1,1,スマートシグルズ,56,武豊,2:14.3,36.1,4.5,2,牡,3,440,-2
3,201707030107,4,1,2,レッドジュラーレ,53,加藤祥太,2:14.3,35.9,120.4,15,牝,3,460,-10
4,201707030107,5,8,16,ロードギブソン,56,太宰啓介,2:14.6,37.2,43.0,10,牡,3,490,2
5,201707030107,6,2,3,メイショウキリマ,53,川又賢治,2:14.8,36.5,196.6,17,牡,3,508,-12
6,201707030107,7,8,17,ラフィンナ,51,森裕太朗,2:14.9,36.1,12.5,5,牝,3,448,2
7,201707030107,8,3,5,タイセイバロン,56,川田将雅,2:14.9,37.3,9.1,4,牡,3,492,2
8,201707030107,9,4,8,モズアトラクション,56,中谷雄太,2:15.0,36.3,15.3,7,牡,3,460,-6
9,201707030107,10,8,18,グランドエポワール,55,岩崎翼,2:15.0,36.4,238.4,18,牡,3,472,-2
10,201707030107,11,6,12,タルガ,56,幸英明,2:15.1,37.8,13.5,6,牡,3,496,-6
11,201707030107,12,7,14,テイエムアレグレス,56,岡田祥嗣,2:15.1,37.0,66.4,12,牡,3,466,-8
12,201707030107,13,4,7,ブルベアライノ,53,富田暁,2:15.2,36.3,60.7,11,牡,3,472,-2
13,201707030107,14,3,6,マヴェリックライト,56,酒井学,2:15.3,37.2,165.4,16,牡,3,458,4
14,201707030107,15,5,9,ブルベアリンクス,56,高倉稜,2:15.5,37.8,67.3,13,牡,3,454,2
15,201707030107,16,6,11,ララオーロ,54,荻野極,2:15.6,36.7,69.4,14,牡,3,446,-2
16,201707030107,17,2,4,ジュンハーツ,54,松山弘平,2:16.0,38.3,7.3,3,牝,3,510,-2
17,201707030107,18,5,10,カレンラヴニール,56,和田竜二,2:16.4,37.5,36.6,9,牡,3,490,4
0,201707030108,1,2,4,クリノシャンボール,57,和田竜二,1:10.0,34.8,5.5,3,牡,4,492,10
1,201707030108,2,7,13,グラッブユアコート,55,福永祐一,1:10.7,35.1,2.5,1,牝,5,476,0
2,201707030108,3,1,1,リッカクロフネ,56,義英真,1:11.0,35.5,79.3,12,牡,5,462,-12
3,201707030108,4,2,3,マッカートニー,57,武豊,1:11.0,35.6,11.3,5,牡,4,464,-10
4,201707030108,5,8,15,ピアレスピンク,52,川又賢治,1:11.3,35.8,100.9,13,牝,5,502,2
5,201707030108,6,3,6,ユアマイラブ,57,Ｍ．デム,1:11.8,35.8,5.9,4,牡,4,444,-4
6,201707030108,7,8,16,チェイスダウン,57,川田将雅,1:11.9,36.2,4.6,2,牡,4,482,8
7,201707030108,8,7,14,ライラムーン,54,岩崎翼,1:12.1,36.0,46.2,9,牝,4,464,0
8,201707030108,9,4,7,メイショウオクヒダ,54,秋山真一,1:12.1,35.9,59.0,11,牡,3,446,-22
9,201707030108,10,3,5,ミスズモンブラン,57,幸英明,1:12.1,35.8,187.3,15,牡,6,482,0
10,201707030108,11,1,2,ショウナンアーリー,57,松山弘平,1:12.5,36.0,106.8,14,牡,4,468,-8
11,201707030108,12,5,10,フィールブリーズ,57,高倉稜,1:12.6,36.2,51.7,10,牡,4,530,2
12,201707030108,13,6,11,クリノアントニヌス,54,鮫島良太,1:12.9,36.8,40.3,8,牡,3,524,4
13,201707030108,14,6,12,アナフィエル,55,中谷雄太,1:13.0,36.8,227.7,16,牝,4,434,-8
14,201707030108,15,4,8,ロングベスト,54,太宰啓介,1:13.1,36.5,22.8,6,牡,3,508,2
15,201707030108,16,5,9,カレンコマンドール,55,荻野極,1:14.3,38.0,25.1,7,セ,4,458,-6
0,201707030109,1,8,16,レオナルド,57,福永祐一,1:33.9,33.5,1.6,1,牡,4,446,8
1,201707030109,2,5,10,エイシンスレイマン,54,武豊,1:34.3,34.2,7.3,2,牡,3,468,0
2,201707030109,3,3,6,シンシアズブレス,55,松山弘平,1:34.3,34.7,69.5,11,牝,4,486,-4
3,201707030109,4,4,7,ハムレット,54,中谷雄太,1:34.4,34.3,29.2,9,牡,3,418,0
4,201707030109,5,6,12,ブリラーレ,54,川田将雅,1:34.4,33.4,12.5,4,牡,3,454,4
5,201707030109,6,1,1,ジャコマル,54,国分優作,1:34.5,35.1,25.9,8,牡,3,440,-8
6,201707030109,7,7,14,ミトノグラス,57,酒井学,1:34.6,34.7,51.0,10,牡,4,470,-2
7,201707030109,8,3,5,ミスズダンディー,57,秋山真一,1:34.7,34.1,22.9,7,牡,5,472,2
8,201707030109,9,5,9,ティーエスクライ,55,和田竜二,1:34.8,34.5,16.3,6,牝,5,448,-10
9,201707030109,10,4,8,トゥルーハート,57,加藤祥太,1:34.8,34.7,125.0,13,牡,4,460,2
10,201707030109,11,6,11,テリトーリアル,54,Ｍ．デム,1:34.8,34.9,8.6,3,牡,3,474,4
11,201707030109,12,2,4,アサケハーツ,54,荻野極,1:34.9,35.0,85.9,12,牡,3,442,0
12,201707030109,13,1,2,テイエムダンシング,57,森裕太朗,1:35.0,34.4,143.0,15,牡,5,482,-4
13,201707030109,14,7,13,トーアライジン,57,幸英明,1:35.2,34.2,16.0,5,牡,4,500,-4
14,201707030109,15,2,3,グリトニル,54,高倉稜,1:35.3,34.5,170.4,16,牡,3,424,0
15,201707030109,16,8,15,ケンビション,54,岩崎翼,1:36.5,35.7,140.6,14,牡,3,440,-4
0,201707030110,1,7,11,クライムメジャー,54,川田将雅,1:20.6,33.6,2.9,1,牡,3,506,-2
1,201707030110,2,4,6,オメガタックスマン,57,松山弘平,1:20.6,35.0,27.6,8,牡,5,466,-2
2,201707030110,3,8,14,ミラアイトーン,54,武豊,1:20.7,33.6,4.9,3,牡,3,526,16
3,201707030110,4,5,7,オルレアンローズ,55,和田竜二,1:20.8,36.1,14.5,5,牝,4,482,4
4,201707030110,5,8,13,ラベンダーヴァレイ,55,福永祐一,1:21.0,33.8,3.7,2,牝,4,430,-2
5,201707030110,6,1,1,グレイスミノル,55,Ｍ．デム,1:21.2,34.4,6.6,4,牝,5,484,-8
6,201707030110,7,4,5,ラッフォルツァート,55,国分優作,1:21.3,34.7,16.0,6,牝,5,472,-4
7,201707030110,8,6,10,メイショウヤマホコ,57,幸英明,1:21.4,34.1,56.4,11,牡,7,484,4
8,201707030110,9,2,2,サイモンラムセス,57,川須栄彦,1:21.5,34.8,56.6,12,牡,7,444,-4
9,201707030110,10,6,9,ベルクリア,55,荻野極,1:21.6,35.4,24.0,7,牝,4,460,-4
10,201707030110,11,3,4,コートシャルマン,55,秋山真一,1:21.7,35.1,49.4,10,牝,5,458,8
11,201707030110,12,7,12,シャンデリアハウス,55,中谷雄太,1:21.7,34.4,44.4,9,牝,5,454,-6
12,201707030110,13,5,8,サントノーレ,55,高倉稜,1:22.0,34.4,397.7,13,牝,5,504,4
13,201707030110,14,3,3,キモンクラブ,57,柴田未崎,1:24.2,37.0,480.4,14,セ,4,432,-8
0,201707030111,1,6,12,アドマイヤロケット,55,川須栄彦,1:50.8,35.9,9.9,5,牡,5,476,-2
1,201707030111,2,2,3,ドラゴンバローズ,56,和田竜二,1:51.2,36.0,4.6,3,牡,5,506,4
2,201707030111,3,1,1,スマートボムシェル,53,川田将雅,1:51.4,36.0,11.6,6,牡,5,504,-6
3,201707030111,4,4,8,ロードフォワード,53,岩崎翼,1:51.6,35.9,97.3,11,牡,6,462,2
4,201707030111,5,8,15,ナムラアラシ,57,福永祐一,1:51.6,35.4,3.2,1,牡,4,534,0
5,201707030111,6,5,9,ラブミークン,53,柴田未崎,1:52.3,36.3,219.4,15,牡,5,498,0
6,201707030111,7,3,5,メイスンウォー,53,酒井学,1:52.6,37.2,137.0,13,牡,7,466,-2
7,201707030111,8,7,13,イーストオブザサン,55,松山弘平,1:52.8,37.1,7.1,4,牡,4,472,2
8,201707030111,9,3,6,ヒデノインペリアル,56,Ｍ．デム,1:52.8,37.2,3.7,2,牡,5,516,4
9,201707030111,10,6,11,ワトソンクリック,53,幸英明,1:52.9,37.5,67.2,9,牡,5,512,8
10,201707030111,11,8,16,ニットウビクトリー,52,藤懸貴志,1:53.0,36.4,309.3,16,牡,8,488,-12
11,201707030111,12,2,4,アサクサスターズ,54,荻野極,1:53.1,37.9,59.2,8,牡,6,494,0
12,201707030111,13,5,10,スノーモンキー,55,中谷雄太,1:53.3,38.0,21.8,7,牡,7,458,0
13,201707030111,14,1,2,ヘルツフロイント,53,岡田祥嗣,1:53.8,37.6,152.2,14,牡,6,472,-6
14,201707030111,15,7,14,ベルウッドテラス,54,秋山真一,1:54.7,38.8,89.4,10,牡,7,514,2
15,201707030111,16,4,7,ドラゴンキングダム,53,高倉稜,1:55.1,38.4,125.6,12,牡,6,536,0
0,201707030112,1,1,1,ドラゴンカップ,57,福永祐一,2:01.2,34.9,8.1,4,牡,4,454,4
1,201707030112,2,3,3,コメットシーカー,57,川田将雅,2:01.3,34.7,12.2,5,牡,7,500,4
2,201707030112,3,4,4,メイショウタチマチ,54,岩崎翼,2:01.3,35.3,2.1,1,牝,4,490,-4
3,201707030112,4,6,7,スターペスカンタ,55,荻野極,2:01.4,35.3,221.0,11,牡,5,502,6
4,201707030112,5,5,5,エスピリトゥオーゾ,51,富田暁,2:01.6,35.0,36.7,8,牡,3,446,-2
5,201707030112,6,2,2,インターンシップ,57,松山弘平,2:01.7,34.3,52.6,9,牡,6,460,2
6,201707030112,7,7,8,ラウレアブルーム,54,森裕太朗,2:01.8,35.2,35.0,7,牡,5,506,0
7,201707030112,8,7,9,ドンリッチ,54,Ｍ．デム,2:01.8,34.7,4.4,3,牡,3,502,-2
8,201707030112,9,8,10,ナムラライラ,52,酒井学,2:02.0,35.1,156.7,10,牝,3,450,0
9,201707030112,10,8,11,スズカホワイト,54,岡田祥嗣,2:03.6,37.1,17.9,6,牡,3,506,-2
10,201707030112,11,6,6,ゼンノタヂカラオ,57,武豊,2:03.9,37.6,4.4,2,牡,4,496,-10
0,201707030201,1,6,7,コーディエライト,54,和田竜二,1:22.2,34.8,7.1,3,牝,2,446,-8
1,201707030201,2,5,6,レピアーウィット,54,Ｍ．デム,1:23.2,35.0,1.3,1,牡,2,510,-2
2,201707030201,3,8,12,ナムラアッパレ,54,国分優作,1:23.4,34.3,83.4,9,牡,2,448,-6
3,201707030201,4,5,5,ビッグウェーブ,54,酒井学,1:23.5,35.9,48.7,5,牡,2,468,-8
4,201707030201,5,7,10,アイビリーブ,51,川又賢治,1:23.7,35.1,61.3,8,牡,2,444,-12
5,201707030201,6,8,11,ステラローザ,54,福永祐一,1:23.7,35.8,5.6,2,牝,2,424,-2
6,201707030201,7,6,8,ブルベアサンショウ,54,大野拓弥,1:24.1,36.6,111.8,11,牡,2,456,-2
7,201707030201,8,4,4,タガノプレトリア,54,藤岡佑介,1:24.2,35.6,17.4,4,牡,2,440,-6
8,201707030201,9,3,3,ヒロノエイタツ,54,田中健,1:24.8,36.9,55.1,7,牡,2,464,-2
9,201707030201,10,2,2,スズカハイライト,54,菱田裕二,1:25.0,37.1,53.8,6,牡,2,440,-4
10,201707030201,11,7,9,クリノマンチェスー,54,幸英明,1:25.7,38.1,138.5,12,牝,2,414,-4
11,201707030201,12,1,1,フォンダンショコラ,51,森裕太朗,1:26.5,36.5,98.4,10,牝,2,412,0
0,201707030202,1,4,7,ジョーアラビカ,56,松山弘平,1:35.1,35.0,7.6,4,牡,3,504,-10
1,201707030202,2,6,12,マジョラム,54,幸英明,1:35.1,34.5,29.5,8,牝,3,430,-4
2,201707030202,3,2,4,アルテーロ,54,Ｍ．デム,1:35.2,34.6,3.1,1,牝,3,448,2
3,201707030202,4,8,16,トルネードアレイ,56,福永祐一,1:35.5,34.9,4.6,2,牡,3,442,6
4,201707030202,5,5,10,タガノヴァン,56,岡田祥嗣,1:35.7,34.9,44.8,10,牡,3,446,-8
5,201707030202,6,2,3,ロイヤルテーラー,53,岩崎翼,1:35.9,35.1,210.6,14,牝,3,420,-10
6,201707030202,7,1,2,テイエムイキオイ,56,戸崎圭太,1:35.9,35.5,5.0,3,牡,3,446,14
7,201707030202,8,3,6,スターライト,52,荻野極,1:36.0,35.1,12.2,6,牝,3,420,0
8,201707030202,9,8,15,ソルーナブルー,56,川須栄彦,1:36.3,35.5,12.4,7,牡,3,468,-2
9,201707030202,10,5,9,サトノホルス,56,北村友一,1:36.5,36.1,69.5,11,牡,3,484,14
10,201707030202,11,7,14,ロングマリアベール,53,加藤祥太,1:36.5,35.4,259.6,16,牝,3,432,10
11,201707030202,12,6,11,トップラン,56,太宰啓介,1:36.7,36.5,10.9,5,牡,3,488,8
12,201707030202,13,4,8,オースタラ,54,菱田裕二,1:36.7,35.3,31.2,9,牝,3,456,-4
13,201707030202,14,1,1,ヤマニンカプシーヌ,51,森裕太朗,1:37.2,37.2,251.0,15,牝,3,454,12
14,201707030202,15,3,5,シゲルポインター,56,高倉稜,1:37.3,35.9,179.2,13,牡,3,440,-10
15,201707030202,16,7,13,ヨンハブラック,56,藤懸貴志,1:37.4,36.9,88.2,12,牡,3,444,4
0,201707030203,1,7,14,アストロノーティカ,56,菱田裕二,1:25.6,38.0,8.7,5,牡,3,494,2
1,201707030203,2,1,2,エイシンユニコーン,56,武豊,1:25.8,38.5,4.3,2,牡,3,514,-6
2,201707030203,3,2,4,ジェミニズ,56,和田竜二,1:25.9,38.4,5.0,3,牡,3,492,4
3,201707030203,4,7,13,ソニックアロー,54,荻野極,1:26.5,39.1,3.6,1,牡,3,520,2
4,201707030203,5,5,10,クールデイズ,56,田中健,1:26.8,38.9,12.9,6,牡,3,474,-6
5,201707030203,6,8,16,アイスグレー,54,鮫島良太,1:26.8,37.7,70.2,11,牝,3,492,0
6,201707030203,7,3,5,プライムコード,56,横山典弘,1:26.8,39.8,7.8,4,牡,3,472,0
7,201707030203,8,8,15,ロードバリスタ,55,岩崎翼,1:26.8,38.5,14.5,7,セ,3,490,6
8,201707030203,9,6,12,オールージュ,56,国分優作,1:27.3,39.2,42.9,10,牡,3,448,-2
9,201707030203,10,3,6,コンノートスリー,56,北村友一,1:27.5,40.1,148.9,16,牡,3,476,-4
10,201707030203,11,4,8,ブラックシンデレラ,54,幸英明,1:27.6,39.0,110.5,14,牝,3,444,-4
11,201707030203,12,4,7,ビッグディッパー,53,川又賢治,1:27.6,40.5,77.8,12,牡,3,508,-8
12,201707030203,13,1,1,ナッシングエルス,56,大野拓弥,1:27.8,39.7,20.3,8,牡,3,464,20
13,201707030203,14,2,3,ゼットガンバー,56,松山弘平,1:28.1,40.4,29.2,9,牡,3,480,2
14,201707030203,15,5,9,スカイリモーネ,53,加藤祥太,1:31.8,44.6,143.7,15,牝,3,446,0
15,201707030203,16,6,11,メイショウカザハナ,51,森裕太朗,1:34.1,41.9,97.0,13,牝,3,534,0
0,201707030204,1,8,17,クロスアミュレット,54,Ｍ．デム,2:01.4,36.1,9.3,5,牝,3,466,14
1,201707030204,2,5,10,スリーソードシチー,54,荻野極,2:01.4,35.9,39.1,10,牡,3,398,2
2,201707030204,3,7,14,リープジーン,54,幸英明,2:01.7,36.0,27.3,8,牝,3,450,6
3,201707030204,4,7,13,ラニカイブルーム,56,松山弘平,2:01.7,35.7,18.4,7,牡,3,502,-8
4,201707030204,5,6,11,ピュアラブ,54,太宰啓介,2:01.7,36.0,35.3,9,牝,3,436,2
5,201707030204,6,8,18,バーボネラ,54,大野拓弥,2:02.0,36.9,73.4,14,牝,3,442,6
6,201707030204,7,4,7,ペガーズ,56,横山典弘,2:02.1,36.2,3.3,1,牡,3,484,8
7,201707030204,8,1,2,サンタナ,55,義英真,2:02.1,37.3,4.4,2,牡,3,488,-8
8,201707030204,9,2,4,ガルトマーン,56,藤岡佑介,2:02.2,37.4,6.8,4,牡,3,452,6
9,201707030204,10,1,1,テンペスト,53,富田暁,2:02.2,37.1,76.4,15,牡,3,458,2
10,201707030204,11,5,9,ロードレジスタ,56,福永祐一,2:02.3,36.8,6.2,3,牡,3,430,0
11,201707030204,12,3,5,ヤマニンアドルフォ,53,川又賢治,2:02.5,36.6,303.7,17,セ,3,388,2
12,201707030204,13,7,15,スズカマイゲスト,56,北村友一,2:02.6,36.9,71.7,13,牡,3,472,-2
13,201707030204,14,2,3,アーダルベルト,56,和田竜二,2:02.6,36.9,47.6,11,牡,3,432,6
14,201707030204,15,3,6,エオヒップス,56,菱田裕二,2:03.1,36.9,67.4,12,牡,3,494,-6
15,201707030204,16,6,12,グランドホール,51,森裕太朗,2:03.6,37.9,99.7,16,牝,3,462,6
16,201707030204,17,4,8,スカイフ,54,戸崎圭太,2:03.8,38.4,12.6,6,牝,3,456,10
0,201707030205,1,7,12,トロワゼトワル,54,福永祐一,1:36.8,35.0,3.5,2,牝,2,458,0
1,201707030205,2,6,11,レッドシャーロット,54,Ｍ．デム,1:36.8,34.7,5.8,3,牝,2,450,0
2,201707030205,3,5,9,エムケイフローラル,54,藤岡佑介,1:37.1,35.4,13.0,5,牝,2,420,0
3,201707030205,4,1,1,ノアダイヤモンド,53,加藤祥太,1:38.1,35.5,29.5,6,牝,2,460,0
4,201707030205,5,2,3,バルドーリア,51,三津谷隼,1:38.2,35.5,38.0,7,牝,2,410,0
5,201707030205,6,2,2,ウインタイムリープ,54,松山弘平,1:38.5,35.6,106.9,10,牝,2,448,0
6,201707030205,7,7,13,メイショウツバキ,54,鮫島良太,1:38.9,36.9,247.1,15,牝,2,438,0
7,201707030205,8,8,15,キープシークレット,54,武豊,1:39.0,36.2,9.1,4,牝,2,454,0
8,201707030205,9,4,6,ローズベリル,54,戸崎圭太,1:39.1,35.9,2.4,1,牝,2,480,0
9,201707030205,10,3,4,シゲルマツタケ,54,酒井学,1:39.1,36.1,189.5,14,牝,2,448,0
10,201707030205,11,6,10,アイファーアピール,54,大野拓弥,1:39.3,36.9,119.7,12,牝,2,458,0
11,201707030205,12,4,7,グリンテソーロ,54,中谷雄太,1:39.5,36.4,112.0,11,牝,2,446,0
12,201707030205,13,5,8,シーダークィーン,54,和田竜二,1:39.7,36.3,39.4,8,牝,2,452,0
13,201707030205,14,8,14,デュアルウィールド,54,幸英明,1:39.9,36.5,84.8,9,牝,2,474,0
14,201707030205,15,3,5,ブルベアキヌサヤ,54,高倉稜,1:40.3,37.9,179.4,13,牝,2,500,0
0,201707030206,1,8,10,タイセイプライド,54,Ｍ．デム,1:23.4,35.1,1.5,1,牡,2,502,0
