,race_id,着順,枠番,馬番,馬名,斤量,騎手,タイム,上り,単勝,人気,性,年齢,体重,体重変化
15,201603020803,16,1,1,ヤマニンサリュエ,54,菅原隆一,1:13.0,40.8,257.3,15,牝,3,406,4
0,201603020804,1,3,5,ニシノファルコン,56,内田博幸,1:48.4,38.6,1.5,1,牡,3,466,-2
1,201603020804,2,8,15,アートハルキ,54,伴啓太,1:48.4,37.8,11.1,4,牡,3,472,4
2,201603020804,3,6,10,カフェジューヌ,56,石橋脩,1:48.5,38.8,14.1,5,牡,3,474,2
3,201603020804,4,7,12,サムライダマシー,56,柴田大知,1:48.7,38.1,9.4,2,牡,3,466,0
4,201603020804,5,1,1,クラウンホイール,56,大野拓弥,1:48.8,39.1,10.2,3,牡,3,492,0
5,201603020804,6,3,4,スリーミュージアム,53,菊沢一樹,1:48.8,38.6,35.9,8,牡,3,408,0
6,201603020804,7,5,9,トラストナイト,56,嘉藤貴行,1:49.1,38.4,39.8,9,牡,3,488,2
7,201603020804,8,2,2,トーアシラヌイ,53,野中悠太,1:49.7,38.9,181.7,13,牡,3,442,8
8,201603020804,9,4,6,サンマルトゥーレ,56,杉原誠人,1:50.4,39.1,63.0,11,牡,3,462,4
9,201603020804,10,7,13,サインズストーム,53,木幡初也,1:50.4,40.1,19.0,7,牡,3,518,-4
10,201603020804,11,5,8,キョウエイラヴ,54,蛯名正義,1:50.5,39.9,16.3,6,牝,3,476,6
11,201603020804,12,8,14,アルマゲドン,53,木幡巧也,1:51.2,40.2,317.4,15,牡,3,532,12
12,201603020804,13,4,7,マイネルベスト,56,大庭和弥,1:53.9,43.2,197.5,14,牡,3,492,4
13,201603020804,14,2,3,レインボーユーカリ,56,津村明秀,1:54.8,44.3,50.7,10,牡,3,474,-2
14,201603020804,15,6,11,アドリア,54,柴田善臣,1:55.6,45.0,128.4,12,牝,3,528,10
0,201603020805,1,1,1,キングズラッシュ,54,柴田善臣,2:03.3,36.4,3.4,2,牡,2,514,0
1,201603020805,2,3,3,ジェードグリーン,54,石橋脩,2:03.3,36.0,16.4,6,牡,2,464,0
2,201603020805,3,6,9,マイネルユニブラン,54,津村明秀,2:03.6,37.0,12.3,4,牡,2,498,0
3,201603020805,4,6,8,シンデン,51,木幡巧也,2:03.8,37.0,17.9,7,牡,2,466,0
4,201603020805,5,7,10,フリージングレイン,54,大野拓弥,2:04.1,37.2,7.7,3,牡,2,496,0
5,201603020805,6,7,11,スターストラック,54,蛯名正義,2:04.5,37.7,2.8,1,牡,2,486,0
6,201603020805,7,2,2,シュウチョウ,54,嘉藤貴行,2:04.9,38.0,12.9,5,牡,2,458,0
7,201603020805,8,8,12,シゲルコング,54,江田照男,2:06.5,40.0,51.8,12,牡,2,498,0
8,201603020805,9,5,6,スプリングフット,54,宮崎北斗,2:07.3,40.2,259.5,13,牡,2,470,0
9,201603020805,10,4,4,ウインドブリバティ,54,田中勝春,2:07.6,41.1,29.1,9,牡,2,538,0
10,201603020805,11,5,7,フロイドフォンテン,54,吉田豊,2:07.9,41.4,46.7,10,牡,2,484,0
11,201603020805,12,8,13,シュティーア,54,柴田大知,2:08.3,41.3,51.5,11,牝,2,432,0
12,201603020805,13,4,5,コスモオペラ,51,木幡初也,2:10.1,43.4,21.7,8,牡,2,464,0
0,201603020806,1,3,6,プロイエット,54,内田博幸,1:10.0,35.3,4.7,2,牝,3,450,0
1,201603020806,2,1,2,キョウエイアムール,52,伴啓太,1:10.0,35.4,87.0,12,牝,3,412,4
2,201603020806,3,7,14,プレイヤード,56,江田照男,1:10.1,35.2,13.1,7,牡,3,504,-6
3,201603020806,4,6,12,ハミルトンパーク,53,木幡巧也,1:10.2,35.7,6.1,3,牡,3,498,0
4,201603020806,5,2,4,グレイスノート,54,田中勝春,1:10.2,35.4,7.1,4,牝,3,446,2
5,201603020806,6,6,11,ナリノスワンキー,51,木幡初也,1:10.2,35.4,75.9,10,牝,3,456,-10
6,201603020806,7,4,8,ベレーザフォンテン,54,吉田豊,1:10.4,36.0,8.7,5,牝,3,434,-4
7,201603020806,8,7,13,カシノクロエ,51,藤田菜七,1:10.5,35.6,16.5,8,牝,3,454,-2
8,201603020806,9,8,15,チタンクレバー,54,大野拓弥,1:10.6,35.7,11.8,6,牝,3,422,0
9,201603020806,10,5,9,スカイステージ,56,嘉藤貴行,1:10.6,35.9,301.8,16,牡,3,460,-12
10,201603020806,11,3,5,ウインクロノス,56,津村明秀,1:10.8,35.6,48.0,9,牡,3,450,0
11,201603020806,12,8,16,ゴーストバローズ,56,石橋脩,1:11.0,36.3,3.1,1,牡,3,448,-2
12,201603020806,13,2,3,オロフィナアスール,51,菊沢一樹,1:11.1,36.5,86.0,11,牝,3,448,4
13,201603020806,14,5,10,ピーチプリンセス,54,宮崎北斗,1:11.2,35.9,180.4,15,牝,3,446,8
14,201603020806,15,4,7,ビガップ,54,杉原誠人,1:11.3,35.4,145.2,14,牝,3,528,0
15,201603020806,16,1,1,シゲルトラフグ,56,丸田恭介,1:11.5,36.3,136.9,13,牡,3,466,-10
0,201603020807,1,7,13,マイネルビッグバン,56,柴田大知,2:02.8,36.5,4.0,2,牡,3,454,0
1,201603020807,2,2,3,シンキングダンサー,56,大野拓弥,2:02.9,36.3,5.1,3,牡,3,466,-6
2,201603020807,3,2,4,ニシノリュウセイ,53,野中悠太,2:02.9,35.9,8.4,5,牡,3,414,0
3,201603020807,4,1,1,チャパラルバード,56,石橋脩,2:03.2,35.8,6.0,4,牡,3,464,2
4,201603020807,5,1,2,ブラウンテヌート,54,吉田豊,2:03.3,36.4,48.9,9,牝,3,468,2
5,201603020807,6,3,6,コイセヨダンシ,56,丸田恭介,2:03.4,36.8,38.2,8,牡,3,468,-2
6,201603020807,7,6,12,ストロングファルコ,56,田中勝春,2:03.4,36.4,9.1,6,牡,3,442,0
7,201603020807,8,4,7,ケットシー,54,江田照男,2:03.4,36.0,80.4,13,牝,3,456,14
8,201603020807,9,3,5,コスモシャンティ,56,津村明秀,2:03.7,36.9,3.8,1,牡,3,494,4
9,201603020807,10,6,11,ロクハラタンダイ,56,嘉藤貴行,2:03.9,36.8,65.4,11,牡,3,486,0
10,201603020807,11,7,14,ヤマニンオクサー,53,木幡巧也,2:03.9,37.4,57.0,10,牡,3,454,-2
11,201603020807,12,5,9,ピースフルゲラン,53,菊沢一樹,2:04.7,37.5,320.0,16,牡,3,460,0
12,201603020807,13,4,8,トーアディラン,56,村田一誠,2:04.8,38.5,30.0,7,セ,3,470,0
13,201603020807,14,8,15,シゲルムツゴロウ,54,伴啓太,2:05.0,37.1,311.7,15,牡,3,436,-6
14,201603020807,15,8,16,トモジャミール,51,木幡初也,2:05.3,38.4,72.3,12,牝,3,430,0
15,201603020807,16,5,10,ユメミライ,54,的場勇人,2:07.4,40.5,162.6,14,牝,3,492,-12
0,201603020808,1,4,6,ファンシーリシェス,55,横山典弘,1:46.6,38.9,3.8,2,牝,4,458,10
1,201603020808,2,2,3,イデアオブクィーン,55,蛯名正義,1:46.7,38.2,111.7,13,牝,5,426,8
2,201603020808,3,3,4,カンデラ,55,石橋脩,1:46.7,39.3,3.0,1,牝,4,490,4
3,201603020808,4,2,2,ナスカザン,55,津村明秀,1:46.7,38.0,9.6,5,牝,4,486,0
4,201603020808,5,4,7,エグランティエ,55,吉田豊,1:46.9,38.9,6.7,4,牝,4,432,-2
5,201603020808,6,8,15,クリッパールート,55,田中勝春,1:46.9,39.2,52.3,10,牝,4,460,0
6,201603020808,7,6,11,ファンシーミューズ,55,大野拓弥,1:47.0,38.8,17.6,8,牝,5,498,-2
7,201603020808,8,5,8,ミスチフウイッチ,52,木幡初也,1:47.4,39.4,47.2,9,牝,4,456,0
8,201603020808,9,7,13,バードオンアスク,55,江田照男,1:47.4,38.9,167.1,14,牝,5,480,-2
9,201603020808,10,8,14,マイティーハニー,55,柴田大知,1:47.4,39.7,6.6,3,牝,4,484,0
10,201603020808,11,5,9,クイーンズシアター,55,内田博幸,1:47.6,38.7,17.5,7,牝,5,474,12
11,201603020808,12,7,12,ミュークロール,55,嘉藤貴行,1:47.7,38.9,320.4,15,牝,4,504,-5
12,201603020808,13,1,1,アイアムプレシャス,49,野中悠太,1:48.8,41.6,16.7,6,牝,3,490,10
13,201603020808,14,3,5,サダムフジコ,49,木幡巧也,1:49.2,41.0,78.0,12,牝,3,440,8
14,201603020808,15,6,10,カジノクイーン,49,菊沢一樹,1:50.7,43.2,77.6,11,牝,3,444,4
0,201603020809,1,4,8,ルグランパントル,57,柴田善臣,1:49.0,35.1,5.4,2,セ,4,466,-2
1,201603020809,2,4,7,マイネヴァリエンテ,55,柴田大知,1:49.3,35.6,31.7,10,牝,5,462,2
2,201603020809,3,3,5,ヴァンデミエール,55,伊藤工真,1:49.5,34.8,19.7,7,牝,5,436,0
3,201603020809,4,2,4,マサノマリリン,55,丸田恭介,1:49.5,35.9,15.3,6,牝,5,462,-4
4,201603020809,5,8,16,ナイアガラモンロー,55,内田博幸,1:49.6,35.4,8.7,5,牝,4,510,10
5,201603020809,6,2,3,コスモアルヘナ,57,宮崎北斗,1:49.6,35.7,80.9,12,牡,4,466,2
6,201603020809,7,3,6,アンプラグド,57,石橋脩,1:49.7,36.0,6.7,3,セ,5,492,-6
7,201603020809,8,6,11,グランシャリオ,57,津村明秀,1:49.8,35.3,23.2,8,牡,4,454,0
8,201603020809,9,1,2,ジャガンツ,54,大野拓弥,1:49.8,36.4,2.5,1,牡,3,518,-4
9,201603020809,10,1,1,グラスレグナム,54,吉田豊,1:49.8,35.1,34.5,11,牡,3,472,-10
10,201603020809,11,7,14,ランドントウォーク,57,武士沢友,1:49.9,35.1,402.0,16,牡,5,472,4
11,201603020809,12,8,15,ウインレナータ,55,嘉藤貴行,1:50.1,35.3,169.6,14,牝,4,446,0
12,201603020809,13,5,10,カムイ,54,横山典弘,1:50.2,35.8,29.1,9,牡,3,456,2
13,201603020809,14,6,12,シャイニングカフェ,57,木幡巧也,1:50.3,35.8,145.8,13,牡,4,508,-2
14,201603020809,15,5,9,マツリダバッハ,54,蛯名正義,1:50.8,36.8,7.7,4,牡,3,482,0
15,201603020809,16,7,13,アルマククナ,52,江田照男,1:50.9,35.6,219.5,15,牝,3,430,6
0,201603020810,1,4,6,ベルウッドケルン,57,柴田善臣,1:45.8,37.5,4.0,2,牡,4,476,2
1,201603020810,2,6,10,ルールソヴァール,57,蛯名正義,1:45.8,37.8,2.8,1,セ,4,474,-6
2,201603020810,3,4,7,タマノブリュネット,55,内田博幸,1:45.9,37.2,5.1,3,牝,4,486,0
3,201603020810,4,6,11,プリサイスエース,57,横山典弘,1:46.0,37.8,17.4,6,牡,5,510,4
4,201603020810,5,8,14,マッシヴヒーロー,57,宮崎北斗,1:46.1,38.1,147.2,14,牡,7,466,-4
5,201603020810,6,3,5,ブルーボサノヴァ,55,藤田菜七,1:46.2,37.1,76.9,11,牝,5,498,-6
6,201603020810,7,8,15,メイプルレインボー,57,杉原誠人,1:46.3,38.0,24.0,8,牡,4,504,0
7,201603020810,8,2,3,サクセスラディウス,57,木幡巧也,1:46.4,38.5,13.9,5,牡,5,510,-6
8,201603020810,9,7,12,ザマンダ,55,石橋脩,1:46.5,37.8,18.1,7,牝,5,516,10
9,201603020810,10,5,8,タイマツリ,57,村田一誠,1:46.7,37.9,85.9,12,牡,5,462,2
10,201603020810,11,7,13,スラリーアイス,55,野中悠太,1:46.8,38.3,178.5,15,牝,4,466,2
11,201603020810,12,3,4,エネスク,54,丸田恭介,1:47.2,39.3,37.4,9,牡,3,508,0
12,201603020810,13,1,1,インザバブル,54,大野拓弥,1:47.5,39.3,7.2,4,牡,3,498,18
13,201603020810,14,5,9,ビートゴーズオン,55,津村明秀,1:48.1,40.2,70.2,10,牝,5,470,4
14,201603020810,15,2,2,ラフェットデメール,55,江田照男,1:48.5,40.0,89.2,13,牝,5,470,2
0,201603020811,1,7,7,ウインフルブルーム,56,柴田大知,1:47.3,35.9,4.1,2,牡,5,518,2
1,201603020811,2,5,5,ココロノアイ,54,横山典弘,1:47.5,35.7,2.1,1,牝,4,472,2
2,201603020811,3,8,9,マイネルディーン,56,津村明秀,1:47.6,35.3,10.7,4,牡,7,464,10
3,201603020811,4,1,1,アロマカフェ,56,内田博幸,1:47.9,35.4,23.1,8,牡,9,480,-4
4,201603020811,5,6,6,インパルスヒーロー,57,田中勝春,1:48.0,36.2,15.4,6,牡,6,504,-4
5,201603020811,6,2,2,ショウナンアデラ,54,蛯名正義,1:48.3,36.1,4.7,3,牝,4,492,8
6,201603020811,7,3,3,メイショウヤタロウ,57,柴田善臣,1:48.4,35.9,13.8,5,牡,8,492,-4
7,201603020811,8,8,8,カウニスクッカ,54,丸田恭介,1:48.7,37.6,21.9,7,牝,5,478,2
8,201603020811,9,4,4,サカジロロイヤル,57,江田照男,1:52.2,39.0,97.1,9,牡,8,510,-6
0,201603020812,1,6,11,テンテマリ,55,蛯名正義,1:09.2,34.3,11.3,5,牝,5,450,0
1,201603020812,2,6,12,ロードインスパイア,52,伴啓太,1:09.4,34.9,7.2,4,牡,3,448,6
2,201603020812,3,4,8,フェルクレール,49,木幡初也,1:09.5,34.8,4.6,3,牝,3,412,-2
3,201603020812,4,2,3,エピックマジック,49,木幡巧也,1:09.6,35.0,4.4,2,牝,3,476,12
4,201603020812,5,5,10,ユッセ,52,江田照男,1:09.6,34.9,14.8,7,牝,3,460,-2
5,201603020812,6,8,16,タカラフローリック,52,野中悠太,1:09.9,35.6,14.5,6,牝,5,480,-4
6,201603020812,7,8,15,スズカブレーン,57,大野拓弥,1:10.0,34.5,25.9,9,牡,4,478,2
7,201603020812,8,3,6,フクノグローリア,55,横山典弘,1:10.1,35.4,3.9,1,牝,4,454,6
8,201603020812,9,1,1,ラインスラッガー,54,内田博幸,1:10.1,34.2,15.0,8,牡,3,464,6
9,201603020812,10,7,13,シゲルシチフクジン,55,田中勝春,1:10.2,34.9,183.2,14,牝,4,426,4
10,201603020812,11,5,9,ヒラリアス,55,柴田大知,1:10.3,35.8,194.2,15,牝,5,486,20
11,201603020812,12,3,5,スーパールミナル,55,丸田恭介,1:10.4,35.5,54.2,11,牝,4,482,8
12,201603020812,13,4,7,ナウシカ,52,菊沢一樹,1:10.4,35.2,160.1,13,牝,5,420,0
13,201603020812,14,7,14,チェストケホーク,49,藤田菜七,1:10.4,35.5,28.3,10,牝,3,466,-4
14,201603020812,15,2,4,クリノツーイーソー,57,杉原誠人,1:10.5,35.6,321.0,16,牡,4,440,7
15,201603020812,16,1,2,ノーモアベット,57,嘉藤貴行,1:10.8,36.2,67.2,12,牡,4,460,10
0,201603030101,1,5,9,エオリア,51,森裕太朗,1:48.3,38.6,4.7,2,牝,2,470,-8
1,201603030101,2,6,11,デコラス,54,吉田隼人,1:48.8,39.4,4.9,3,牝,2,440,4
2,201603030101,3,7,13,パレスハングリー,54,村田一誠,1:49.4,39.6,3.7,1,牝,2,464,-2
3,201603030101,4,4,6,ペイシャリサ,54,的場勇人,1:49.6,39.4,47.3,12,牝,2,454,-4
4,201603030101,5,6,10,マダムフィガロ,52,木幡初也,1:49.8,40.5,21.0,7,牝,2,474,-2
5,201603030101,6,7,12,ヤマニンフィオレロ,53,鮫島克駿,1:49.9,39.9,7.9,5,牝,2,460,0
6,201603030101,7,8,14,アリエススター,54,菅原隆一,1:50.4,39.6,181.2,15,牝,2,470,-4
7,201603030101,8,3,4,カトリーヌ,54,嶋田純次,1:50.4,40.1,45.1,10,牝,2,460,-6
8,201603030101,9,4,7,ハニーロコガール,52,原田和真,1:50.6,39.4,113.1,13,牝,2,432,0
9,201603030101,10,8,15,シゲルメガネグマ,52,井上敏樹,1:50.9,40.3,132.7,14,牝,2,454,-6
10,201603030101,11,1,1,セイユウルビー,54,丹内祐次,1:51.2,40.7,45.5,11,牝,2,440,8
11,201603030101,12,2,2,タイセイサルート,54,丸田恭介,1:51.7,40.8,20.3,6,牝,2,454,-2
12,201603030101,13,5,8,トミケンアディム,53,加藤祥太,1:52.7,43.3,5.4,4,牝,2,470,-4
13,201603030101,14,2,3,レイクルイーズ,54,川須栄彦,1:53.0,39.3,36.0,9,牝,2,460,-2
14,201603030101,15,3,5,ガーランドワルツ,54,中谷雄太,1:56.0,42.4,22.0,8,牝,2,462,0
0,201603030102,1,1,2,エムオービーナス,52,木幡初也,1:09.5,35.3,3.0,1,牝,2,478,-4
1,201603030102,2,1,1,ファンタジーボール,52,原田和真,1:09.5,35.1,6.7,4,牝,2,430,-2
2,201603030102,3,6,11,ユキエファルコン,55,菱田裕二,1:09.6,34.7,45.7,10,牡,2,474,-4
3,201603030102,4,4,8,アメイズミー,55,津村明秀,1:10.0,35.6,4.3,2,牡,2,458,12
4,201603030102,5,6,12,キョッコウ,54,伊藤工真,1:10.1,35.9,28.3,8,牝,2,434,2
5,201603030102,6,8,15,ウインプラージュ,52,伴啓太,1:10.2,34.9,46.9,11,牝,2,414,0
6,201603030102,7,7,13,ティーデュエル,54,的場勇人,1:10.5,35.6,27.1,7,牝,2,434,22
7,201603030102,8,7,14,カシノポルカ,54,二本柳壮,1:10.5,35.1,230.4,15,牝,2,440,0
8,201603030102,9,2,3,ウインウェイク,54,黛弘人,1:10.5,36.1,19.7,6,牝,2,408,4
9,201603030102,10,5,9,テイエムスイング,55,丸田恭介,1:10.5,35.4,108.5,12,牡,2,430,-2
10,201603030102,11,2,4,ウーマッハ,52,井上敏樹,1:10.8,35.2,5.1,3,牝,2,464,0
11,201603030102,12,5,10,タガノアヌビス,54,鮫島克駿,1:10.9,34.8,36.4,9,牡,2,474,16
12,201603030102,13,4,7,ダズリングテソーロ,55,吉田隼人,1:11.0,35.5,7.5,5,牡,2,492,0
13,201603030102,14,8,16,シゲルパンダ,53,加藤祥太,1:11.0,35.5,192.1,14,牝,2,404,-2
14,201603030102,15,3,6,マリノレビン,54,西田雄一,1:11.1,36.9,138.3,13,牝,2,412,-4
15,201603030102,16,3,5,ヤマタケナゴミ,54,横山和生,1:12.0,35.3,296.3,16,牝,2,456,8
0,201603030103,1,8,10,ダイチヴュルデ,55,井上敏樹,1:46.7,38.6,8.7,3,牡,5,456,0
1,201603030103,2,6,7,バリキ,57,丸田恭介,1:47.0,39.1,15.8,7,牡,4,452,-8
2,201603030103,3,1,1,メイプルキング,54,長岡禎仁,1:47.1,39.6,5.4,2,牡,3,464,0
3,201603030103,4,2,2,モシモシ,55,中谷雄太,1:47.4,39.0,25.4,8,牝,6,424,-6
4,201603030103,5,8,11,ビーハグ,55,原田和真,1:47.4,39.7,165.6,10,セ,4,480,22
5,201603030103,6,3,3,ファントムグレイ,53,木幡初也,1:47.6,38.7,11.1,5,牡,3,430,8
6,201603030103,7,7,8,メイショウサルーテ,54,岩崎翼,1:47.8,39.5,14.4,6,牝,5,512,-6
7,201603030103,8,4,4,マカワオクイーン,55,津村明秀,1:48.2,40.5,52.6,9,牝,4,492,-2
8,201603030103,9,6,6,イェドプリオル,57,吉田隼人,1:48.3,40.4,1.7,1,牡,4,522,0
9,201603030103,10,7,9,トーセンアイランド,57,菅原隆一,1:49.0,40.3,229.4,11,牡,4,524,0
10,201603030103,11,5,5,スクワール,57,石橋脩,1:49.1,41.4,10.8,4,牡,4,460,-8
0,201603030104,1,4,4,アイティテイオー,61,浜野谷憲,3:41.9,13.2,5.7,2,牡,8,464,-2
1,201603030104,2,7,10,クリノダイコクテン,60,平沢健治,3:41.9,13.2,20.0,6,牡,5,472,2
2,201603030104,3,6,9,ブライアンキング,60,植野貴也,3:42.0,13.3,23.2,7,牡,4,490,2
3,201603030104,4,2,2,ルートヴィヒコード,60,小坂忠士,3:42.1,13.3,12.3,5,牡,4,460,-8
4,201603030104,5,3,3,ポールシッター,61,石神深一,3:42.3,13.3,6.2,3,セ,6,452,2
5,201603030104,6,1,1,クラウンテイラー,60,蓑島靖典,3:44.3,13.4,73.8,11,牡,4,448,6
6,201603030104,7,6,8,マイネルゼーラフ,60,草野太郎,3:44.8,13.4,79.5,12,牡,5,486,2
7,201603030104,8,7,11,エースワン,60,五十嵐雄,3:44.8,13.4,70.2,10,牡,5,484,-10
8,201603030104,9,5,7,ドリームハヤテ,61,熊沢重文,3:45.2,13.4,6.6,4,牡,6,496,-12
9,201603030104,10,4,5,アサクサリーダー,60,金子光希,3:45.6,13.5,34.7,9,セ,4,468,2
10,201603030104,11,5,6,ウメジマダイオー,60,大庭和弥,3:48.3,13.6,106.7,13,牡,7,530,8
0,201603030105,1,6,6,ポンデザムール,60,石神深一,3:01.0,13.2,1.9,1,セ,6,512,4
1,201603030105,2,4,4,マイネプレセア,58,山本康志,3:01.4,13.2,4.8,2,牝,5,450,-12
2,201603030105,3,5,5,スズカローラー,58,北沢伸也,3:01.7,13.2,6.7,3,牝,5,482,18
3,201603030105,4,3,3,アサクサゴールド,60,浜野谷憲,3:03.2,13.3,7.3,4,牡,6,460,-4
4,201603030105,5,1,1,イチゴアミーラ,56,高野和馬,3:03.5,13.3,22.0,8,牝,3,448,0
5,201603030105,6,8,10,マイネルヴァッサー,58,江田勇亮,3:04.3,13.4,99.1,10,牡,3,418,-2
6,201603030105,7,8,9,ミヤコノアバランチ,58,大江原圭,3:04.4,13.4,89.0,9,牡,3,474,-6
7,201603030105,8,2,2,ニホンピロサンダー,60,熊沢重文,3:05.3,13.5,21.0,7,牡,4,496,10
8,201603030105,9,7,7,メイショウカイモン,60,大庭和弥,3:08.7,13.7,11.2,5,セ,5,476,-4
9,201603030105,10,7,8,マコトグロズヌイ,60,五十嵐雄,3:11.1,13.9,18.4,6,牡,5,522,-6
0,201603030106,1,6,6,ナムラミラクル,55,藤懸貴志,1:46.4,38.4,8.1,4,牡,3,462,0
1,201603030106,2,8,10,ワイドリーザワン,57,横山和生,1:46.7,38.0,1.8,1,牡,4,450,-2
2,201603030106,3,5,5,メイショウカシュウ,56,岩崎翼,1:47.4,39.5,6.5,3,牡,4,498,-4
3,201603030106,4,3,3,テイア,55,西村太一,1:47.9,39.4,167.3,10,牝,4,422,4
4,201603030106,5,8,9,モアニレフア,53,木幡初也,1:48.2,39.7,54.0,7,牝,4,440,-6
5,201603030106,6,2,2,ミラクルナイト,55,原田和真,1:48.5,39.8,121.0,8,牡,4,466,-6
6,201603030106,7,7,8,ガンマーフォンテン,55,伴啓太,1:48.7,40.5,148.7,9,牡,4,500,0
7,201603030106,8,4,4,レッドジェイド,54,加藤祥太,1:49.1,40.9,24.8,6,牡,3,504,2
8,201603030106,9,7,7,サグレス,53,井上敏樹,1:49.3,41.3,9.3,5,牝,5,474,-8
9,201603030106,10,1,1,クロークス,54,鮫島克駿,1:49.4,41.1,3.8,2,牡,3,462,-2
0,201603030107,1,5,6,カンタベリーマイン,56,丸田恭介,1:09.1,36.3,73.1,10,牡,3,450,-4
1,201603030107,2,4,4,ファミリーズオナー,54,中井裕二,1:09.2,37.1,10.9,5,牝,4,460,-10
2,201603030107,3,7,10,イアペトス,57,吉田隼人,1:09.6,37.4,3.7,2,牡,4,488,0
3,201603030107,4,8,13,キチロクステージ,56,二本柳壮,1:09.7,37.6,5.7,3,牡,3,468,0
4,201603030107,5,6,9,サイモングレゴリー,55,木幡初也,1:09.8,37.0,77.2,11,牡,4,512,10
5,201603030107,6,7,11,トーセンスティング,57,横山和生,1:09.8,36.2,8.7,4,牡,5,526,-6
6,201603030107,7,5,7,ハートイズハート,56,嶋田純次,1:10.1,38.3,2.7,1,牡,3,462,4
7,201603030107,8,8,12,ペイシャオトメ,53,長岡禎仁,1:10.6,38.7,20.9,7,牝,3,466,-2
8,201603030107,9,2,2,トウシンムサシ,54,森裕太朗,1:10.9,39.1,28.7,9,セ,5,450,0
9,201603030107,10,3,3,ノボホウセイ,52,井上敏樹,1:11.3,39.0,21.8,8,牝,3,490,-4
10,201603030107,11,6,8,シャインダイアン,53,加藤祥太,1:11.3,38.7,14.2,6,牝,3,458,-10
11,201603030107,12,4,5,ドリームマークス,55,原田和真,1:11.9,39.9,109.7,12,牡,6,466,12
12,201603030107,13,1,1,リックカグラ,54,伴啓太,1:12.6,39.5,227.2,13,牡,3,464,0
0,201603030108,1,2,3,タガノスカイ,54,鮫島克駿,1:08.4,34.1,2.4,1,牝,5,476,-2
1,201603030108,2,8,15,クローソー,55,藤懸貴志,1:08.8,34.2,8.3,3,牝,4,420,8
2,201603030108,3,1,2,ウィズアットレース,53,原田和真,1:09.1,35.6,46.7,13,牝,4,412,-6
3,201603030108,4,3,5,グリーンバシリスク,54,杉原誠人,1:09.2,34.3,12.9,6,牝,3,450,0
4,201603030108,5,8,16,プリンセスオーラ,54,津村明秀,1:09.3,35.6,44.8,12,牝,3,430,-2
5,201603030108,6,6,11,ラヴィオリ,53,伴啓太,1:09.3,36.0,33.3,11,牝,5,476,16
6,201603030108,7,4,8,ファジーネーブル,53,長岡禎仁,1:09.3,35.5,243.6,16,牝,3,416,6
7,201603030108,8,6,12,クラシックリディア,54,中谷雄太,1:09.4,35.3,14.9,7,牝,3,444,12
8,201603030108,9,2,4,キミニヒトメボレ,54,加藤祥太,1:09.6,34.4,50.7,14,牝,5,480,10
9,201603030108,10,7,14,サトノアイリ,54,丸田恭介,1:09.6,35.4,15.4,8,牝,3,430,4
10,201603030108,11,7,13,サチノクイーン,54,岩崎翼,1:09.6,36.2,26.7,9,牝,5,476,0
11,201603030108,12,3,6,ユッセ,54,横山和生,1:09.9,35.0,12.8,5,牝,3,470,2
12,201603030108,13,5,10,コルボノワール,55,吉田隼人,1:10.0,36.5,9.1,4,牝,4,470,-6
13,201603030108,14,4,7,ココクイーン,53,井上敏樹,1:10.2,35.1,186.0,15,牝,4,408,-20
14,201603030108,15,1,1,メイショウベニフジ,54,石橋脩,1:10.3,35.1,6.2,2,牝,3,452,22
15,201603030108,16,5,9,ダイワズットラブ,53,木幡初也,1:14.3,38.9,30.2,10,牝,4,446,-2
0,201603030109,1,8,12,グランデサムライ,57,吉田隼人,1:09.3,37.4,4.0,2,牡,4,466,0
1,201603030109,2,4,5,ワキノハガクレ,57,川須栄彦,1:09.3,36.9,3.8,1,牡,4,424,-2
2,201603030109,3,4,4,アーネストミノル,57,中谷雄太,1:09.4,36.6,33.8,11,牡,5,446,2
3,201603030109,4,7,10,ビバラビダ,53,長岡禎仁,1:09.4,36.7,16.7,7,牝,3,466,-4
4,201603030109,5,6,8,サンマルメジャール,52,森裕太朗,1:09.5,36.9,16.8,8,牝,4,458,-2
5,201603030109,6,7,11,サンライズシーズン,56,岩崎翼,1:09.5,37.2,13.1,5,牡,4,462,4
6,201603030109,7,5,7,ロマンコスモ,56,菱田裕二,1:09.9,37.7,12.8,4,セ,3,510,2
7,201603030109,8,3,3,シャンパンサーベル,53,木幡初也,1:09.9,37.1,14.5,6,牝,4,464,10
8,201603030109,9,8,13,キョウエイスコール,56,横山和生,1:10.1,37.6,17.2,9,牡,3,484,0
9,201603030109,10,6,9,ハネト,54,黛弘人,1:10.4,37.8,85.9,13,牝,3,454,-4
10,201603030109,11,1,1,ラブターボ,54,石橋脩,1:11.0,38.7,4.3,3,牝,3,430,8
11,201603030109,12,5,6,トリアンドルス,55,丹内祐次,1:11.6,39.4,64.1,12,牝,4,480,8
12,201603030109,13,2,2,メープルパール,52,井上敏樹,1:11.9,40.0,18.1,10,牝,3,422,-10
0,201603030110,1,3,4,プレイヤーハウス,57,菱田裕二,2:39.9,35.3,7.5,4,牡,4,452,-2
1,201603030110,2,7,11,マコトギンスバーグ,57,杉原誠人,2:40.1,35.3,6.6,2,牡,4,472,0
2,201603030110,3,5,7,チャリシー,55,津村明秀,2:40.1,35.8,25.1,9,牝,4,510,10
3,201603030110,4,7,12,バンダムザブラッド,55,丸田恭介,2:40.8,35.7,12.0,6,牡,3,466,0
